f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,class
2.68532,2.47781,2.27202,2.06671,1.86201,1.65795,1.45385,1.24975,1.04635,0.843418,0.641031,0.446722,0.283501,0.115073,-0.0458181,-0.227825,-0.412207,-0.600041,-0.78543,-0.967891,-1.14682,-1.31547,-1.49076,-1.57036,-1.60288,-1.58862,-1.55291,-1.46685,-1.3489,-1.20343,-1.03653,-0.865796,-0.681083,-0.481459,-0.277225,-0.0604512,0.0734682,0.124411,0.203172,0.247461,0.235996,0.0858727,-0.0618901,-0.202363,-0.343042,-0.469126,-0.582893,-0.685351,-0.789176,-0.650797,-0.503127,-0.281025,0.00768947,0.270251,0.49385,0.657004,0.808062,0.76616,0.714421,0.682921,0.658773,0.649529,0.63324,0.491734,0.284422,0.0552621,-0.154004,-0.329346,-0.547292,-0.434745,-0.507831,-0.556353,-0.444755,-0.567917,-0.407462,-0.532144,-0.40832,-0.189889,0.0521101,0.279001,0.47811,0.634646,0.656449,0.670306,0.694279,0.71816,0.755357,0.785331,0.668203,0.499078,0.263249,-0.012553,-0.298716,-0.442019,-0.591818,-0.735508,-0.633905,-0.52098,-0.407249,-0.274741,-0.138265,0.00826372,0.152129,0.193026,0.130939,0.0668291,-0.0398299,-0.198813,-0.404723,-0.619169,-0.807049,-0.980892,-1.13946,-1.27986,-1.39887,-1.49315,-1.55956,-1.59556,-1.59964,-1.57162,-1.44262,-1.27549,-1.10302,-0.935385,-0.754359,-0.578472,-0.399135,-0.216866,-0.0442073,0.0800839,0.239034,0.406144,0.585714,0.786157,0.98711,1.18851,1.39031,1.59045,1.79304,1.99423,2.19595,2.39815,2.59965,2.68589,6
2.62365,2.42078,2.2181,2.01537,1.81306,1.60998,1.40712,1.20449,0.997512,0.796563,0.594486,0.390782,0.187174,-0.0140929,-0.217316,-0.3072,-0.225107,-0.208979,-0.397761,-0.574175,-0.73781,-0.893098,-1.04448,-1.17918,-1.30422,-1.40908,-1.4952,-1.56009,-1.60159,-1.63704,-1.60914,-1.57491,-1.51675,-1.43667,-1.3361,-1.22015,-1.07003,-0.927696,-0.77502,-0.611985,-0.442813,-0.25262,-0.0869288,0.111279,0.299291,0.463036,0.618231,0.692369,0.757655,0.689296,0.627376,0.715888,0.739433,0.654835,0.51692,0.37546,0.241916,0.113217,-0.00385901,-0.176007,-0.222407,-0.0409021,0.157016,0.350889,0.545917,0.641397,0.442692,0.237653,0.03268,-0.172216,-0.339425,-0.341516,-0.206121,-0.0431081,-0.0742348,-0.278157,-0.345204,-0.29534,-0.191124,0.00858201,0.220864,0.430362,0.642347,0.622621,0.434259,0.243394,0.0486083,0.095892,0.219513,0.350459,0.48801,0.614351,0.689813,0.64413,0.619555,0.667641,0.602888,0.529266,0.33914,0.165288,-0.0167122,-0.194075,-0.366015,-0.547836,-0.706855,-0.857079,-0.99693,-1.12477,-1.23798,-1.33489,-1.41303,-1.47024,-1.52186,-1.53127,-1.48359,-1.4436,-1.3847,-1.30529,-1.20748,-1.09352,-0.96557,-0.819883,-0.670626,-0.516635,-0.327366,-0.164992,-0.218751,-0.308356,-0.344914,-0.143831,0.057056,0.259933,0.4606,0.663916,0.865282,1.06662,1.27081,1.47302,1.67549,1.87692,2.07887,2.28046,2.48236,2.62365,3
1.26695,1.16845,1.00899,0.818344,0.621793,0.581372,0.614375,0.677517,0.750696,0.827865,0.90513,0.781454,0.574293,0.381966,0.198801,0.0030458,-0.168169,-0.34624,-0.515301,-0.703873,-0.888595,-1.07668,-1.25509,-1.43633,-1.60226,-1.75604,-1.82986,-1.69236,-1.52,-1.33304,-1.15063,-0.965048,-0.771305,-0.582297,-0.391944,-0.200351,-0.0977932,0.0174778,-0.0413266,0.0437606,0.121355,0.0767078,0.00534938,-0.0898424,-0.207892,-0.351438,-0.495333,-0.628761,-0.74063,-0.837017,-0.893212,-0.952336,-1.00489,-0.984634,-0.9131,-0.717959,-0.536043,-0.355188,-0.173038,0.0116007,0.201526,0.39086,0.58327,0.775229,0.848664,0.854017,1.04954,1.24814,1.44719,1.64863,1.85049,2.05271,2.25756,2.46567,2.56347,2.37914,2.19279,1.99946,1.81068,1.61824,1.42623,1.22989,1.03375,0.862008,0.844234,0.735336,0.569059,0.381077,0.194441,0.0187755,-0.163758,-0.343787,-0.509485,-0.687178,-0.883621,-0.93751,-0.932054,-0.895785,-0.85664,-0.788385,-0.693943,-0.576744,-0.455424,-0.307733,-0.208418,-0.139783,-0.0652563,-0.0268389,-0.0784247,-0.128662,-0.0666231,-0.180277,-0.28998,-0.444414,-0.644682,-0.846977,-1.04226,-1.24702,-1.44017,-1.62736,-1.7697,-1.70181,-1.55246,-1.38344,-1.19951,-1.00924,-0.814486,-0.617347,-0.417293,-0.203444,0.0220625,0.237072,0.459613,0.67099,0.816375,0.753505,0.681047,0.639152,0.588433,0.549315,0.705546,0.904821,1.10287,1.26357,5
2.50174,2.24367,2.02803,1.77837,1.52903,1.28286,1.10771,0.961811,0.78969,0.647379,0.436907,0.222912,0.127085,0.0816876,0.0988522,0.0288059,-0.21537,-0.458497,-0.694326,-0.896468,-1.03905,-1.23453,-1.40828,-1.52725,-1.61152,-1.62404,-1.49645,-1.31931,-1.10366,-1.17012,-1.25511,-1.33078,-1.34599,-1.17613,-0.976622,-0.816373,-0.646276,-0.531128,-0.598395,-0.349928,-0.078364,-0.0131361,0.0748818,0.233245,0.350827,0.443245,0.548997,0.667034,0.778556,0.78012,0.547427,0.336184,0.327371,0.38186,0.20598,0.00426818,-0.197368,-0.365274,-0.51528,-0.648871,-0.775303,-0.86586,-0.817435,-0.720509,-0.533029,-0.295284,-0.0650837,0.136622,0.106466,0.338694,0.583198,0.827897,1.07244,1.31741,1.56275,1.80821,1.95149,1.81504,1.56679,1.32124,1.07791,0.833017,0.586892,0.340774,0.120818,-0.107646,-0.334003,-0.565024,-0.789846,-0.914471,-0.821037,-0.708129,-0.594817,-0.464969,-0.241991,0.000923767,0.10931,0.0292466,0.204374,0.464756,0.48654,0.379388,0.268512,0.188963,0.107721,-0.0156606,-0.178875,-0.255706,-0.485346,-0.69222,-0.661489,-0.789587,-0.938405,-1.12701,-1.25156,-1.34772,-1.30495,-1.21087,-1.14562,-1.33636,-1.48125,-1.44473,-1.37132,-1.26578,-1.12016,-0.896683,-0.659711,-0.396756,-0.160393,0.0324026,0.106171,0.108674,0.293624,0.499261,0.654499,0.811693,0.992063,1.17929,1.41856,1.65842,1.89102,2.12856,2.36351,2.50484,2
2.58878,2.4724,2.22394,1.97808,1.7306,1.48363,1.23161,1.08666,0.887455,0.707345,0.541431,0.332135,0.110436,0.0992226,0.108335,-0.0235055,-0.267494,-0.510158,-0.732129,-0.951067,-1.1496,-1.3109,-1.4355,-1.51744,-1.55384,-1.55108,-1.38054,-1.13982,-1.09388,-1.17515,-1.25733,-1.33149,-1.2349,-1.06315,-0.854246,-0.670664,-0.513976,-0.633566,-0.453393,-0.22564,-0.0117741,-0.0176723,0.150827,0.287635,0.376673,0.462854,0.56381,0.678427,0.735394,0.530404,0.349099,0.218049,0.320027,0.154772,-0.0591343,-0.271287,-0.439157,-0.594021,-0.71535,-0.836285,-0.936646,-0.785757,-0.620398,-0.377483,-0.132644,0.0703996,0.069922,0.332399,0.589138,0.846139,1.10336,1.35806,1.61012,1.86749,1.91954,1.67206,1.4136,1.16258,0.907852,0.653137,0.394595,0.13987,-0.00049735,-0.225428,-0.451509,-0.687424,-0.900923,-0.942414,-0.838431,-0.728727,-0.599001,-0.438795,-0.222211,-0.237939,-0.0466054,0.0668714,0.0133842,0.0575114,0.0440072,0.252115,0.480338,0.419561,0.320737,0.217505,0.149428,0.0582844,-0.0772,-0.171967,-0.360394,-0.618686,-0.612167,-0.691855,-0.834228,-1.00883,-1.21563,-1.33715,-1.30266,-1.20218,-1.10765,-1.28071,-1.49399,-1.47642,-1.39228,-1.2634,-1.10321,-0.938143,-0.687002,-0.43868,-0.195493,0.0516787,0.119042,0.110524,0.251335,0.461622,0.649558,0.806461,0.98824,1.13428,1.33573,1.58687,1.83877,2.09136,2.34514,2.58728,2
2.61471,2.33761,2.06857,1.80216,1.55908,1.29627,1.03153,0.767743,0.503651,0.240237,-0.0231145,0.0433368,-0.0532661,-0.299419,-0.527122,-0.740226,-0.941806,-1.11727,-1.26383,-1.38427,-1.34951,-1.1641,-0.969565,-0.750942,-0.539857,-0.306115,-0.0686871,0.172034,0.417267,0.669599,0.920849,1.17096,1.34606,1.45794,1.46748,1.20882,0.948927,0.687098,0.42544,0.166875,-0.0940715,-0.351045,-0.610778,-0.869791,-1.12265,-1.37861,-1.63232,-1.87416,-2.09905,-1.90253,-1.57405,-1.22327,-0.85552,-0.500068,-0.146926,0.185277,0.401153,0.415447,0.271028,0.0794746,-0.0798504,-0.246591,-0.328173,-0.506923,-0.306221,-0.0574769,0.186355,0.234651,-0.0383733,-0.299242,-0.556826,-0.598973,-0.393907,-0.306929,-0.322101,-0.0578559,0.153332,0.41428,0.599178,0.761513,0.72852,0.608369,0.365599,0.289627,0.0514521,-0.161832,0.0287224,0.206135,0.381017,0.416133,0.230257,-0.062652,-0.362347,-0.677412,-0.983522,-1.28826,-1.59089,-1.77204,-1.9157,-1.64897,-1.39939,-1.13741,-0.882593,-0.625939,-0.360612,-0.102001,0.164191,0.417591,0.684407,0.945273,1.20653,1.35784,1.27912,1.10564,0.832079,0.56496,0.300991,0.0422759,-0.211056,-0.457268,-0.694058,-0.919453,-1.12417,-1.20514,-1.12622,-1.03492,-0.907011,-0.75128,-0.575758,-0.382937,-0.174321,0.0557978,0.0360041,0.0801863,0.341309,0.597343,0.85942,1.11676,1.37015,1.63321,1.8881,2.14383,2.39626,2.61751,4
2.73268,2.53935,2.32877,2.11904,1.90957,1.70055,1.49191,1.28366,1.07582,0.868383,0.661832,0.486613,0.304834,0.132419,-0.0484063,-0.240656,-0.429661,-0.622347,-0.812687,-0.996363,-1.17555,-1.35464,-1.48414,-1.53386,-1.53127,-1.5242,-1.46479,-1.37092,-1.24007,-1.09099,-0.937666,-0.767673,-0.5817,-0.370517,-0.145448,0.0262246,0.0963738,0.165349,0.223829,0.252424,0.102838,-0.0566259,-0.206369,-0.351227,-0.494287,-0.61609,-0.73995,-0.841689,-0.927987,-0.77429,-0.543391,-0.265441,0.0129817,0.294074,0.520586,0.685806,0.823129,0.780977,0.734154,0.690291,0.669565,0.643647,0.628323,0.526244,0.32768,0.129256,-0.129868,-0.344868,-0.568714,-0.576132,-0.575954,-0.649346,-0.548225,-0.673058,-0.57342,-0.602259,-0.478171,-0.27983,-0.0653193,0.16032,0.357394,0.566764,0.613848,0.619513,0.63363,0.658374,0.693569,0.730774,0.776501,0.639959,0.478487,0.26065,-0.00654279,-0.285965,-0.471847,-0.590764,-0.724411,-0.71744,-0.587215,-0.461107,-0.325876,-0.182536,-0.0320082,0.112635,0.125977,0.0701515,0.0235154,-0.107744,-0.274571,-0.474105,-0.663583,-0.862284,-1.02554,-1.15081,-1.27748,-1.38133,-1.45934,-1.50893,-1.52823,-1.5165,-1.47419,-1.33233,-1.15895,-0.980754,-0.798592,-0.61314,-0.433868,-0.24287,-0.0578709,0.0843686,0.236122,0.398177,0.568778,0.761223,0.964259,1.16789,1.37494,1.57718,1.78171,1.98711,2.19072,2.39638,2.59986,2.73484,6
2.79582,2.57879,2.34493,2.11114,1.87769,1.64389,1.411,1.17677,0.943509,0.709324,0.476422,0.242429,0.205356,0.21536,0.34911,0.507892,0.53503,0.301863,0.0648471,-0.159043,-0.386042,-0.611731,-0.810052,-1.01007,-1.21591,-1.40555,-1.53709,-1.55612,-1.50241,-1.30575,-1.31782,-1.35186,-1.18214,-0.994293,-0.764155,-0.526194,-0.289978,-0.0294954,0.098077,0.180393,0.183776,0.157823,0.0833067,-0.143819,-0.3687,-0.592831,-0.807317,-0.985523,-1.1505,-1.30142,-1.30009,-1.10535,-0.848308,-0.624855,-0.411815,-0.0941133,0.217618,0.51264,0.71826,0.806199,0.677043,0.545437,0.420758,0.297146,0.436163,0.659486,0.888124,0.930206,0.704252,0.473575,0.239759,0.00996453,-0.227183,-0.240474,-0.234156,-0.369443,-0.312678,-0.224481,-0.270725,-0.114978,0.149921,0.398504,0.642558,0.886626,0.827981,0.609639,0.387267,0.440979,0.569771,0.692209,0.673057,0.487197,0.213384,-0.0917507,-0.406758,-0.638269,-0.880594,-1.11077,-1.30119,-1.25817,-1.10033,-0.929672,-0.748802,-0.538391,-0.313632,-0.0864991,0.0891192,0.125715,0.150389,0.111607,0.011259,-0.250753,-0.478956,-0.71271,-0.930004,-1.11524,-1.27111,-1.25853,-1.20858,-1.34978,-1.49994,-1.50374,-1.3981,-1.21205,-1.01684,-0.814647,-0.627706,-0.407814,-0.179955,0.0434234,0.229099,0.207139,0.279242,0.51181,0.744613,0.977611,1.21077,1.44223,1.67404,1.90617,2.13721,2.36879,2.59897,2.7963,7
2.41017,2.21851,2.04505,1.85416,1.66296,1.47384,1.28276,1.09242,0.902256,0.711289,0.520353,0.329454,0.13977,-0.0515388,-0.240172,-0.423441,-0.483831,-0.652346,-0.832775,-1.00728,-1.14173,-1.2579,-1.34956,-1.41321,-1.44533,-1.44395,-1.34572,-1.21852,-1.05322,-1.05765,-1.14783,-1.2215,-1.2765,-1.30375,-1.20558,-1.16359,-1.03323,-0.886146,-0.73241,-0.56421,-0.37454,-0.203234,-0.010559,0.171736,0.335363,0.445568,0.605494,0.711715,0.71883,0.593879,0.451904,0.327116,0.209034,0.0895802,-0.0177125,-0.125733,-0.209788,-0.282729,-0.359508,-0.407942,-0.431084,-0.249346,-0.0744382,0.108866,0.295717,0.479077,0.669147,0.854417,0.978239,1.06791,1.25926,1.4512,1.55814,1.5811,1.44327,1.25324,1.06068,0.870148,0.679697,0.493639,0.311365,0.121984,-0.0644921,-0.250198,-0.434964,-0.457785,-0.417137,-0.362958,-0.296054,-0.217366,-0.127872,-0.0285586,0.0796166,0.195752,0.319002,0.437355,0.523197,0.489659,0.380543,0.236848,0.0975299,-0.0808461,-0.255723,-0.42914,-0.595093,-0.751911,-0.897522,-1.04876,-1.17779,-1.25668,-1.32054,-1.28202,-1.19238,-1.10206,-1.01116,-1.10056,-1.2519,-1.36731,-1.40316,-1.37278,-1.3139,-1.23914,-1.15449,-1.03585,-0.860176,-0.68558,-0.514358,-0.454304,-0.284485,-0.0958878,0.0956559,0.282235,0.469412,0.661274,0.851052,1.03904,1.2274,1.4177,1.60516,1.7746,1.96421,2.15301,2.34141,2.41045,1
2.44113,2.2388,2.03982,1.84355,1.6478,1.45087,1.25404,1.06105,0.884788,0.690289,0.497535,0.303366,0.109253,-0.0832676,-0.278524,-0.398722,-0.49371,-0.67909,-0.867085,-0.992969,-1.14188,-1.25306,-1.33968,-1.39202,-1.41876,-1.29651,-1.17351,-1.00466,-1.02552,-1.10821,-1.18998,-1.25404,-1.28203,-1.18263,-1.12034,-0.974219,-0.808155,-0.626223,-0.431755,-0.227333,-0.014942,0.189804,0.34948,0.496067,0.649904,0.755827,0.756879,0.618865,0.477586,0.341737,0.217177,0.0987354,-0.0118833,-0.132599,-0.213793,-0.315942,-0.386171,-0.442482,-0.482504,-0.333016,-0.153705,0.0205407,0.202917,0.386292,0.576058,0.760731,0.924955,0.960239,1.08097,1.26294,1.45318,1.61742,1.50229,1.33978,1.15695,0.962167,0.76734,0.575898,0.384468,0.191748,-0.000774119,-0.192316,-0.383512,-0.514737,-0.492747,-0.436698,-0.367967,-0.306796,-0.215126,-0.113663,-0.0211583,0.0975132,0.206587,0.339081,0.461546,0.515712,0.459504,0.328285,0.203059,0.0680962,-0.108542,-0.269696,-0.442846,-0.592434,-0.735142,-0.885751,-1.02064,-1.15571,-1.25547,-1.34528,-1.41975,-1.38556,-1.28957,-1.19324,-1.09126,-1.07484,-1.22503,-1.37876,-1.44686,-1.40586,-1.33581,-1.25447,-1.15364,-1.03526,-0.848956,-0.669588,-0.504063,-0.39794,-0.276133,-0.0792266,0.111263,0.300646,0.49038,0.680412,0.870701,1.06121,1.25191,1.43792,1.62683,1.81571,1.9942,2.18187,2.36307,2.44701,1
1.23898,1.04426,1.12465,1.01362,0.852483,0.652865,0.506679,0.532979,0.585115,0.648149,0.721476,0.804449,0.862193,0.709413,0.501531,0.320036,0.145722,-0.0405971,-0.212321,-0.376601,-0.540911,-0.741898,-0.933411,-1.11662,-1.29612,-1.47906,-1.64663,-1.81386,-1.90979,-1.78384,-1.60944,-1.42302,-1.23388,-1.04691,-0.85771,-0.663997,-0.472398,-0.279813,-0.194944,-0.0270342,-0.0134051,-0.0809954,0.0926122,0.0947883,0.0421611,-0.0314738,-0.124201,-0.25463,-0.395705,-0.52502,-0.641922,-0.732046,-0.802783,-0.849732,-0.890676,-0.922301,-0.89554,-0.824268,-0.632349,-0.446151,-0.257106,-0.0671059,0.125637,0.320671,0.517328,0.715634,0.916891,0.955006,1.01237,1.21488,1.4152,1.62417,1.83073,2.03754,2.25175,2.46676,2.55843,2.37735,2.19276,2.00403,1.82042,1.62433,1.43655,1.23895,1.04769,0.952648,0.871449,0.713331,0.532823,0.345168,0.159191,-0.0247558,-0.206221,-0.373527,-0.554071,-0.753381,-0.803887,-0.829774,-0.795991,-0.784464,-0.741919,-0.67517,-0.600425,-0.492988,-0.389471,-0.271485,-0.205389,-0.128026,-0.0870678,-0.0473343,-0.15562,-0.10258,-0.171502,-0.305985,-0.421016,-0.633455,-0.846326,-1.04977,-1.26052,-1.4665,-1.66251,-1.76801,-1.67965,-1.52585,-1.3534,-1.16536,-0.96915,-0.770662,-0.574071,-0.378302,-0.17168,0.0416598,0.265469,0.493179,0.681175,0.743095,0.66958,0.614261,0.557805,0.517126,0.696063,0.899055,1.09691,1.23627,5
1.16013,0.964487,0.76893,0.572228,0.492388,0.551694,0.622043,0.686884,0.775127,0.857464,0.901508,0.737683,0.508542,0.300854,0.0986392,-0.132859,-0.338868,-0.53486,-0.732981,-0.923823,-1.1123,-1.29306,-1.47309,-1.64366,-1.80553,-1.94282,-1.90352,-1.72304,-1.52228,-1.31988,-1.12415,-0.920486,-0.7233,-0.519091,-0.321107,-0.192688,-0.1143,0.0369535,0.0338766,-0.0251763,0.127735,0.116436,0.0614683,-0.00333367,-0.0833464,-0.192998,-0.318558,-0.445217,-0.572874,-0.670247,-0.717443,-0.740244,-0.747714,-0.748956,-0.66688,-0.472906,-0.297837,-0.119489,0.0614984,0.239519,0.424856,0.612845,0.803609,0.981482,1.09153,1.11675,1.31312,1.50813,1.70339,1.89714,2.0922,2.28744,2.48293,2.45007,2.25635,2.06273,1.86873,1.67446,1.48079,1.28304,1.09077,1.07014,0.964632,0.786714,0.605504,0.426638,0.238738,0.0583314,-0.115087,-0.294294,-0.47545,-0.651899,-0.727387,-0.734243,-0.709721,-0.698169,-0.638208,-0.553794,-0.428267,-0.323523,-0.199746,-0.100487,-0.0295295,0.036291,0.0783538,0.0510678,-0.0710722,-0.013717,-0.118111,-0.216426,-0.334473,-0.532661,-0.731001,-0.938086,-1.13829,-1.34185,-1.54404,-1.73903,-1.88008,-1.79777,-1.7191,-1.5631,-1.39683,-1.22161,-1.03858,-0.848773,-0.647188,-0.431289,-0.223771,0.00918863,0.247631,0.473266,0.711062,0.870126,0.822035,0.732688,0.648253,0.566805,0.514507,0.476801,0.671844,0.866963,1.06137,1.16018,5
2.47165,2.37679,2.29029,2.09947,1.86026,1.62186,1.38377,1.14574,0.999819,0.824622,0.650638,0.48313,0.275471,0.0655946,0.0292726,0.0520653,-0.00761227,-0.236723,-0.470571,-0.68255,-0.888277,-1.04942,-1.28126,-1.41779,-1.50154,-1.54715,-1.55605,-1.40516,-1.22829,-1.07311,-1.14723,-1.23059,-1.29048,-1.32228,-1.17136,-0.98333,-0.814881,-0.641375,-0.50241,-0.530336,-0.475335,-0.243594,-0.0220618,0.00847356,0.141266,0.275556,0.379145,0.47551,0.584274,0.704412,0.817022,0.735483,0.493656,0.321113,0.430036,0.32855,0.100199,-0.131282,-0.276601,-0.443877,-0.563731,-0.686057,-0.791314,-0.837474,-0.663123,-0.658196,-0.449603,-0.222237,0.00574239,0.115748,0.156843,0.377779,0.619355,0.861301,1.10385,1.34331,1.56701,1.80506,1.85503,1.61806,1.38295,1.14101,0.902579,0.667916,0.425674,0.183961,-0.0419691,-0.255196,-0.479885,-0.695336,-0.915818,-0.889588,-0.794118,-0.697394,-0.565671,-0.435236,-0.189804,-0.0332031,-0.0960849,0.0441598,0.236245,0.377269,0.30918,0.237574,0.141197,0.0591981,-0.0393865,-0.195575,-0.216873,-0.449704,-0.655799,-0.699171,-0.695739,-0.864336,-1.0418,-1.17917,-1.28917,-1.31961,-1.2321,-1.13314,-1.17299,-1.39736,-1.43339,-1.37661,-1.26847,-1.13292,-0.925685,-0.700174,-0.453817,-0.226221,0.0195163,0.0820104,0.17427,0.410184,0.584886,0.746186,0.924503,1.12929,1.36147,1.59432,1.82517,2.05702,2.28784,2.47297,2
2.47969,2.20321,1.9374,1.67514,1.40813,1.15521,0.896923,0.642271,0.387324,0.132441,-0.119889,-0.139191,-0.147326,-0.393948,-0.62828,-0.852319,-1.05048,-1.23762,-1.38811,-1.50094,-1.54058,-1.36987,-1.1706,-0.971113,-0.761545,-0.544205,-0.313919,-0.0865245,0.144808,0.382019,0.616475,0.859621,1.10025,1.33335,1.46222,1.54255,1.39152,1.14082,0.890463,0.641179,0.391439,0.143781,-0.102657,-0.35023,-0.596063,-0.838806,-1.07923,-1.3179,-1.54813,-1.77846,-2.00049,-1.85439,-1.61493,-1.29325,-0.953703,-0.61404,-0.274298,0.0654998,0.405337,0.657546,0.732001,0.608778,0.450577,0.284483,0.128971,0.00110939,-0.176787,-0.120231,0.110181,0.310191,0.0702518,-0.184392,-0.325234,-0.124358,-0.0354461,-0.27344,-0.293449,-0.152948,-0.000907347,0.265281,0.514344,0.352337,0.347404,0.526676,0.699957,0.730815,0.54293,0.280502,0.0124421,-0.265938,-0.549593,-0.824146,-1.10691,-1.37776,-1.56257,-1.73063,-1.62468,-1.38297,-1.14905,-0.899378,-0.647658,-0.404823,-0.150076,0.10551,0.357539,0.609419,0.866834,1.12459,1.3716,1.41175,1.29354,1.12408,0.83915,0.565638,0.289281,0.02091,-0.244009,-0.502072,-0.751347,-0.990957,-1.21425,-1.28658,-1.23831,-1.16026,-1.05558,-0.927802,-0.780463,-0.616793,-0.439599,-0.228063,-0.106685,-0.155068,-0.142074,0.101474,0.346233,0.591971,0.838512,1.09863,1.33966,1.58174,1.83616,2.07389,2.30781,2.48455,4
2.56354,2.30812,2.05674,1.80587,1.55559,1.32979,1.12558,1.01656,0.810961,0.668334,0.482279,0.275939,0.154126,0.131575,0.0126885,-0.215377,-0.459912,-0.691312,-0.904913,-0.978874,-1.09037,-1.34378,-1.4688,-1.53277,-1.55545,-1.3956,-1.19561,-1.09454,-1.18365,-1.26587,-1.34185,-1.27557,-1.11165,-0.894051,-0.725964,-0.579733,-0.535987,-0.572065,-0.332761,-0.0771181,0.00669452,0.0860378,0.233451,0.341546,0.405598,0.514252,0.640816,0.758861,0.809698,0.543561,0.291337,0.378432,0.384766,0.19521,0.0212505,-0.200338,-0.369615,-0.515403,-0.670672,-0.792484,-0.895439,-0.894895,-0.724291,-0.607622,-0.374307,-0.137622,0.0886492,0.0984203,0.2577,0.505146,0.753476,1.00212,1.25073,1.50197,1.72581,1.84493,1.7215,1.47495,1.22852,0.987318,0.733596,0.484964,0.238914,0.000744163,-0.229088,-0.455985,-0.685687,-0.921287,-0.948416,-0.86579,-0.762203,-0.621991,-0.501589,-0.267825,-0.0281562,0.0566778,0.00435962,0.192267,0.348572,0.516545,0.421045,0.313236,0.212079,0.133117,0.0562138,-0.0918471,-0.211621,-0.307072,-0.528811,-0.721419,-0.649709,-0.779403,-0.937935,-1.13994,-1.27583,-1.36228,-1.32269,-1.21475,-1.14075,-1.30585,-1.48365,-1.44033,-1.35846,-1.24443,-1.08934,-0.860482,-0.613747,-0.377416,-0.140717,0.103507,0.152249,0.158361,0.363323,0.561291,0.728074,0.902663,1.0658,1.26876,1.51192,1.7528,1.99059,2.2326,2.47237,2.56566,2
2.52164,2.25931,1.99953,1.74141,1.4839,1.2264,0.968766,0.712208,0.455418,0.198035,-0.058814,-0.0770482,-0.103449,-0.348001,-0.568014,-0.77707,-0.97158,-1.14463,-1.29234,-1.42508,-1.50624,-1.3849,-1.18631,-0.981816,-0.759845,-0.531369,-0.294681,-0.0532931,0.192486,0.441798,0.693587,0.94794,1.20386,1.39709,1.51067,1.58894,1.34372,1.08999,0.836722,0.579459,0.327116,0.0755572,-0.175026,-0.424378,-0.678693,-0.925062,-1.16878,-1.4088,-1.65363,-1.88203,-2.04042,-1.83832,-1.54471,-1.212,-0.865255,-0.533285,-0.201121,0.131182,0.413874,0.578073,0.514963,0.356503,0.189381,0.0243324,-0.128201,-0.00385553,0.106734,0.347793,0.473088,0.20754,-0.0511535,-0.30514,-0.426425,-0.274248,-0.143621,-0.277683,-0.425374,-0.338678,-0.165987,0.109275,0.382794,0.614706,0.411935,0.183082,0.0761454,0.253635,0.421868,0.52753,0.459588,0.188072,-0.0997086,-0.416469,-0.733365,-1.04762,-1.34904,-1.58968,-1.7655,-1.68407,-1.44406,-1.19961,-0.960388,-0.710135,-0.458385,-0.205506,0.0482461,0.302686,0.556825,0.807619,1.05845,1.30515,1.32019,1.23511,1.0263,0.763396,0.503715,0.247006,-0.00468701,-0.251336,-0.494757,-0.727232,-0.951013,-1.15813,-1.25776,-1.2047,-1.10831,-0.997113,-0.859965,-0.700992,-0.513077,-0.322666,-0.0946499,-0.0613532,-0.100257,0.147729,0.395886,0.649316,0.907063,1.15759,1.40274,1.65541,1.85019,2.07456,2.32206,2.52304,4
