f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,class
0.0118992,-0.0438932,-1.31919,-2.98522,-3.95561,-4.74922,-3.6926,-2.25139,-1.64724,-1.37827,-0.194451,0.0351591,-0.125398,-0.261594,-0.138152,-0.0891257,-0.222974,-0.203768,-0.21152,-0.274449,-0.267282,-0.33737,-0.312448,-0.362639,-0.544455,-0.477192,-0.559969,-0.669234,-0.612323,-0.701672,-0.849518,-1.00919,-1.02946,-1.10908,-1.23713,-1.25771,-1.20642,-1.24993,-1.34417,-1.31011,-1.25242,-1.05682,-0.955546,-0.83465,-0.694312,-0.750077,-0.472224,-0.281631,-0.319428,-0.241077,-0.164545,-0.175091,-0.0680227,-0.223516,-0.146699,-0.110105,-0.0234395,0.0666262,-0.0416496,0.0647226,0.114718,0.088863,0.0275247,0.0708423,0.0203417,0.21865,0.327973,0.370868,0.416716,0.447502,0.511738,0.652902,0.849722,0.80466,0.840627,0.693567,0.892938,0.744258,0.726466,0.741568,0.645958,0.751243,0.675746,0.605827,0.600282,0.681083,0.509475,0.496774,0.511086,0.563693,0.569343,0.414903,0.485063,0.480006,0.42181,0.477433,0.347649,0.504988,0.38341,0.390259,0.518546,0.430248,0.462391,0.444563,0.493933,0.472697,0.609787,1.14512,1.60218,1.53354,1.3934,1.30487,1.15092,1.1008,1.13107,1.06324,0.728485,0.236215,0.0903044,0.122035,0.0620161,0.0859114,0.125196,0.0991298,0.109475,0.141657,0.0943585,0.0348024,0.0368136,0.279527,0.236112,0.711251,1.7583,1.55606,1.5536,1.69066,1.48742,0.914491,0.0744579,0.660151,1
-0.168596,-2.34684,-3.29451,-4.4199,-4.40526,-3.51867,-2.19409,-1.56887,-1.3274,-0.392265,-0.209358,-0.278476,-0.285317,-0.107857,-0.0760291,-0.0950047,-0.137903,-0.0707018,-0.186255,-0.189353,-0.205358,-0.132338,-0.225472,-0.246891,-0.189807,-0.224983,-0.363944,-0.45876,-0.36784,-0.37708,-0.450036,-0.48892,-0.626204,-0.563736,-0.633742,-0.712276,-0.642621,-0.652053,-0.756204,-0.786622,-0.678015,-0.640418,-0.497971,-0.544372,-0.398335,-0.257969,-0.209351,-0.136632,0.00555027,0.164862,0.113693,0.121323,0.186209,0.160923,0.199569,0.0783644,0.0532472,0.0749387,0.286604,0.264502,0.267347,0.296321,0.271382,0.259555,0.179766,0.145532,0.320178,0.412423,0.455604,0.523102,0.558604,0.58534,0.625338,0.663028,0.780326,0.7563,0.879578,0.818621,0.728989,0.735449,0.774955,0.798106,0.775314,0.761784,0.612199,0.537354,0.59571,0.55594,0.4031,0.398469,0.50148,0.361235,0.414106,0.379225,0.556698,0.516209,0.476653,0.678134,0.818507,1.06216,1.35321,1.55217,1.86173,2.02708,1.92593,1.9412,1.74119,1.46256,1.34968,1.1108,0.634904,0.177269,-0.112055,-0.376421,-0.448832,-0.538899,-0.622863,-0.421077,-0.303176,-0.544842,-0.394433,-0.515763,-0.446846,-0.5226,-0.634386,-0.618343,-0.544767,-0.440002,-0.0137942,0.940217,1.4712,0.791818,0.889784,1.18563,0.867622,0.140057,-0.404833,-0.407752,0.0779472,-1.39961,1
0.40661,-2.0084,-3.97355,-4.36169,-3.8315,-3.1804,-2.17557,-1.64866,-1.4256,-0.625087,-0.332994,-0.376454,-0.340375,-0.295675,-0.321069,-0.334583,-0.293842,-0.246667,-0.36682,-0.436581,-0.349154,-0.338127,-0.464934,-0.434874,-0.454704,-0.604276,-0.616591,-0.64443,-0.706848,-0.715685,-0.82329,-0.789466,-0.769899,-0.931669,-0.955169,-0.926569,-0.809281,-0.872593,-0.799191,-0.834326,-0.730809,-0.648151,-0.605238,-0.388271,-0.291953,-0.285878,-0.109388,-0.122734,-0.0915046,0.0627302,-0.0503446,0.0698879,0.168806,0.10595,0.21572,0.201703,0.210228,0.134451,0.263013,0.262128,0.146009,0.252828,0.347213,0.366194,0.35933,0.344357,0.368082,0.454044,0.527961,0.594466,0.550591,0.64014,0.606508,0.671328,0.733788,0.632154,0.77563,0.685234,0.585318,0.625096,0.519584,0.530561,0.548675,0.476115,0.533412,0.493048,0.447141,0.443036,0.380178,0.415214,0.358001,0.325138,0.336901,0.371682,0.52443,0.600733,0.778399,0.90432,0.981866,1.26567,1.53179,1.76574,1.82495,1.74297,1.61885,1.45906,1.27651,0.984059,0.743115,0.418429,0.123201,-0.0781251,-0.316061,-0.289884,-0.331542,-0.423297,-0.431146,-0.399464,-0.328221,-0.336341,-0.385189,-0.38247,-0.319405,-0.297229,-0.355226,-0.331572,-0.29845,-0.1127,0.237766,0.794682,0.896772,0.801793,1.26834,1.45084,1.40959,1.17267,1.27861,1.78298,1.55946,-0.586606,1
-0.39453,-3.58658,-4.25918,-4.40472,-3.9142,-2.76081,-1.58275,-1.28617,-0.378354,0.0995608,-0.00645943,0.0129599,-0.0898055,-0.126867,-0.0901693,-0.0342518,-0.0259643,0.0310435,-0.0413074,-0.163385,-0.260894,-0.316817,-0.293881,-0.359275,-0.329355,-0.57618,-0.50056,-0.310023,-0.317406,-0.443558,-0.661262,-0.602805,-0.811477,-0.876218,-0.904439,-0.705562,-0.63023,-0.742775,-0.804529,-0.754249,-0.712957,-0.615232,-0.654875,-0.363715,-0.236836,-0.142042,-0.094344,-0.111043,-0.244369,0.0185891,0.144933,0.252029,0.114669,0.190341,0.109,-0.0856552,-0.0647343,0.0825082,0.123362,0.152794,0.226701,0.055743,0.139783,0.0967837,0.134015,0.223348,0.288801,0.297805,0.294858,0.451897,0.420673,0.467807,0.555169,0.622056,0.460352,0.424372,0.433979,0.332895,0.481625,0.487333,0.482135,0.426339,0.316109,0.230549,0.38012,0.359939,0.399852,0.330555,0.239603,0.19272,0.118558,0.19752,0.193127,0.195358,0.17412,0.187115,0.0348272,0.160869,0.43654,0.404947,0.567136,0.718186,1.08372,1.34049,1.64398,1.94493,2.13897,2.02814,1.77187,1.64853,1.39498,0.910418,0.677731,0.365183,-0.133748,-0.343198,-0.228218,-0.461475,-0.382199,-0.233381,-0.394386,-0.38354,-0.231226,-0.243102,-0.188815,-0.158758,-0.214216,-0.152857,-0.0858584,-0.00370542,0.843553,1.90082,2.01846,1.98144,2.00775,1.06309,0.168685,-0.385344,0.476535,-0.486468,1
0.395724,-0.384671,-1.96136,-3.04253,-3.88148,-4.18074,-3.08673,-1.95317,-1.68767,-0.923807,-0.0432751,-0.105784,-0.0707295,-0.121165,-0.21116,-0.200318,-0.165914,-0.256489,-0.263319,-0.330503,-0.335505,-0.376214,-0.481323,-0.541554,-0.483498,-0.542616,-0.599811,-0.68339,-0.799956,-0.71263,-0.930751,-0.989471,-1.04886,-1.08989,-1.05122,-1.1134,-1.27676,-1.2101,-1.18984,-1.17388,-1.10745,-0.981078,-0.847516,-0.840313,-0.555687,-0.492106,-0.602153,-0.32263,-0.367252,-0.344504,-0.229426,-0.162853,-0.104721,-0.148225,-0.0937066,-0.104325,-0.0730609,-0.0661308,-0.0545032,-0.0650774,0.0219985,0.105063,0.10101,0.164869,0.1055,0.227474,0.35053,0.408685,0.38974,0.475029,0.51546,0.582366,0.615671,0.696527,0.80403,0.633911,0.727704,0.664923,0.510973,0.600485,0.640491,0.497328,0.52504,0.570922,0.392961,0.530825,0.430705,0.356313,0.320714,0.371395,0.483744,0.365816,0.505458,0.313441,0.420286,0.36882,0.336821,0.33383,0.395704,0.38111,0.467485,0.62539,0.828637,1.05399,1.32684,1.53557,1.83677,2.12321,2.29557,2.19976,1.93683,1.87772,1.54085,1.17672,0.95354,0.607763,0.136589,-0.0394239,-0.165449,-0.107941,-0.156151,-0.090652,-0.171485,-0.0761354,-0.135246,-0.136833,-0.0656602,-0.181379,-0.0267253,-0.0466941,0.14824,0.711273,1.33846,1.14463,1.2376,1.30193,1.27668,0.591327,-0.048412,0.599609,1
-0.757693,-2.56202,-3.59799,-4.31644,-4.05752,-3.65858,-2.68681,-1.64643,-1.48792,-1.07399,-0.39117,-0.362144,-0.446989,-0.369082,-0.388264,-0.372985,-0.402633,-0.359458,-0.273803,-0.409126,-0.364799,-0.333107,-0.361069,-0.331467,-0.310395,-0.280044,-0.348595,-0.313374,-0.322404,-0.374918,-0.36606,-0.338406,-0.280171,-0.235438,-0.302907,-0.258906,-0.349251,-0.328397,-0.240969,-0.212877,-0.0859064,-0.09665,-0.0714093,0.0313086,0.0526338,0.117964,0.105388,0.163542,0.175285,0.0449588,0.0617458,0.144728,0.17871,0.201301,0.063939,0.161992,0.130028,0.0590688,0.1984,0.168758,0.199387,0.204856,0.193875,0.15599,0.199685,0.266853,0.254047,0.202864,0.338563,0.34696,0.339443,0.400273,0.415683,0.493478,0.468959,0.501911,0.533137,0.485361,0.563797,0.558306,0.572863,0.434039,0.434537,0.538631,0.446905,0.457998,0.446382,0.432515,0.495093,0.404035,0.410246,0.478602,0.465657,0.579882,0.614614,0.821959,0.993581,1.14727,1.39696,1.58495,1.90248,2.1182,2.12527,1.94507,1.87337,1.78714,1.58208,1.28346,1.0443,0.76719,0.484105,0.0257801,-0.208239,-0.150539,-0.233091,-0.176245,-0.218374,-0.142268,-0.162812,-0.200909,-0.177912,-0.192348,-0.231,-0.21313,-0.239933,-0.124526,-0.088991,-0.0404917,0.291313,0.866781,1.32999,1.15697,0.654792,-0.151719,-0.702485,-1.11446,-0.848845,-0.0497535,-0.0717526,-1.70978,1
2.56418,1.61326,-1.09521,-2.50329,-3.9411,-4.112,-3.04587,-1.82633,-1.47544,-0.872021,0.116028,0.20517,0.216094,0.0296359,0.137804,-0.0808071,-0.0269744,0.0302106,0.0190378,-0.0112125,-0.146422,-0.186965,-0.158452,-0.40963,-0.361534,-0.432396,-0.459672,-0.539246,-0.634944,-0.754977,-0.598809,-0.840767,-0.807202,-1.02877,-1.05403,-0.922181,-1.09395,-1.04299,-1.09458,-0.963686,-1.08699,-0.920296,-0.776275,-0.644014,-0.526044,-0.421333,-0.30396,-0.258247,-0.252646,0.0018364,-0.0516219,-0.0214192,-0.0451439,0.0900911,0.0544003,0.0918853,0.202981,0.176309,0.171451,0.257271,0.359808,0.0846839,0.245845,0.262249,0.308644,0.351719,0.367105,0.291143,0.360791,0.395685,0.423465,0.476153,0.464968,0.615457,0.5917,0.570012,0.69311,0.519631,0.648634,0.637923,0.521676,0.530964,0.389201,0.491331,0.509734,0.383259,0.412067,0.394156,0.328933,0.498929,0.327155,0.24428,0.371111,0.355222,0.306629,0.163668,0.212298,0.337758,0.3884,0.381569,0.598691,0.868174,1.15217,1.27764,1.35747,1.48387,2.01291,2.37369,2.24475,2.23558,1.72606,1.69802,1.45707,1.10349,0.543075,-0.125595,-0.505781,-0.715879,-0.63572,-0.788994,-0.812541,-0.819514,-0.6843,-0.769094,-0.652645,-0.771874,-0.830046,-0.855324,-0.738865,-0.744774,-0.760417,-0.644936,-0.186302,0.216223,0.18122,0.804164,1.12479,1.50585,0.897723,0.814719,1
-0.499617,-2.47159,-3.55821,-3.65947,-3.82827,-3.40201,-2.35337,-1.56591,-1.43426,-1.06883,-0.28372,-0.255403,-0.343818,-0.228011,-0.341905,-0.436142,-0.402514,-0.332163,-0.321674,-0.250533,-0.294179,-0.360856,-0.333595,-0.321852,-0.394565,-0.410395,-0.420926,-0.36058,-0.410067,-0.568045,-0.458277,-0.560547,-0.625211,-0.489252,-0.557946,-0.456237,-0.506801,-0.609224,-0.508989,-0.436582,-0.339126,-0.245376,-0.17257,-0.31065,-0.305036,-0.156981,-0.0601947,-0.0308535,-0.0238004,0.104904,0.224876,0.102039,-0.0365711,-0.0902048,0.0961353,0.104872,0.0166365,0.153207,0.162062,0.136319,0.194907,0.181121,0.0599157,0.211532,0.270719,0.151683,0.297465,0.312389,0.333334,0.40088,0.391851,0.571287,0.568677,0.520426,0.514444,0.636019,0.629438,0.503232,0.440128,0.493885,0.531915,0.47376,0.426343,0.442465,0.478715,0.463953,0.501652,0.451467,0.396028,0.456581,0.30865,0.334297,0.397591,0.333399,0.306224,0.494291,0.735241,0.841063,0.950005,1.08958,1.41522,1.78047,1.97159,2.16096,2.09978,1.9039,1.79943,1.55618,1.13023,0.769584,0.328091,0.0420286,-0.141038,-0.338816,-0.273214,-0.430501,-0.315378,-0.197387,-0.214187,-0.306401,-0.496623,-0.384366,-0.314848,-0.260794,-0.292793,-0.294055,-0.203884,-0.0141967,0.594918,1.26489,1.32604,1.74297,1.7793,1.18138,0.582821,0.233909,0.715487,0.635698,-0.790864,-3.05023,1
-0.969664,-2.6475,-3.24568,-3.97531,-4.37318,-4.18203,-3.12142,-1.95299,-1.63349,-1.05653,-0.452891,-0.266822,-0.349005,-0.490081,-0.39431,-0.435071,-0.338869,-0.422917,-0.344202,-0.29784,-0.364506,-0.256647,-0.298789,-0.296951,-0.253804,-0.379663,-0.324133,-0.317947,-0.389352,-0.409488,-0.304585,-0.29724,-0.281599,-0.215304,-0.282519,-0.250588,-0.273351,-0.168698,-0.189898,-0.186286,-0.106237,-0.027046,-0.0349766,0.0573143,0.0990328,0.0776517,0.0827522,0.142374,0.12596,0.0988379,0.119006,0.170814,0.181423,0.0591708,0.0312599,0.0891463,0.0720475,0.166871,0.168412,0.123356,0.0645393,-0.0666803,0.0715638,0.0731663,0.0551742,0.0171442,0.1223,0.194257,0.215339,0.19616,0.266596,0.267519,0.347925,0.400106,0.406907,0.3683,0.456674,0.563656,0.577774,0.590149,0.53335,0.587347,0.582197,0.480541,0.556526,0.579608,0.468331,0.460355,0.429978,0.453791,0.462803,0.377685,0.403984,0.536064,0.647965,0.782086,0.93356,0.960182,1.25272,1.43999,1.55082,1.72503,2.01593,1.86274,1.777,1.70522,1.46568,1.27729,1.12282,0.863881,0.69827,0.392571,-0.00954979,-0.144828,-0.142676,-0.145973,-0.192813,-0.146639,-0.150924,-0.105621,-0.186311,-0.209654,-0.266048,-0.22591,-0.0779165,-0.145155,-0.159533,-0.133059,0.173875,0.805392,1.35285,1.35639,1.30085,0.816569,0.298675,-0.44597,-1.03241,-0.941796,-0.154943,-0.667751,1
-1.05286,-3.95442,-4.60293,-4.49746,-3.74411,-2.63109,-1.69112,-1.50847,-0.675871,-0.198367,-0.245622,-0.35462,-0.312617,-0.281023,-0.26431,-0.193132,-0.275333,-0.28291,-0.37632,-0.276013,-0.287598,-0.417763,-0.523458,-0.494399,-0.458528,-0.495986,-0.512582,-0.677524,-0.57294,-0.574176,-0.599257,-0.680015,-0.795027,-0.800601,-0.7601,-0.769451,-0.856932,-0.82158,-0.792131,-0.644661,-0.601926,-0.522729,-0.443124,-0.363712,-0.238026,-0.215092,-0.0874906,-0.119468,-0.0427077,-0.0308204,0.0492036,-0.0302487,-0.00665768,0.00553741,-0.0496325,0.00328579,0.0841323,0.0293386,0.0681076,0.0741279,0.0667797,0.133139,0.0585146,0.19541,0.269386,0.315392,0.318864,0.443145,0.494337,0.473078,0.520999,0.518373,0.583231,0.569538,0.640784,0.607164,0.572842,0.415583,0.500636,0.521321,0.408855,0.422653,0.43209,0.371008,0.406766,0.405233,0.369536,0.348716,0.362152,0.34296,0.365886,0.319206,0.343465,0.229206,0.289263,0.250275,0.237723,0.339427,0.42286,0.610407,0.962803,1.14855,1.20618,1.36023,1.5372,1.8559,1.76564,1.74381,1.54933,1.40972,1.20753,0.913697,0.611192,0.252499,0.0308733,-0.0615163,-0.154768,-0.121066,-0.0941865,-0.139284,-0.135334,-0.0352145,-0.063169,-0.0148458,-0.0797636,-0.0891446,-0.037718,0.0779494,0.135827,0.27502,0.847868,1.46146,1.50347,1.34377,1.21359,1.03116,0.917175,0.630414,1.24363,-0.315476,1
-0.304662,-2.03223,-3.30141,-4.00569,-3.42496,-2.70403,-1.80924,-1.75782,-1.09579,-0.419959,-0.354026,-0.435839,-0.504256,-0.492996,-0.447197,-0.351294,-0.435857,-0.532024,-0.543034,-0.59012,-0.554001,-0.50675,-0.612534,-0.634873,-0.67191,-0.654505,-0.837945,-0.808677,-0.859319,-0.916317,-0.998796,-1.05385,-1.04142,-1.09839,-1.03263,-1.13587,-1.22378,-1.03317,-1.00291,-0.994499,-0.984246,-0.905086,-0.854802,-0.706845,-0.556324,-0.612957,-0.364176,-0.400395,-0.348064,-0.12844,-0.0842931,-0.152408,-0.282252,-0.155772,0.00315459,-0.0936231,-0.19254,-0.12375,0.0579135,0.130087,0.196806,0.128018,0.0507728,0.294792,0.284215,0.132324,0.173178,0.410445,0.403352,0.360645,0.413214,0.516674,0.661697,0.669656,0.540298,0.570242,0.607947,0.548205,0.540376,0.626903,0.498799,0.601459,0.540205,0.332837,0.416557,0.557299,0.563331,0.473455,0.396631,0.58144,0.353924,0.422386,0.523692,0.440624,0.484927,0.455816,0.750576,0.588813,0.679116,1.25728,1.40537,1.39024,1.68631,1.93326,2.08538,1.97408,1.88202,1.70983,1.57247,1.30254,1.14261,0.813033,0.401936,0.0932492,0.201893,-0.0676845,-0.217401,-0.135436,-0.128554,0.00393515,-0.109493,-0.122117,0.0216045,-0.0464304,-0.179926,-0.0512292,-0.132575,-0.0244519,0.115639,0.603479,1.3954,1.51888,1.23848,1.42614,1.5146,1.10008,0.854141,0.9173,1.45242,0.379455,1
-0.724519,-3.15321,-4.18415,-4.26994,-3.57908,-2.64745,-1.68626,-1.477,-1.15283,-0.446696,-0.360457,-0.386221,-0.378676,-0.384318,-0.345097,-0.353599,-0.397615,-0.408505,-0.342579,-0.421975,-0.484848,-0.475936,-0.455127,-0.499052,-0.573225,-0.538813,-0.61831,-0.602827,-0.717314,-0.751724,-0.822019,-0.861928,-0.868745,-0.871897,-0.979565,-0.845203,-0.886866,-0.903768,-0.815978,-0.881801,-0.823558,-0.753569,-0.687499,-0.622586,-0.494865,-0.323518,-0.245763,-0.16678,-0.123665,-0.160281,-0.045131,-0.0235884,0.0281053,-0.100474,-0.0734451,0.0560184,0.0181845,0.04358,0.0125819,0.0596105,0.092579,0.0627688,0.111562,0.270028,0.205767,0.195336,0.327853,0.304459,0.320988,0.314605,0.410853,0.469847,0.618459,0.563925,0.546552,0.546666,0.535542,0.543912,0.599671,0.474197,0.444565,0.504862,0.482682,0.48778,0.477118,0.535825,0.361719,0.394538,0.36696,0.457344,0.375214,0.347149,0.490577,0.334732,0.399758,0.517962,0.789649,0.928956,1.05029,1.08906,1.42993,1.6654,1.79369,1.79742,1.7837,1.73353,1.54578,1.32799,1.1696,0.954079,0.634297,0.398833,0.0491272,-0.135649,-0.208304,-0.232751,-0.0943713,-0.178467,-0.21077,-0.0682886,-0.0673989,-0.105341,-0.0918496,0.00121015,-0.148281,-0.0719485,0.013128,0.031069,0.143623,0.420829,0.944162,1.15192,0.986375,1.16458,1.2721,1.06477,1.14978,1.37175,2.04952,1.1947,1
-0.701631,-1.60369,-2.64643,-3.37955,-3.59346,-3.92498,-3.68788,-2.72945,-1.56587,-1.43372,-0.99366,-0.403829,-0.272079,-0.305751,-0.314423,-0.244053,-0.433791,-0.267626,-0.112838,-0.227362,-0.170926,-0.234298,-0.30256,-0.30257,-0.316039,-0.304295,-0.319739,-0.313951,-0.328295,-0.286121,-0.306943,-0.286055,-0.383806,-0.407272,-0.463346,-0.344968,-0.310729,-0.568092,-0.436195,-0.376648,-0.442828,-0.303805,-0.267025,-0.181211,-0.104772,-0.105943,0.040074,-0.013338,-0.106884,-0.0230525,0.0974402,0.155049,0.0354436,-0.125763,-0.137777,0.00911214,0.0490388,0.0540496,0.0470352,-0.00193324,-0.0180597,-0.139917,-0.0315844,-0.0759746,-0.00541642,-0.0752519,-0.107936,0.0664697,0.0653447,0.163237,0.161975,0.0864352,0.0987529,0.365181,0.450558,0.387237,0.445798,0.516931,0.604467,0.634519,0.61045,0.541664,0.464618,0.513715,0.664139,0.480312,0.523237,0.634079,0.651646,0.645676,0.447229,0.466598,0.560883,0.570059,0.820017,1.01102,1.09535,1.12186,1.26101,1.44311,1.75605,2.1199,2.13458,1.98127,1.84557,1.71948,1.44945,1.2333,0.978532,0.844201,0.579942,0.167613,-0.00096768,-0.0369934,-0.153522,-0.213862,-0.0784391,-0.0349419,0.0680253,-0.0449684,-0.182602,-0.252838,-0.149641,-0.0156677,-0.0407424,0.0338263,-0.0401581,0.378827,1.01624,1.79421,1.69699,1.41681,1.10957,0.591447,0.208482,-0.604857,-1.15493,-1.10619,-0.710415,-1.49,1
-2.42062,-3.91561,-4.56514,-4.59354,-3.85528,-2.8181,-1.68212,-1.34112,-0.978378,-0.330922,-0.249364,-0.201694,-0.241253,-0.183057,-0.074633,-0.197607,-0.160522,-0.173385,-0.208608,-0.216532,-0.218167,-0.196705,-0.245811,-0.265978,-0.250809,-0.181203,-0.21482,-0.303474,-0.307603,-0.309658,-0.431617,-0.433281,-0.439056,-0.422898,-0.37082,-0.409941,-0.363825,-0.417841,-0.367595,-0.309052,-0.286859,-0.220621,-0.237164,-0.244013,-0.166361,-0.059645,0.0272955,-0.0969808,0.0405505,0.182937,0.0862186,0.0959219,0.0698287,0.111358,0.177631,0.157799,0.133266,-0.00410841,0.0231579,0.123632,0.169718,0.0585934,0.0135713,-0.0233788,0.127887,0.149025,0.199816,0.197305,0.18717,0.207109,0.376592,0.287354,0.241697,0.414012,0.438032,0.486085,0.456695,0.501821,0.57749,0.48949,0.530414,0.470456,0.478903,0.485657,0.395409,0.315488,0.359254,0.379254,0.347963,0.430218,0.462378,0.521286,0.574888,0.834913,0.899054,0.944792,1.08284,1.37026,1.4613,1.57131,1.47885,1.55726,1.52916,1.37439,1.22337,1.13902,0.969378,0.712091,0.419155,0.225032,0.0411869,-0.0762228,-0.147336,-0.116411,-0.0725685,-0.135902,-0.097994,-0.0504289,-0.060438,-0.0949379,-0.0139822,-0.211922,-0.07104,-0.0218304,-0.0766128,0.12073,0.314245,0.783456,1.19849,1.16527,1.19507,1.24995,0.993725,0.733369,0.479474,0.480204,0.690841,0.0713806,-0.926687,-2.4891,1
0.499466,-0.932613,-1.89212,-2.63943,-2.79301,-2.36507,-1.17724,-0.0625576,0.214153,0.761216,1.22276,1.19666,1.27488,1.1896,1.18669,1.1311,1.11975,1.15174,1.14351,1.09007,1.08545,1.00478,1.01926,0.893241,0.831718,0.873829,0.728943,0.771229,0.646208,0.539344,0.547946,0.42272,0.350869,0.433873,0.376818,0.382569,0.287329,0.30878,0.356688,0.410401,0.417548,0.3507,0.432164,0.304831,0.436534,0.506194,0.508605,0.501133,0.560918,0.609684,0.605348,0.599828,0.541786,0.488091,0.473466,0.297211,0.302028,0.339222,0.329721,0.342211,0.343284,0.26413,0.223266,0.183773,0.216909,0.113601,0.189691,0.265283,0.210949,0.229924,0.155429,0.195885,0.234419,0.248389,0.485409,0.423469,0.460029,0.437261,0.355338,0.319999,0.243157,0.308958,0.194672,0.215962,0.139725,0.148202,0.198971,0.147709,-0.00808018,-0.0997306,-0.10404,-0.0511291,-0.0122384,0.0542646,0.246303,0.420368,0.514161,0.643742,0.753196,1.06659,1.3868,1.4564,1.35193,1.23423,1.16848,0.818029,0.480402,0.210707,0.0200682,-0.257212,-0.760791,-0.932632,-1.16976,-1.22499,-1.22174,-1.31986,-1.30424,-1.31389,-1.33648,-1.33467,-1.42565,-1.35969,-1.56619,-1.64946,-1.52946,-1.41641,-1.34691,-1.16413,-0.623861,0.0943058,-0.119882,-0.613996,-0.997442,-1.40978,-1.72747,-2.12723,-1.9941,-1.93697,-2.20161,-3.95077,1
1.38895,0.440637,-1.66718,-3.02506,-3.7993,-4.17785,-3.09585,-2.1279,-1.85257,-0.848719,-0.109461,-0.368575,-0.228766,-0.265424,-0.278688,-0.203062,-0.195452,-0.28209,-0.286865,-0.284281,-0.328851,-0.283222,-0.483639,-0.436965,-0.526311,-0.570965,-0.61219,-0.611279,-0.727523,-0.812917,-0.784864,-0.899604,-0.883622,-0.920661,-1.01739,-1.14188,-1.01004,-0.98948,-1.06675,-1.02126,-0.933098,-0.885504,-0.717033,-0.659946,-0.606161,-0.447539,-0.260699,-0.11909,-0.194684,-0.0403496,-0.0396864,-0.119959,0.0740317,0.18014,0.104441,0.0766667,0.0263134,0.139704,0.130965,0.117236,0.167539,0.196319,0.313038,0.410801,0.348037,0.450946,0.524504,0.572146,0.552515,0.745542,0.726458,0.669941,0.748125,0.654949,0.753031,0.696626,0.721049,0.742616,0.630078,0.770754,0.575528,0.608882,0.517152,0.602115,0.551517,0.568319,0.428371,0.471699,0.464636,0.386962,0.395103,0.37455,0.36224,0.333512,0.32631,0.304719,0.301316,0.273821,0.181335,0.233858,0.45591,0.645198,0.850678,1.10159,1.23017,1.41361,1.655,2.15142,2.40142,2.33717,2.08932,1.95025,1.77168,1.21804,0.780104,0.0484918,-0.465503,-0.449043,-0.527467,-0.546743,-0.497723,-0.504327,-0.445814,-0.413595,-0.571622,-0.459715,-0.451496,-0.527031,-0.335874,-0.453206,-0.227969,-0.221801,0.433449,0.975868,0.928515,1.2491,1.14101,0.873242,0.179906,0.131992,1
-1.00444,-3.74111,-4.22345,-4.60282,-4.19477,-2.76519,-1.71996,-1.55649,-0.733548,-0.285136,-0.206665,-0.19468,-0.201027,-0.202235,-0.187765,-0.228944,-0.241844,-0.139063,-0.162498,-0.293002,-0.280462,-0.224331,-0.24744,-0.256527,-0.288534,-0.311352,-0.342537,-0.353268,-0.394156,-0.475076,-0.439097,-0.530909,-0.477691,-0.526822,-0.509912,-0.5634,-0.586978,-0.545803,-0.550492,-0.446358,-0.454095,-0.386809,-0.232223,-0.239981,-0.0951069,0.00989591,-0.0713074,0.0254789,0.0175932,0.034671,0.0718212,0.0446614,0.030083,0.142434,0.125312,0.175749,0.170909,0.124882,0.250813,0.106923,0.106416,0.232957,0.272549,0.259051,0.417175,0.401861,0.330421,0.459155,0.507329,0.526879,0.517056,0.628211,0.582577,0.538529,0.591374,0.640249,0.512761,0.488981,0.472075,0.441453,0.540699,0.42013,0.431377,0.415009,0.408026,0.285703,0.346752,0.319576,0.306408,0.351351,0.3643,0.298617,0.316005,0.389394,0.30451,0.305613,0.307332,0.356727,0.57043,0.79319,1.05413,1.26341,1.45252,1.64652,2.01269,2.15077,2.01962,1.88041,1.76475,1.52489,1.13786,0.924871,0.357355,-0.0435025,-0.284474,-0.209462,-0.351189,-0.394278,-0.359319,-0.250127,-0.273669,-0.393316,-0.244094,-0.264534,-0.290618,-0.307486,-0.282111,-0.268056,-0.231294,-0.0243921,0.44039,1.10542,1.09653,0.993472,0.784148,0.243957,0.19609,0.130656,0.749258,-1.83192,1
