f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,class
0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,2.4309,-0.473655,-0.829697,-0.904653,-0.848436,-0.885914,-0.885914,-0.904653,-0.885914,-0.885914,-0.885914,-0.904653,-0.904653,0.875558,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.856819,0.83808,0.856819,6.23493,2.01864,-0.792219,-0.754741,-0.736002,-0.736002,-0.754741,-0.810958,-0.867175,-0.810958,-0.754741,-0.754741,-0.754741,-0.754741,-0.792219,-0.829697,-0.810958,-0.810958,-0.829697,-0.829697,-0.829697,-0.867175,-0.848436,-0.829697,-0.848436,-0.792219,-0.848436,-0.829697,-0.792219,-0.810958,-0.810958,-0.792219,-0.792219,-0.792219,-0.829697,-0.810958,-0.848436,-0.829697,-0.829697,-0.829697,-0.829697,-0.829697,-0.829697,-0.810958,-0.848436,-0.810958,-0.792219,-0.810958,-0.810958,-0.829697,-0.810958,-0.792219,-0.792219,-0.810958,-0.810958,-0.810958,-0.848436,-0.810958,-0.829697,-0.810958,-0.792219,-0.810958,-0.810958,-0.810958,-0.829697,-0.829697,-0.810958,-0.810958,-0.810958,-0.810958,-0.810958,-0.829697,0.83808,0.856819,0.856819,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,0.83808,1
-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,1.02787,1.00975,1.0025,1.00613,1.00975,1.00975,1.00975,1.00613,1.00613,1.00975,1.00975,1.00613,1.00975,1.00975,-1.16489,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,0.814034,0.843029,0.81041,0.817659,0.817659,0.817659,0.817659,0.814034,0.817659,0.821283,0.821283,0.821283,0.821283,0.821283,0.821283,0.814034,0.814034,0.814034,0.814034,0.814034,0.814034,0.814034,0.817659,0.817659,0.817659,0.817659,0.817659,0.817659,0.817659,0.817659,0.821283,0.817659,0.817659,0.817659,0.814034,0.817659,0.817659,0.817659,0.817659,0.817659,0.817659,0.817659,0.817659,0.817659,0.817659,0.817659,0.817659,0.821283,0.817659,0.814034,0.817659,0.817659,0.817659,0.817659,0.817659,0.821283,0.817659,0.821283,0.817659,0.817659,0.817659,0.821283,0.821283,0.817659,0.817659,0.821283,0.824907,0.821283,0.817659,0.817659,0.821283,0.817659,0.821283,0.824907,-1.0779,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,1
0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,11.35,0.310314,-0.334481,-0.334481,-0.35402,-0.334481,-0.35402,-0.334481,-0.334481,-0.314942,-0.35402,-0.35402,-0.35402,-0.35402,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.154,0.193079,0.232157,0.232157,0.232157,0.232157,0.193079,2.94811,1.58036,-0.275863,-0.256324,-0.295402,-0.295402,-0.314942,-0.295402,-0.314942,-0.295402,-0.295402,-0.295402,-0.295402,-0.295402,-0.295402,-0.295402,-0.295402,-0.275863,-0.275863,-0.275863,-0.275863,-0.275863,-0.295402,-0.295402,-0.275863,-0.275863,-0.275863,-0.275863,-0.275863,-0.275863,-0.275863,-0.275863,-0.275863,-0.275863,-0.295402,-0.295402,-0.295402,-0.295402,-0.295402,-0.295402,-0.295402,-0.275863,-0.295402,-0.275863,-0.295402,-0.295402,-0.295402,-0.295402,-0.295402,-0.295402,-0.295402,-0.295402,-0.295402,-0.295402,-0.295402,-0.295402,-0.314942,-0.275863,-0.314942,-0.314942,-0.295402,-0.295402,-0.295402,-0.295402,-0.295402,-0.314942,-0.295402,-0.314942,-0.314942,-0.314942,-0.295402,-0.314942,-0.295402,-0.295402,-0.295402,-0.295402,-0.295402,-0.314942,-0.295402,-0.314942,-0.314942,-0.295402,-0.295402,0.212618,0.212618,0.232157,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,0.212618,1
-1.32057,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,0.738749,0.919262,0.911894,0.915578,0.915578,0.915578,0.915578,0.915578,0.915578,0.915578,0.915578,0.915578,0.915578,0.915578,-1.31688,-1.32057,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32794,-1.32425,-1.32057,-1.32057,-1.32057,-1.32057,-1.32425,0.668755,0.731381,0.712962,0.716646,0.72033,0.72033,0.72033,0.72033,0.72033,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.727697,0.727697,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.727697,0.724014,0.727697,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.727697,0.727697,0.727697,0.727697,0.727697,0.727697,0.727697,0.727697,0.731381,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.72033,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,0.724014,-1.23215,-1.32057,-1.32057,-1.32057,-1.32057,-1.32057,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,-1.32425,1
1.11513,1.13495,1.13495,1.13495,1.13495,1.13495,1.11513,1.13495,1.13495,1.13495,1.11513,1.11513,1.11513,1.13495,1.11513,1.11513,1.11513,1.11513,1.13495,1.11513,1.11513,0.659327,0.104434,0.30261,0.580057,0.63951,0.679145,0.71878,0.738598,0.738598,0.758415,0.778233,0.778233,0.778233,0.778233,1.11513,1.13495,1.13495,1.13495,1.13495,1.13495,1.13495,1.13495,1.11513,1.11513,1.11513,1.11513,1.11513,1.11513,1.11513,1.11513,1.11513,1.76911,-0.371189,-0.846812,-0.86663,-0.886448,-0.906265,-0.926083,-0.926083,-0.9459,-0.9459,-0.965718,-0.965718,-0.965718,-0.985536,-0.985536,-0.985536,-0.985536,-0.985536,-1.00535,-1.00535,-1.00535,-1.00535,-1.00535,-1.00535,-1.00535,-1.00535,-1.00535,-1.00535,-1.02517,-1.00535,-1.00535,-1.00535,-1.00535,-1.02517,-1.02517,-1.02517,-1.02517,-1.02517,-1.02517,-1.02517,-1.00535,-1.02517,-1.02517,-1.02517,-1.02517,-1.00535,-1.02517,-1.02517,-1.02517,-1.02517,-1.02517,-1.02517,-1.02517,-1.02517,-1.02517,-1.02517,-1.02517,-0.985536,-0.9459,-0.926083,-0.886448,-0.846812,-0.846812,-0.846812,-0.846812,-0.826995,-0.826995,-0.826995,-0.826995,-0.826995,-0.826995,-0.826995,-0.826995,-0.826995,-0.826995,-0.807177,-0.807177,-0.826995,-0.807177,-0.807177,1.11513,1.13495,1.11513,1.11513,1.11513,1.13495,1.11513,1.13495,1.11513,1.09531,1.0755,1.05568,1.03586,1.01604,0.996227,0.976409,0.956592,0.936774,0.916956,0.897139,1
-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,1.77163,1.77163,1.77163,1.77163,1.77163,1.77163,1.77163,1.77163,1.77163,1.77163,1.77163,1.75442,1.73291,-1.11681,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-0.381078,0.330277,0.574089,0.572654,0.582694,0.58843,0.597035,0.604206,0.609943,0.618548,0.622851,0.627153,0.628588,0.631456,0.635758,0.638627,0.642929,0.644364,0.6501,0.652969,0.654403,0.657271,0.661574,0.665876,0.665876,0.668745,0.670179,0.673047,0.674481,0.67735,0.680218,0.683087,0.687389,0.687389,0.688823,0.691692,0.693126,0.69456,0.69456,0.697428,0.698862,0.700297,0.701731,0.703165,0.703165,0.706033,0.704599,0.706033,0.706033,0.706033,0.703165,0.703165,0.701731,0.701731,0.69456,0.66731,0.609943,0.541102,0.499511,0.476564,0.469393,0.466525,0.465091,0.463656,0.463656,0.45792,0.463656,0.460788,0.460788,0.460788,0.462222,0.460788,0.460788,0.459354,0.459354,0.45792,0.459354,0.45792,0.45792,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,-1.16271,1
-1.08827,-1.08827,-1.08827,-1.08827,-1.08827,-1.08827,-1.08827,-1.08827,-1.08969,-1.08969,-1.08969,-1.08827,-1.08969,-1.08969,-1.08969,-1.08969,-1.08827,1.8297,1.8297,1.8297,1.8297,1.8297,1.8297,1.8297,1.8297,1.8297,1.8297,1.8297,1.81971,1.7769,-0.66163,-1.08827,-1.08827,-1.08827,-1.08827,-1.08969,-1.08827,-1.08827,-1.08827,-1.08827,-1.08969,-1.08969,-1.08969,-1.08969,-1.08969,-1.08969,-1.08969,-1.08969,0.345746,0.609718,0.611145,0.615426,0.619706,0.62256,0.64111,0.64539,0.643963,0.652525,0.661086,0.66822,0.672501,0.673928,0.678208,0.681062,0.69105,0.689623,0.695331,0.699612,0.701039,0.7096,0.712454,0.715307,0.711027,0.716734,0.719588,0.719588,0.721015,0.721015,0.719588,0.723869,0.729576,0.725295,0.722442,0.721015,0.725295,0.729576,0.733857,0.731003,0.73243,0.731003,0.731003,0.73243,0.729576,0.728149,0.725295,0.726722,0.729576,0.726722,0.726722,0.712454,0.672501,0.613999,0.548363,0.50841,0.489861,0.484153,0.481299,0.478445,0.478445,0.478445,0.479872,0.479872,0.482726,0.479872,0.481299,0.481299,0.484153,0.482726,0.481299,0.481299,0.482726,0.482726,-1.08541,-1.08827,-1.08969,-1.08827,-1.08969,-1.08827,-1.08969,-1.08827,-1.08969,-1.09112,-1.09255,-1.09397,-1.0954,-1.09683,-1.09826,-1.09968,-1.10111,-1.10254,-1.10396,-1.10539,-1.10682,-1.10824,-1.10967,-1.1111,-1.11252,-1.11395,-1.11538,-1.1168,-1.11823,-1.11966,1
1.06153,1.08042,1.06153,1.06153,1.06153,1.06153,1.06153,1.06153,1.06153,1.06153,1.06153,1.06153,1.06153,1.06153,1.06153,1.06153,1.06153,1.08042,1.06153,1.08042,1.06153,-0.166276,0.268179,0.475963,0.570409,0.608188,0.645967,0.664856,0.664856,0.683746,0.702635,0.702635,0.702635,0.721525,1.09931,1.08042,1.08042,1.06153,1.08042,1.08042,1.08042,1.06153,1.08042,1.08042,1.08042,1.08042,1.08042,1.08042,1.08042,1.06153,1.06153,1.06153,1.51488,-0.317391,-0.884073,-0.921851,-0.940741,-0.95963,-0.95963,-0.978519,-0.997409,-0.997409,-1.0163,-1.0163,-1.0163,-1.03519,-1.03519,-1.03519,-1.03519,-1.03519,-1.03519,-1.05408,-1.03519,-1.05408,-1.05408,-1.05408,-1.05408,-1.05408,-1.05408,-1.05408,-1.05408,-1.05408,-1.05408,-1.05408,-1.05408,-1.05408,-1.05408,-1.05408,-1.07297,-1.07297,-1.07297,-1.07297,-1.07297,-1.07297,-1.07297,-1.07297,-1.07297,-1.07297,-1.07297,-1.09186,-1.09186,-1.09186,-1.09186,-1.09186,-1.07297,-1.07297,-1.05408,-1.03519,-1.0163,-0.978519,-0.95963,-0.940741,-0.940741,-0.95963,-0.940741,-0.940741,-0.940741,-0.940741,-0.940741,-0.940741,-0.921851,-0.940741,-0.940741,-0.921851,-0.921851,-0.921851,-0.921851,1.08042,1.08042,1.06153,1.06153,1.08042,1.08042,1.06153,1.08042,1.06153,1.04264,1.02375,1.00487,0.985976,0.967086,0.948197,0.929308,0.910418,0.891529,0.87264,0.85375,0.834861,0.815971,0.797082,0.778193,0.759303,1
-1.62005,-1.68279,-1.70133,-1.71131,-1.71131,-1.71558,-1.71558,-1.71558,-1.71558,-1.71558,-0.811573,-1.02688,0.493112,0.976488,1.30016,1.45559,1.52831,1.54684,1.63382,1.66091,1.71082,1.70226,1.77071,1.71652,1.70654,1.70654,1.70654,1.70654,1.70226,1.69799,1.69371,1.69371,1.69371,1.69799,1.69799,1.58819,-1.35484,-1.60151,-1.64714,-1.67423,-1.68849,-1.69705,-1.70133,-1.7056,-1.7056,-0.838665,-0.547784,-0.131425,0.105272,0.205084,0.246434,0.256415,0.256415,0.260693,0.260693,0.260693,0.260693,0.264971,0.269248,0.269248,0.264971,0.264971,0.264971,0.264971,0.264971,0.264971,0.264971,0.260693,0.260693,0.260693,0.260693,0.260693,0.264971,0.264971,0.260693,0.264971,0.264971,0.260693,0.264971,0.260693,0.256415,0.260693,0.260693,0.260693,0.260693,0.260693,0.264971,0.260693,0.260693,0.264971,0.260693,0.260693,0.264971,0.264971,0.264971,0.264971,0.264971,0.264971,0.260693,0.264971,0.264971,0.264971,0.264971,0.264971,0.264971,0.264971,0.260693,0.264971,0.260693,0.260693,0.264971,0.264971,0.260693,0.260693,0.260693,0.264971,0.264971,0.264971,0.264971,0.264971,0.264971,0.260693,0.260693,0.260693,0.260693,0.260693,0.260693,0.264971,0.260693,0.260693,0.256415,-1.07679,-1.14523,-1.15806,-1.15806,-1.15806,-1.15806,-1.15806,-1.15806,-1.15806,-1.15806,-1.15806,-1.15806,-1.15806,-1.15806,-1.15806,-1.15806,-1.15806,-1.15806,-1.15806,-1.15806,-1.15806,1
-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07447,-1.07447,-1.07447,-1.07447,-1.07235,-1.07235,-1.07235,0.866222,1.14195,0.876827,0.575649,0.395366,0.232051,0.14297,0.0729782,0.00722805,-0.115788,-0.139119,-1.0575,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07447,-1.07447,-1.07447,-1.07235,-1.07447,0.376277,0.855617,0.906521,0.931972,0.951061,0.972271,0.987118,1.00409,1.01045,1.01469,1.00621,1.00409,0.999844,0.995602,0.99136,0.987118,0.978634,0.974392,0.972271,0.972271,0.976513,0.976513,0.974392,0.972271,0.97015,0.965908,0.972271,0.97015,0.968029,0.97015,0.963787,0.963787,0.959545,0.959545,0.965908,0.963787,0.963787,0.965908,0.963787,0.965908,0.968029,0.968029,0.97015,0.97015,0.97015,0.974392,0.974392,0.976513,0.972271,0.976513,0.989239,1.01469,1.0465,1.06771,1.06559,1.0465,1.0253,1.00833,0.993481,0.993481,0.987118,0.982876,0.978634,0.976513,0.976513,0.97015,0.972271,0.968029,0.968029,0.97015,0.97015,0.97015,-1.03841,-1.07235,-1.07235,-1.07235,-1.07235,-1.07447,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,-1.07235,1
-1.13857,-1.13857,-1.13857,-1.13857,-1.1407,-1.1407,-1.1407,-1.13857,-1.1407,-1.1407,-1.13857,-1.1407,-1.13857,-1.13857,-1.13857,-1.13857,0.604064,0.783233,0.557138,0.309715,0.160407,0.0324295,-0.0422243,-0.101947,-0.159537,-0.197931,-0.234191,-0.259786,-0.283249,-1.12577,-1.13857,-1.13857,-1.13857,-1.13857,-1.13857,-1.13857,-1.13857,-1.13857,-1.13857,-1.1407,-1.1407,-1.1407,-1.13857,-1.13857,-1.1407,-1.13857,-1.13857,-0.27685,0.350241,0.813094,0.862152,0.900545,0.919742,0.936806,0.95387,0.958135,0.958135,0.956002,0.958135,0.95387,0.947471,0.943205,0.941072,0.938939,0.938939,0.945338,0.943205,0.947471,0.947471,0.941072,0.93254,0.928274,0.93254,0.93254,0.934673,0.93254,0.93254,0.930407,0.934673,0.936806,0.941072,0.938939,0.934673,0.936806,0.938939,0.943205,0.943205,0.943205,0.945338,0.938939,0.938939,0.943205,0.943205,0.943205,0.941072,0.941072,0.949604,0.949604,0.95387,0.960268,0.970933,0.985864,1.01573,1.04345,1.03279,1.02639,1.01786,1.01146,1.00293,0.998662,0.992263,0.985864,0.983731,0.979465,0.975199,0.9688,0.966667,0.966667,0.962401,0.960268,0.960268,0.970933,0.960268,-1.1343,-1.13857,-1.13857,-1.13857,-1.13857,-1.13857,-1.13857,-1.1407,-1.1407,-1.1407,-1.1407,-1.1407,-1.1407,-1.1407,-1.1407,-1.1407,-1.1407,-1.1407,-1.1407,-1.1407,-1.1407,-1.1407,-1.1407,-1.1407,-1.1407,-1.1407,-1.1407,-1.1407,-1.1407,1
-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,1.06101,1.03211,1.02849,1.03211,1.03572,1.03211,1.02849,1.03211,1.02849,1.02849,1.03211,1.03211,1.03211,-1.04508,-1.13539,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.14262,-1.13901,-1.13901,0.887605,0.833418,0.83703,0.83703,0.840643,0.847868,0.844255,0.844255,0.844255,0.844255,0.844255,0.844255,0.844255,0.844255,0.844255,0.840643,0.840643,0.844255,0.844255,0.844255,0.83703,0.844255,0.844255,0.844255,0.844255,0.844255,0.844255,0.844255,0.840643,0.844255,0.844255,0.844255,0.840643,0.840643,0.840643,0.844255,0.844255,0.840643,0.840643,0.840643,0.840643,0.840643,0.844255,0.844255,0.840643,0.840643,0.840643,0.840643,0.840643,0.840643,0.844255,0.844255,0.844255,0.844255,0.844255,0.840643,0.844255,0.840643,0.844255,0.844255,0.844255,0.844255,0.840643,0.844255,0.844255,0.847868,0.840643,0.840643,0.840643,0.844255,0.840643,0.840643,0.840643,-1.04869,-1.13539,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,-1.13901,1
-1.15096,-1.15096,-1.15096,-1.15096,-1.15453,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15453,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,0.866318,1.02699,1.0127,1.01628,1.01628,1.01985,1.01985,1.01985,1.01985,1.01985,1.02342,1.02342,1.01628,1.01628,-1.14739,-1.15096,-1.15096,-1.15453,-1.15453,-1.15453,-1.15453,-1.15453,-1.15453,-1.15453,-1.15453,-1.15453,-1.15453,-1.15453,-1.15096,-1.15096,-1.15096,-1.15096,0.812762,0.827043,0.816332,0.823473,0.830614,0.830614,0.827043,0.830614,0.830614,0.830614,0.830614,0.830614,0.830614,0.830614,0.830614,0.834184,0.834184,0.830614,0.830614,0.834184,0.837754,0.837754,0.830614,0.830614,0.834184,0.830614,0.830614,0.834184,0.834184,0.834184,0.830614,0.834184,0.834184,0.834184,0.834184,0.830614,0.830614,0.830614,0.830614,0.834184,0.830614,0.834184,0.834184,0.834184,0.834184,0.834184,0.830614,0.834184,0.830614,0.830614,0.834184,0.830614,0.834184,0.830614,0.830614,0.834184,0.834184,0.834184,0.834184,0.834184,0.834184,0.834184,0.834184,0.834184,0.834184,0.834184,0.834184,0.834184,0.834184,0.834184,0.834184,0.834184,0.834184,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,-1.15096,1
-1.17157,-1.17157,-1.17157,-1.17157,-1.17157,-1.17157,-1.17157,-1.17157,-1.17157,-1.17157,-1.17383,-1.17383,-1.17383,-1.17383,-1.17383,-1.17383,-1.17383,-1.17383,-1.17383,0.40725,1.04285,0.936539,0.708085,0.540703,0.380107,0.282844,0.205939,0.129034,0.0815333,0.031771,-0.00215775,-0.0293008,-1.01776,-1.17157,-1.17157,-1.17383,-1.17157,-1.17383,-1.17157,-1.17383,-1.17157,-1.17157,-1.17383,-1.17383,-1.17383,-1.17157,-1.17383,-1.17383,-1.17383,0.24213,0.701299,0.798562,0.859634,0.893563,0.909396,0.918444,0.934277,0.941063,0.938801,0.950111,0.943325,0.941063,0.929753,0.920706,0.91392,0.911658,0.916182,0.916182,0.904872,0.893563,0.895825,0.891301,0.889039,0.884515,0.884515,0.873205,0.870943,0.875467,0.870943,0.86642,0.868681,0.870943,0.868681,0.859634,0.859634,0.857372,0.861896,0.861896,0.870943,0.86642,0.861896,0.870943,0.875467,0.877729,0.879991,0.879991,0.886777,0.889039,0.879991,0.886777,0.898086,0.91392,0.952373,0.988563,1.01571,1.00892,0.993087,0.979516,0.977254,0.970468,0.965944,0.965944,0.96142,0.96142,0.96142,0.96142,0.963682,0.956896,0.954634,0.959158,0.952373,0.943325,0.947849,0.952373,0.950111,-1.13764,-1.17157,-1.17157,-1.17383,-1.17383,-1.17383,-1.17383,-1.17383,-1.17157,-1.16931,-1.16705,-1.16478,-1.16252,-1.16026,-1.158,-1.15574,-1.15348,-1.15121,-1.14895,-1.14669,-1.14443,-1.14217,-1.1399,-1.13764,-1.13538,-1.13312,-1.13086,1
-1.46488,-1.53298,-1.55001,-1.55568,-1.55568,-1.55568,-1.55994,-1.55994,-1.55994,-1.55994,-0.683154,-0.846309,0.651885,1.05055,1.50881,1.71311,1.84079,1.84079,1.92734,1.84505,1.83654,1.84079,1.83654,1.83654,1.83228,1.83654,1.84079,1.84079,1.83654,1.83654,1.84505,1.84079,-0.311442,-1.40104,-1.47339,-1.51028,-1.52731,-1.53724,-1.54575,-1.55001,-1.55001,-0.683154,-0.466086,-0.0617434,0.134043,0.292943,0.315643,0.406442,0.410699,0.406442,0.410699,0.406442,0.402186,0.402186,0.402186,0.406442,0.410699,0.406442,0.402186,0.406442,0.406442,0.406442,0.402186,0.406442,0.406442,0.406442,0.406442,0.406442,0.406442,0.402186,0.406442,0.406442,0.406442,0.406442,0.410699,0.406442,0.410699,0.406442,0.406442,0.410699,0.406442,0.406442,0.406442,0.406442,0.414955,0.406442,0.410699,0.402186,0.406442,0.410699,0.402186,0.406442,0.402186,0.406442,0.406442,0.402186,0.406442,0.406442,0.406442,0.406442,0.410699,0.414955,0.410699,0.414955,0.414955,0.410699,0.414955,0.410699,0.406442,0.406442,0.410699,0.402186,0.402186,0.402186,0.410699,0.406442,0.410699,0.410699,-0.175243,-0.973996,-1.00521,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,-1.01088,1
-1.72226,-1.74539,-1.75985,-1.75985,-1.76419,-1.76419,-1.76419,-1.76419,-1.76419,-1.76419,-0.796917,-1.03259,0.443617,0.914962,1.38197,1.47017,1.53957,1.5815,1.62776,1.67403,1.68704,1.69283,1.76223,1.71596,1.7015,1.7015,1.7015,1.7015,1.7015,1.70584,1.7015,1.7015,1.69716,1.7015,1.7015,1.59017,-1.4996,-1.64852,-1.70346,-1.72226,-1.73672,-1.74539,-1.74973,-1.75407,-1.08898,-0.75065,-0.306776,-0.0566447,0.0272142,0.119748,0.166015,0.193486,0.235416,0.239753,0.239753,0.239753,0.235416,0.235416,0.239753,0.235416,0.239753,0.239753,0.239753,0.239753,0.235416,0.239753,0.239753,0.239753,0.239753,0.239753,0.239753,0.239753,0.244091,0.239753,0.244091,0.244091,0.239753,0.239753,0.244091,0.244091,0.244091,0.244091,0.239753,0.244091,0.244091,0.244091,0.244091,0.248428,0.248428,0.244091,0.244091,0.244091,0.244091,0.244091,0.244091,0.244091,0.248428,0.244091,0.244091,0.239753,0.239753,0.239753,0.239753,0.239753,0.244091,0.239753,0.239753,0.244091,0.244091,0.244091,0.239753,0.244091,0.244091,0.244091,0.244091,0.244091,0.244091,0.244091,0.239753,0.239753,0.244091,0.244091,0.244091,0.239753,0.244091,0.244091,0.244091,0.244091,0.244091,0.244091,0.244091,0.239753,0.212282,-1.14392,-1.19019,-1.19886,-1.19886,-1.19886,-1.19886,-1.19886,-1.19886,-1.19886,-1.19886,-1.19886,-1.19886,-1.19886,-1.19886,-1.19886,-1.19886,-1.19886,-1.19886,-1.19886,1
