f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,class
-0.798253,-0.733569,-0.534466,-0.284523,0.0262029,0.309716,0.646763,0.896112,1.15715,1.44313,1.5483,1.54018,1.54909,1.4469,1.30826,1.00583,0.671916,0.37139,0.0741318,-0.230514,-0.489587,-0.713704,-0.756701,-0.738005,-0.556232,-0.337799,-0.0852812,0.16684,0.470297,0.738065,0.954537,1.21577,1.5081,1.61881,1.57385,1.45819,1.39124,1.52612,1.55662,1.60633,1.66733,1.44214,1.13952,0.855907,0.556055,0.259034,-0.027212,-0.310448,-0.564213,-0.718635,-0.590673,-0.604002,-0.737015,-0.90437,-1.0561,-1.21533,-1.26469,-1.23912,-1.18766,-1.14784,-0.993078,-0.851885,-0.818256,-0.723864,-0.639256,-0.656764,-0.674529,-0.753413,-0.891595,-1.02637,-1.15392,-1.27204,-1.32204,-1.23213,-1.16301,-1.03203,-0.878405,-0.703365,-0.571284,-0.516661,2
-0.745828,-0.733305,-0.549282,-0.365458,-0.0580259,0.243514,0.538263,0.792509,1.09169,1.34913,1.56763,1.60538,1.61137,1.5892,1.42663,1.2279,0.931915,0.719411,0.409563,0.113156,-0.164677,-0.358288,-0.558668,-0.675646,-0.741514,-0.676964,-0.462562,-0.209615,0.0510222,0.337963,0.585398,0.84943,1.10188,1.41644,1.64612,1.59579,1.59419,1.58341,1.592,1.6625,1.72002,1.47476,1.18616,0.908348,0.620749,0.334787,0.0445712,-0.242329,-0.505403,-0.679141,-0.637599,-0.727953,-0.810098,-0.960089,-1.10181,-1.2232,-1.29193,-1.2403,-1.11731,-0.983776,-0.922961,-0.883915,-0.78723,-0.703327,-0.628351,-0.683814,-0.735043,-0.833266,-0.957493,-1.08038,-1.19844,-1.2887,-1.28958,-1.17509,-1.08246,-0.928054,-0.771252,-0.652897,-0.538357,-0.561405,2
-0.744659,-0.670242,-0.490201,-0.248853,0.0277042,0.312947,0.613945,0.847658,1.09127,1.36861,1.52112,1.51385,1.48133,1.47406,1.31387,1.06057,0.81554,0.581828,0.287051,0.00156554,-0.275577,-0.517673,-0.696765,-0.766172,-0.712177,-0.525429,-0.291757,-0.0147964,0.279779,0.571324,0.8519,1.14581,1.44093,1.62636,1.55587,1.53223,1.43325,1.51425,1.6197,1.67,1.68515,1.44234,1.16197,0.857758,0.578596,0.287414,0.000919146,-0.267962,-0.500826,-0.667435,-0.546437,-0.650911,-0.725388,-0.877695,-1.00184,-1.08232,-1.21869,-1.34465,-1.29591,-1.18245,-1.04568,-0.933124,-0.859677,-0.743245,-0.641841,-0.59928,-0.634569,-0.720136,-0.844568,-0.965141,-1.1026,-1.21798,-1.28501,-1.33067,-1.23142,-1.11187,-0.966837,-0.80946,-0.656002,-0.552538,2
-0.832951,-0.750683,-0.553825,-0.309917,-0.0390394,0.270566,0.559352,0.845514,1.14108,1.46017,1.57738,1.57069,1.52257,1.5602,1.39469,1.09984,0.849674,0.568758,0.303849,-0.00944635,-0.307186,-0.576761,-0.791093,-0.872185,-0.785595,-0.569544,-0.305974,-0.00720336,0.272321,0.577259,0.852207,1.14343,1.43502,1.63653,1.60017,1.5242,1.52836,1.57919,1.64196,1.68085,1.59854,1.31763,1.05046,0.769723,0.521004,0.222342,-0.0890726,-0.334246,-0.615055,-0.806306,-0.543134,-0.632619,-0.711431,-0.866378,-1.01545,-1.151,-1.19024,-1.18776,-1.14301,-1.08071,-0.958594,-0.887777,-0.843243,-0.714307,-0.640144,-0.643092,-0.661126,-0.722284,-0.839716,-0.983322,-1.09712,-1.19516,-1.27999,-1.24881,-1.12839,-1.02438,-0.88387,-0.724147,-0.607295,-0.514952,2
-0.722227,-0.641135,-0.438066,-0.252123,0.0289803,0.292357,0.590402,0.807128,1.02199,1.29802,1.48602,1.53953,1.55462,1.49801,1.26455,0.990385,0.797831,0.5434,0.311716,0.0530701,-0.197436,-0.44604,-0.635495,-0.737412,-0.687621,-0.50924,-0.268445,0.00786549,0.29713,0.604451,0.888943,1.18273,1.46867,1.63313,1.61247,1.49966,1.51206,1.59862,1.60957,1.69511,1.65585,1.385,1.11042,0.862291,0.576353,0.262545,0.00270043,-0.272969,-0.498187,-0.676754,-0.619463,-0.680162,-0.77144,-0.867344,-1.02506,-1.16434,-1.22566,-1.25495,-1.17413,-1.08091,-0.98641,-0.883852,-0.821003,-0.774394,-0.683489,-0.627685,-0.680431,-0.718053,-0.839391,-0.978414,-1.10649,-1.21894,-1.2954,-1.3357,-1.27264,-1.155,-1.02736,-0.88662,-0.756378,-0.649317,2
-0.851496,-0.721623,-0.541845,-0.308879,-0.0468686,0.25443,0.525874,0.74442,0.956755,1.29998,1.50816,1.52894,1.51855,1.58129,1.51605,1.30871,1.01202,0.680221,0.430988,0.138124,-0.146803,-0.419243,-0.63403,-0.760911,-0.739511,-0.579201,-0.350557,-0.0790512,0.187427,0.480041,0.75377,1.04776,1.36189,1.59334,1.63012,1.58275,1.50774,1.50837,1.54971,1.63614,1.63801,1.38392,1.08744,0.808827,0.532086,0.239534,-0.0580878,-0.320722,-0.571306,-0.736686,-0.546686,-0.659044,-0.749214,-0.887107,-1.02969,-1.15041,-1.26837,-1.31126,-1.24747,-1.15045,-1.00142,-0.844016,-0.75046,-0.666482,-0.62896,-0.62788,-0.697003,-0.822845,-0.961174,-1.10212,-1.23555,-1.34964,-1.35518,-1.24558,-1.07272,-0.916671,-0.755925,-0.629625,-0.511449,-0.492169,2
-0.786185,-0.701083,-0.505614,-0.253851,0.0524236,0.352338,0.607006,0.840525,1.14995,1.38939,1.47808,1.4455,1.45673,1.44815,1.26526,1.06412,0.804433,0.532072,0.252513,-0.0364857,-0.318641,-0.585192,-0.733785,-0.787923,-0.677975,-0.463933,-0.210409,0.0679607,0.365059,0.647522,0.942199,1.2393,1.46509,1.51021,1.53133,1.45827,1.44638,1.5507,1.60594,1.71399,1.66712,1.40545,1.14819,0.859011,0.57109,0.256101,-0.0327005,-0.334002,-0.546174,-0.720867,-0.473902,-0.580109,-0.702557,-0.822123,-1.01127,-1.19173,-1.28188,-1.32479,-1.31845,-1.24508,-1.09336,-0.937352,-0.807422,-0.693578,-0.57102,-0.551874,-0.606694,-0.695537,-0.827338,-0.967502,-1.11178,-1.2611,-1.39272,-1.3767,-1.26519,-1.09305,-0.906762,-0.731343,-0.586227,-0.466111,2
-0.815483,-0.718704,-0.569084,-0.300751,-0.00733108,0.292063,0.57405,0.845397,1.15049,1.44405,1.54838,1.52135,1.51843,1.57731,1.4196,1.16667,0.912717,0.632245,0.339549,0.0486428,-0.262063,-0.52809,-0.743376,-0.825796,-0.831753,-0.676125,-0.423717,-0.137064,0.181286,0.472123,0.744158,1.04254,1.31474,1.56491,1.63189,1.56939,1.45524,1.55183,1.57077,1.6417,1.64188,1.43458,1.14068,0.862958,0.569573,0.277583,-0.00512724,-0.279298,-0.554208,-0.756444,-0.532945,-0.609907,-0.737419,-0.886023,-1.00668,-1.14726,-1.25663,-1.33816,-1.23808,-1.11622,-0.985247,-0.863347,-0.775848,-0.700316,-0.614418,-0.603674,-0.651315,-0.753483,-0.884921,-1.00517,-1.12126,-1.23454,-1.28742,-1.24475,-1.09859,-0.992151,-0.822353,-0.683563,-0.548768,-0.483875,2
-0.826917,-0.732657,-0.586405,-0.36117,-0.0644637,0.272539,0.578967,0.849066,1.14384,1.44555,1.5764,1.50933,1.53491,1.58864,1.45505,1.20707,0.93386,0.720778,0.430577,0.155215,-0.146553,-0.417255,-0.652541,-0.798774,-0.786987,-0.646437,-0.401667,-0.104047,0.1647,0.447207,0.73284,1.0044,1.3041,1.57,1.6071,1.55593,1.50275,1.50275,1.52048,1.55026,1.59467,1.39603,1.11112,0.817999,0.548266,0.259381,-0.035133,-0.312231,-0.568331,-0.769078,-0.496914,-0.607074,-0.712427,-0.88821,-1.05162,-1.19877,-1.32746,-1.34966,-1.24226,-1.10743,-0.979437,-0.825967,-0.743329,-0.630977,-0.562283,-0.623685,-0.698593,-0.773683,-0.909756,-1.05795,-1.19917,-1.32179,-1.356,-1.29899,-1.15338,-0.978432,-0.797386,-0.617216,-0.454901,-0.41636,2
-0.902883,-0.780708,-0.602922,-0.335664,-0.00748103,0.312101,0.658908,0.973993,1.27011,1.56983,1.62657,1.52813,1.56132,1.58013,1.4763,1.29366,1.02959,0.723331,0.427703,0.12717,-0.167035,-0.441357,-0.693017,-0.863232,-0.854271,-0.697334,-0.507743,-0.216268,0.0246325,0.333521,0.639123,0.950938,1.2433,1.53631,1.59877,1.50099,1.46191,1.48251,1.54726,1.64553,1.60204,1.34418,1.07373,0.794622,0.505861,0.212686,-0.0825816,-0.36763,-0.619159,-0.801752,-0.543404,-0.624424,-0.771846,-0.894642,-1.04813,-1.19068,-1.28005,-1.22786,-1.11962,-1.06021,-0.918678,-0.820359,-0.729284,-0.627792,-0.571021,-0.613371,-0.703596,-0.789652,-0.93601,-1.06515,-1.18556,-1.27183,-1.29104,-1.19109,-1.08335,-0.910895,-0.737982,-0.573948,-0.464723,-0.469514,2
-0.866114,-0.783625,-0.565731,-0.303344,0.00189028,0.288915,0.595588,0.842485,1.14604,1.40506,1.60276,1.58144,1.58196,1.60033,1.4735,1.24047,0.926344,0.622443,0.348517,0.0602101,-0.231874,-0.478165,-0.711825,-0.854489,-0.81178,-0.634724,-0.386648,-0.115356,0.180991,0.459751,0.739048,1.01124,1.30856,1.56828,1.62216,1.5435,1.54731,1.58456,1.59617,1.66288,1.59808,1.30579,1.03203,0.773527,0.488512,0.199131,-0.080201,-0.348808,-0.600591,-0.766922,-0.498194,-0.600765,-0.679599,-0.808886,-0.975529,-1.11178,-1.23279,-1.28655,-1.24069,-1.1455,-1.01294,-0.87554,-0.779051,-0.69942,-0.628071,-0.545737,-0.591617,-0.66151,-0.784682,-0.929338,-1.06876,-1.20448,-1.29145,-1.31202,-1.19403,-1.05644,-0.904007,-0.749648,-0.622353,-0.507914,2
-0.946113,-0.835603,-0.607395,-0.342928,-0.0226863,0.291669,0.599374,0.897875,1.18752,1.50287,1.51519,1.46223,1.4275,1.48793,1.30491,1.04027,0.796291,0.493101,0.181576,-0.117134,-0.426314,-0.687238,-0.869881,-0.919996,-0.795699,-0.580167,-0.302607,-0.00563402,0.290627,0.598506,0.878947,1.14341,1.42403,1.66054,1.61365,1.5211,1.48741,1.42715,1.5178,1.58604,1.71246,1.48394,1.2035,0.902911,0.596422,0.288543,-0.023433,-0.329314,-0.620297,-0.859289,-0.495391,-0.62021,-0.797348,-1.01019,-1.15949,-1.26566,-1.34943,-1.27346,-1.1265,-0.968253,-0.835082,-0.725875,-0.586435,-0.484591,-0.535504,-0.632417,-0.699446,-0.870437,-1.03056,-1.18908,-1.33165,-1.41475,-1.29152,-1.08423,-0.89124,-0.732821,-0.606544,-0.494766,-0.351906,-0.378787,2
-0.87571,-0.767974,-0.560795,-0.283178,0.0283577,0.317302,0.594229,0.882109,1.14261,1.49604,1.54189,1.44989,1.466,1.57302,1.40702,1.19893,0.924822,0.593604,0.312764,0.033552,-0.241702,-0.527282,-0.745445,-0.855825,-0.795636,-0.571966,-0.314814,-0.0139325,0.279439,0.599705,0.866933,1.13901,1.42642,1.56191,1.51435,1.4549,1.40358,1.54439,1.50715,1.53891,1.65876,1.42611,1.14058,0.858641,0.591413,0.292581,0.00254236,-0.305802,-0.575783,-0.792444,-0.536309,-0.635941,-0.79271,-0.917782,-0.98559,-1.12168,-1.2538,-1.36174,-1.28646,-1.15381,-1.03176,-0.905985,-0.800862,-0.772324,-0.674695,-0.614084,-0.590209,-0.624207,-0.705095,-0.866292,-1.01565,-1.1433,-1.26652,-1.32884,-1.23866,-1.06671,-0.955096,-0.795683,-0.609828,-0.489576,2
-0.834708,-0.73675,-0.613501,-0.334976,-0.0399773,0.272694,0.587893,0.876048,1.18708,1.50918,1.57337,1.52061,1.52061,1.60123,1.50512,1.28596,1.02326,0.760749,0.42666,0.17446,-0.137474,-0.421681,-0.704596,-0.863708,-0.843877,-0.712658,-0.482337,-0.206266,0.0780701,0.385152,0.671462,0.985443,1.28633,1.46306,1.52836,1.47615,1.37857,1.48003,1.53759,1.66119,1.661,1.42542,1.13192,0.833618,0.51853,0.234932,-0.0777215,-0.349015,-0.581217,-0.741381,-0.47933,-0.593891,-0.75684,-0.913554,-1.08789,-1.2256,-1.2696,-1.2757,-1.25668,-1.16313,-1.00592,-0.866328,-0.749719,-0.613003,-0.571938,-0.597359,-0.663107,-0.799731,-0.956666,-1.10205,-1.24132,-1.33996,-1.32201,-1.22744,-1.0511,-0.85858,-0.672755,-0.497759,-0.362611,-0.358331,2
-0.929107,-0.828364,-0.625082,-0.401075,-0.100873,0.191751,0.499714,0.802354,1.10862,1.38243,1.60962,1.60698,1.58457,1.55163,1.4111,1.19182,0.88687,0.599551,0.305641,0.0216005,-0.266263,-0.534488,-0.766748,-0.884724,-0.835794,-0.636977,-0.384271,-0.0835413,0.20933,0.484722,0.78275,1.08078,1.34157,1.60945,1.75163,1.59446,1.55887,1.55311,1.58243,1.68342,1.60929,1.32938,1.06447,0.799554,0.511411,0.217007,-0.0682527,-0.358241,-0.627801,-0.854938,-0.511588,-0.605049,-0.722267,-0.877821,-1.02548,-1.15657,-1.25791,-1.27822,-1.15043,-1.03321,-0.954692,-0.842104,-0.692546,-0.59897,-0.540056,-0.625543,-0.682925,-0.78174,-0.912616,-1.04171,-1.16486,-1.25857,-1.2663,-1.15921,-1.02311,-0.895927,-0.762712,-0.615906,-0.467551,-0.425738,3
-1.0096,-0.910201,-0.670303,-0.355062,-0.00755611,0.31884,0.632599,0.912969,1.22907,1.51443,1.66562,1.40007,1.38181,1.55016,1.59868,1.48604,1.23999,1.00533,0.740254,0.438821,0.111176,-0.228373,-0.537014,-0.840475,-0.979771,-0.981472,-0.812563,-0.5299,-0.227764,0.074043,0.38749,0.711078,1.0122,1.3155,1.51271,1.49087,1.38961,1.34265,1.43174,1.50866,1.62037,1.57185,1.2609,0.929663,0.598898,0.303862,-0.0562347,-0.355421,-0.677714,-0.901324,-0.406877,-0.479255,-0.658352,-0.86533,-1.05387,-1.19828,-1.30264,-1.30186,-1.21699,-1.16626,-0.965651,-0.768955,-0.572041,-0.487462,-0.458052,-0.471891,-0.55892,-0.620704,-0.705377,-0.836013,-1.0224,-1.18673,-1.33938,-1.37672,-1.23671,-1.02808,-0.838556,-0.641845,-0.446896,-0.395113,3
-0.740572,-0.620883,-0.5354,-0.250958,-0.0234301,0.28356,0.584688,0.866183,1.04967,1.25494,1.43913,1.48644,1.46636,1.37425,1.2159,0.977353,0.736373,0.571172,0.40706,0.111376,-0.175244,-0.390697,-0.58104,-0.653103,-0.602531,-0.451871,-0.205798,0.0834478,0.365488,0.682662,0.969891,1.25068,1.55831,1.65635,1.57199,1.44826,1.39,1.46194,1.63713,1.64149,1.71387,1.48189,1.19088,0.934403,0.633435,0.348705,0.048473,-0.219282,-0.457251,-0.61342,-0.804052,-0.876948,-0.979374,-1.0205,-1.12485,-1.11181,-1.14672,-1.17833,-1.12558,-1.08356,-0.977356,-0.998623,-0.967428,-0.862503,-0.776316,-0.682922,-0.768277,-0.854496,-0.970726,-1.0777,-1.16648,-1.21962,-1.25984,-1.20431,-1.11059,-1.03789,-0.848475,-0.758508,-0.662295,-0.716199,1
-0.71031,-0.645486,-0.489594,-0.298538,-0.0347454,0.229686,0.525965,0.699893,1.00443,1.30825,1.46011,1.53752,1.49452,1.53015,1.43284,1.19349,0.954348,0.681193,0.426099,0.137488,-0.136134,-0.398919,-0.590172,-0.687752,-0.645044,-0.507213,-0.278511,-0.0139811,0.292839,0.556067,0.875395,1.12494,1.3746,1.60534,1.62303,1.63876,1.51245,1.46011,1.49255,1.62156,1.62058,1.40728,1.13304,0.855982,0.579854,0.283182,-0.00555255,-0.296155,-0.536971,-0.648165,-0.634404,-0.696549,-0.779459,-0.849321,-0.958253,-1.08237,-1.21439,-1.31219,-1.28626,-1.21523,-1.10596,-0.964126,-0.918715,-0.830866,-0.761791,-0.68183,-0.663056,-0.741985,-0.811527,-0.921369,-1.05257,-1.16771,-1.26779,-1.30993,-1.22838,-1.121,-0.976241,-0.851016,-0.70805,-0.637942,1
-0.786864,-0.757461,-0.536615,-0.300051,0.0243757,0.31102,0.662742,0.816402,1.09442,1.32597,1.48316,1.53398,1.46208,1.35151,1.04434,0.811444,0.615464,0.357331,0.0577456,-0.234799,-0.480809,-0.68968,-0.763263,-0.679218,-0.550573,-0.277342,-0.0187126,0.293417,0.57835,0.874737,1.19582,1.49679,1.72983,1.72661,1.59249,1.45613,1.51241,1.57563,1.62273,1.67827,1.62125,1.3111,1.05599,0.749613,0.47777,0.189068,-0.073106,-0.307836,-0.537111,-0.725257,-0.678673,-0.761007,-0.821276,-0.940475,-1.09498,-1.19209,-1.2144,-1.17114,-1.05953,-0.983638,-0.966878,-0.871529,-0.838556,-0.736661,-0.648947,-0.577299,-0.613693,-0.692581,-0.846935,-0.978902,-1.06461,-1.14079,-1.26059,-1.25987,-1.2382,-1.11186,-0.983365,-0.850654,-0.734256,-0.637915,1
-0.794972,-0.699652,-0.481876,-0.214503,0.0569486,0.301778,0.578127,0.814471,1.00569,1.23113,1.41886,1.53281,1.52297,1.45308,1.25716,1.02065,0.774917,0.589235,0.30559,0.0190541,-0.255738,-0.519647,-0.691023,-0.791755,-0.671103,-0.452466,-0.180953,0.0935316,0.352399,0.614034,0.922888,1.20121,1.50494,1.63426,1.6816,1.54449,1.57257,1.50166,1.61704,1.70353,1.68037,1.4164,1.12701,0.849312,0.542958,0.239986,-0.051468,-0.315316,-0.524341,-0.727832,-0.60263,-0.695348,-0.76009,-0.91462,-1.03339,-1.08762,-1.16754,-1.247,-1.22665,-1.14625,-1.06673,-0.999304,-0.866027,-0.816287,-0.714941,-0.667721,-0.687847,-0.738243,-0.821513,-0.958847,-1.05702,-1.16611,-1.26457,-1.28118,-1.21669,-1.09799,-0.960528,-0.800301,-0.661716,-0.585292,1
-0.803312,-0.711757,-0.550227,-0.314508,-0.0414596,0.23343,0.531944,0.798754,1.02805,1.26512,1.50996,1.58994,1.5793,1.52387,1.24691,1.05035,0.801209,0.551765,0.255112,-0.0298004,-0.29929,-0.524372,-0.705396,-0.749578,-0.693225,-0.502875,-0.23944,0.0250179,0.319994,0.598463,0.898982,1.14771,1.42957,1.61694,1.65867,1.59628,1.51814,1.61469,1.66746,1.70428,1.69058,1.41628,1.12378,0.841504,0.546385,0.250714,-0.0319073,-0.313526,-0.558184,-0.725543,-0.632209,-0.717321,-0.799732,-0.910555,-1.02643,-1.11887,-1.15681,-1.17753,-1.14987,-1.07485,-0.985685,-0.924812,-0.853364,-0.792205,-0.703759,-0.677168,-0.732457,-0.793719,-0.905871,-1.02555,-1.12478,-1.22095,-1.27028,-1.20962,-1.09397,-0.982044,-0.844671,-0.724848,-0.62505,-0.581768,2
-0.813862,-0.72113,-0.521728,-0.270827,0.00382825,0.312796,0.611382,0.874541,1.14122,1.41279,1.5776,1.5561,1.59676,1.51973,1.38991,1.10075,0.877083,0.591831,0.346033,0.0592559,-0.224745,-0.427491,-0.659779,-0.785141,-0.754328,-0.622416,-0.391419,-0.136706,0.133277,0.4381,0.703273,0.979727,1.27534,1.57897,1.69843,1.57154,1.52853,1.53068,1.56998,1.64427,1.68865,1.45404,1.15041,0.878842,0.583228,0.299012,-0.00279961,-0.279664,-0.53948,-0.737495,-0.683377,-0.708188,-0.831399,-0.90978,-1.0344,-1.1457,-1.21617,-1.22252,-1.15018,-1.04535,-0.947964,-0.862329,-0.787311,-0.719469,-0.664823,-0.652349,-0.697728,-0.77517,-0.890972,-1.00267,-1.10965,-1.19861,-1.24056,-1.23341,-1.12015,-0.991973,-0.899633,-0.763811,-0.665116,-0.618135,2
-0.783727,-0.701615,-0.551568,-0.292925,-0.0142365,0.283685,0.601408,0.875791,1.20724,1.42029,1.5259,1.54154,1.56936,1.47411,1.2767,1.03949,0.747028,0.446385,0.202264,-0.0897273,-0.355093,-0.554106,-0.725276,-0.843335,-0.773206,-0.566597,-0.308929,-0.0153536,0.276069,0.55037,0.82522,1.11159,1.41075,1.63456,1.62684,1.57627,1.58622,1.60755,1.64634,1.70097,1.67376,1.37317,1.10935,0.84817,0.572772,0.286995,-0.00595021,-0.269569,-0.537412,-0.70982,-0.619056,-0.716421,-0.762686,-0.867971,-0.971895,-1.10898,-1.20385,-1.2396,-1.18407,-1.0643,-0.956846,-0.849509,-0.796217,-0.759558,-0.705738,-0.658985,-0.664591,-0.718736,-0.822518,-0.957049,-1.06904,-1.18435,-1.25637,-1.23194,-1.13776,-1.05311,-0.932291,-0.77741,-0.663636,-0.595213,2
-0.837099,-0.738907,-0.52657,-0.257081,0.0399405,0.296639,0.6122,0.869814,1.13717,1.43139,1.55135,1.54021,1.52409,1.43,1.23903,1.03552,0.793823,0.48588,0.215794,-0.0846688,-0.346122,-0.583325,-0.793891,-0.838054,-0.783408,-0.539899,-0.29064,0.0125281,0.30754,0.594496,0.893287,1.18154,1.40573,1.61998,1.63549,1.50778,1.48152,1.60327,1.65737,1.75087,1.67667,1.39976,1.09182,0.814909,0.50259,0.229739,-0.0486626,-0.355113,-0.56757,-0.782632,-0.515132,-0.633793,-0.725002,-0.897076,-1.01838,-1.15057,-1.27554,-1.2648,-1.16296,-1.10637,-1.02568,-0.930158,-0.838213,-0.756572,-0.663493,-0.582191,-0.601686,-0.700494,-0.81458,-0.9298,-1.06965,-1.21928,-1.28095,-1.30216,-1.1779,-1.02867,-0.861687,-0.703637,-0.510795,-0.448869,2
-0.82985,-0.734798,-0.542141,-0.32359,-0.0625028,0.254833,0.539535,0.825004,1.14564,1.45017,1.5985,1.57826,1.56942,1.60066,1.47021,1.22403,0.989645,0.757812,0.527747,0.221669,-0.0728174,-0.357284,-0.59784,-0.766803,-0.790418,-0.656918,-0.469762,-0.197123,0.0895834,0.376133,0.684136,0.950744,1.22501,1.45999,1.57021,1.54526,1.57826,1.54251,1.53563,1.58966,1.54035,1.37001,1.09731,0.79907,0.53541,0.232357,-0.0473747,-0.30408,-0.552475,-0.74747,-0.440233,-0.546542,-0.6891,-0.844644,-1.00577,-1.15754,-1.31327,-1.40653,-1.30082,-1.16748,-1.01211,-0.836215,-0.731026,-0.639314,-0.538074,-0.551414,-0.621789,-0.696703,-0.854546,-0.986238,-1.13477,-1.26951,-1.3892,-1.34206,-1.22947,-1.05697,-0.901069,-0.70466,-0.586209,-0.468249,2
-0.802872,-0.707138,-0.500593,-0.294232,-0.0244989,0.256199,0.570261,0.834962,1.11521,1.38728,1.55358,1.59613,1.55911,1.44926,1.29727,1.07123,0.792618,0.55048,0.247669,-0.0136572,-0.291,-0.520824,-0.735204,-0.802525,-0.713929,-0.544655,-0.293578,-0.00185401,0.304435,0.602991,0.902876,1.20378,1.50531,1.6127,1.59756,1.50326,1.60206,1.57915,1.64359,1.77574,1.6037,1.33511,1.06121,0.753956,0.447627,0.181739,-0.102784,-0.329642,-0.579697,-0.739827,-0.574112,-0.66195,-0.782109,-0.870152,-1.00152,-1.13248,-1.27536,-1.28821,-1.20113,-1.0967,-1.07958,-0.94183,-0.846935,-0.756908,-0.653686,-0.586018,-0.648286,-0.693064,-0.820546,-0.954452,-1.08175,-1.19291,-1.25687,-1.26481,-1.14437,-1.00132,-0.856569,-0.715464,-0.599539,-0.520926,2
-0.927326,-0.828367,-0.635119,-0.382481,-0.0815054,0.234966,0.543154,0.853244,1.18512,1.40373,1.55868,1.54174,1.58947,1.65052,1.43001,1.31414,1.08983,0.813293,0.509429,0.183809,-0.0673412,-0.322711,-0.610734,-0.763461,-0.872606,-0.786584,-0.623151,-0.370064,-0.103072,0.195569,0.460313,0.755184,1.03968,1.32556,1.59206,1.6775,1.59864,1.55713,1.58394,1.6372,1.70033,1.4793,1.17492,0.87123,0.583969,0.281834,-0.0247276,-0.32911,-0.601101,-0.828523,-0.447681,-0.519298,-0.667511,-0.838969,-0.986612,-1.14311,-1.23866,-1.31427,-1.26483,-1.14301,-0.985539,-0.820325,-0.64949,-0.553679,-0.53175,-0.553956,-0.624085,-0.701962,-0.847166,-1.00491,-1.14458,-1.27472,-1.32743,-1.26488,-1.11914,-0.932324,-0.780963,-0.64195,-0.502833,-0.431874,2
-0.928921,-0.82762,-0.609898,-0.303828,0.0254357,0.331662,0.586512,0.928807,1.1796,1.48075,1.57193,1.48059,1.48885,1.71565,1.75056,1.56087,1.39362,1.17929,0.86147,0.582771,0.28942,-0.0135946,-0.308863,-0.577492,-0.814231,-0.866198,-0.848881,-0.650814,-0.372334,-0.0685862,0.234086,0.544738,0.871602,1.14999,1.38052,1.52891,1.51364,1.43352,1.50631,1.55307,1.5791,1.37725,1.06566,0.793354,0.483637,0.176881,-0.111404,-0.404552,-0.67644,-0.885932,-0.445017,-0.556871,-0.704107,-0.872324,-1.05884,-1.21027,-1.25519,-1.22528,-1.19883,-1.08478,-0.92716,-0.75023,-0.637067,-0.564009,-0.558445,-0.529328,-0.559583,-0.636225,-0.790086,-0.926209,-1.07119,-1.20185,-1.33363,-1.34503,-1.23346,-1.03788,-0.902189,-0.72289,-0.538244,-0.454291,2
-0.898272,-0.789446,-0.577019,-0.309687,-0.0112163,0.275335,0.589997,0.890474,1.17815,1.45043,1.5755,1.54678,1.53744,1.62722,1.51426,1.27156,0.999455,0.723715,0.434828,0.152359,-0.120699,-0.397027,-0.640315,-0.824684,-0.85999,-0.737706,-0.504884,-0.225217,0.0553834,0.363212,0.669398,0.959841,1.2681,1.53883,1.60906,1.58242,1.51374,1.55682,1.63034,1.69036,1.58813,1.30305,1.02419,0.754161,0.475307,0.181542,-0.0930733,-0.372048,-0.627618,-0.805569,-0.514122,-0.609281,-0.744159,-0.892235,-1.04796,-1.13286,-1.21764,-1.29134,-1.22826,-1.0934,-0.955046,-0.843072,-0.757409,-0.657908,-0.626217,-0.639969,-0.689253,-0.830531,-0.960616,-1.09551,-1.21558,-1.30218,-1.27315,-1.14071,-1.0082,-0.868899,-0.697279,-0.542215,-0.435845,-0.426072,2
-0.863506,-0.783899,-0.581024,-0.315694,-0.0286377,0.277771,0.593871,0.879047,1.16661,1.45482,1.6528,1.59366,1.52129,1.57357,1.60737,1.39807,1.0901,0.830907,0.530747,0.231703,-0.0777026,-0.370689,-0.602177,-0.807874,-0.886891,-0.796396,-0.569292,-0.306784,-0.021608,0.267888,0.555933,0.839833,1.12405,1.42613,1.57995,1.51555,1.48495,1.56146,1.50073,1.57899,1.54185,1.39281,1.10859,0.79791,0.523414,0.22708,-0.0742116,-0.357235,-0.614308,-0.800716,-0.439887,-0.481667,-0.592772,-0.783118,-0.954558,-1.07743,-1.24629,-1.39547,-1.36201,-1.2168,-1.06525,-0.900121,-0.721237,-0.576497,-0.480376,-0.493941,-0.545349,-0.625403,-0.767991,-0.923921,-1.09804,-1.24415,-1.36017,-1.35694,-1.20235,-1.03136,-0.882268,-0.725318,-0.543086,-0.477044,2
