sample_idx,y_true,y_pred,pred_correct,axp_json,intervals_json,n_constrained,coverage_convB,fsc_s,their_cov,solver_status,solver_wall_s,total_wall_s,timeout_s
136,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.650000,ok,0.0284,0.0285,60
137,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,91.330000,ok,0.6260,0.6262,60
138,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.380000,ok,1.5244,1.5245,60
139,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.000000,ok,0.0306,0.0308,60
140,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.160000,ok,0.0305,0.0306,60
141,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.530000,ok,1.8721,1.8723,60
142,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.550000,ok,0.0390,0.0391,60
143,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.210000,ok,0.0321,0.0322,60
144,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.660000,ok,1.4445,1.4447,60
145,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.660000,ok,3.3442,3.3443,60
146,1,1,True,"[5, 6, 8, 9, 19, 20]","{""5"": [-1.502, true, null, true], ""6"": [-1.142, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",6,0.856653,3.988984,87.130000,ok,0.1306,0.1307,60
147,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.490000,ok,2.8443,2.8444,60
148,1,1,True,"[0, 6, 7, 14, 19, 20]","{""0"": [null, true, 0.006, false], ""6"": [-1.137, true, null, true], ""7"": [-0.626, true, null, true], ""14"": [-0.337, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.502, true, null, true]}",6,0.847794,4.094345,84.470000,ok,0.8195,0.8197,60
149,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.930000,ok,0.0748,0.0749,60
150,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.510000,ok,1.5427,1.5428,60
151,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.990000,ok,0.0165,0.0166,60
152,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.650000,ok,4.4136,4.4137,60
153,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,91.280000,ok,0.6069,0.6071,60
154,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.100000,ok,2.8643,2.8644,60
155,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.240000,ok,0.0275,0.0276,60
156,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.090000,ok,0.0349,0.0350,60
157,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.550000,ok,0.0231,0.0232,60
158,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.050000,ok,0.0457,0.0458,60
159,1,1,True,"[5, 8, 9, 14, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",6,0.852486,3.295837,92.280000,ok,12.9029,12.9030,60
160,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.100000,ok,0.0346,0.0347,60
161,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.400000,ok,0.0545,0.0545,60
162,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.940000,ok,0.0429,0.0430,60
163,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,90.650000,ok,2.5346,2.5347,60
164,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.730000,ok,0.0284,0.0284,60
165,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.500000,ok,0.0209,0.0210,60
166,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.070000,ok,5.0391,5.0392,60
167,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.970000,ok,3.8980,3.8981,60
168,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.680000,ok,0.0174,0.0175,60
169,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.760000,ok,0.0331,0.0332,60
170,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.450000,ok,0.0354,0.0355,60
171,1,1,True,"[8, 9, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true]}",4,0.880556,0.000000,91.770000,ok,1.3074,1.3075,60
172,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.530000,ok,3.6999,3.7000,60
173,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.970000,ok,0.0350,0.0352,60
174,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.260000,ok,0.0274,0.0275,60
175,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.390000,ok,1.3561,1.3562,60
176,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.570000,ok,2.5017,2.5019,60
177,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,93.000000,ok,0.8387,0.8388,60
178,1,1,True,"[8, 9, 17, 19, 20]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",5,0.869649,3.583519,92.450000,ok,1.8967,1.8969,60
179,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.340000,ok,3.1753,3.1754,60
180,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.920000,ok,2.0952,2.0953,60
181,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,90.510000,ok,0.6619,0.6620,60
182,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.360000,ok,2.9150,2.9151,60
183,1,1,True,"[0, 14, 17, 19]","{""0"": [null, true, -0.308, false], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true]}",4,0.886111,0.000000,88.870000,ok,0.3814,0.3815,60
184,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.390000,ok,3.3822,3.3823,60
185,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.760000,ok,0.0240,0.0242,60
186,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,92.160000,ok,2.1934,2.1935,60
187,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.900000,ok,0.0186,0.0187,60
188,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.870000,ok,0.0231,0.0232,60
189,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.360000,ok,0.0235,0.0236,60
190,1,1,True,"[5, 8, 17, 19, 20]","{""5"": [-1.509, true, null, true], ""8"": [-0.807, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",5,0.872327,3.583519,89.510000,ok,0.0964,0.0965,60
191,1,1,True,"[5, 8, 17, 19, 20]","{""5"": [-1.509, true, null, true], ""8"": [-0.807, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",5,0.872327,3.583519,91.310000,ok,0.1524,0.1525,60
192,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.930000,ok,2.5648,2.5649,60
193,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.400000,ok,0.0389,0.0390,60
194,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.440000,ok,0.0235,0.0236,60
195,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.280000,ok,0.0519,0.0520,60
196,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.270000,ok,0.0441,0.0442,60
197,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.550000,ok,0.0225,0.0226,60
198,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,92.260000,ok,4.2531,4.2532,60
199,1,1,True,"[5, 6, 7, 8, 19, 20]","{""5"": [-1.502, true, null, true], ""6"": [-1.137, true, null, true], ""7"": [-0.735, true, null, true], ""8"": [-0.807, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",6,0.839986,4.682131,86.130000,ok,1.5849,1.5851,60
200,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.080000,ok,0.0215,0.0216,60
201,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.380000,ok,2.0137,2.0139,60
202,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.710000,ok,0.0353,0.0354,60
203,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.610000,ok,0.0244,0.0245,60
204,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.509, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.494, true, null, true]}",6,0.867548,5.337538,92.850000,ok,2.1863,2.1865,60
205,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.560000,ok,3.1628,3.1630,60
206,1,1,True,"[5, 8, 17, 19, 20]","{""5"": [-1.509, true, null, true], ""8"": [-0.807, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true], ""20"": [1.255, true, null, true]}",5,0.864974,3.178054,88.900000,ok,2.2207,2.2208,60
207,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.509, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.494, true, null, true]}",6,0.867548,5.337538,92.850000,ok,2.1885,2.1886,60
208,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,90.990000,ok,4.2428,4.2429,60
209,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.720000,ok,0.0169,0.0170,60
210,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.370000,ok,0.0715,0.0716,60
211,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.540000,ok,0.0179,0.0180,60
212,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.870000,ok,0.0278,0.0279,60
213,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.390000,ok,3.3978,3.3979,60
214,1,1,True,"[5, 8, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",5,0.866375,3.295837,90.750000,ok,2.7274,2.7275,60
215,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.190000,ok,0.0205,0.0206,60
216,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.630000,ok,0.0235,0.0236,60
217,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.520000,ok,0.0386,0.0387,60
218,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.930000,ok,0.1147,0.1148,60
219,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.440000,ok,0.1069,0.1070,60
220,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.560000,ok,3.2943,3.2944,60
221,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.210000,ok,0.0197,0.0198,60
222,1,2,False,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.810000,ok,0.0487,0.0488,60
223,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.750000,ok,0.0336,0.0337,60
224,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.630000,ok,0.0270,0.0271,60
225,1,1,True,"[0, 5, 6, 8, 14, 16, 19, 20]","{""0"": [null, true, 0.006, false], ""5"": [-1.21, true, null, true], ""6"": [-1.142, true, null, true], ""8"": [-0.807, true, null, true], ""14"": [-0.337, true, null, true], ""16"": [null, true, 0.539, false], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",8,0.796137,3.583519,79.080000,ok,0.0642,0.0643,60
226,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.500000,ok,0.0233,0.0234,60
227,1,1,True,"[0, 1, 3, 4, 5, 7, 8, 9, 12, 17, 19, 23]","{""0"": [0.135, true, null, true], ""1"": [-1.298, true, null, true], ""3"": [-1.311, true, null, true], ""4"": [-1.431, true, null, true], ""5"": [-1.21, true, null, true], ""7"": [null, true, -0.626, false], ""8"": [null, true, -0.907, false], ""9"": [null, true, -0.025, false], ""12"": [null, true, 0.869, false], ""17"": [null, true, -0.267, false], ""19"": [null, true, 1.027, false], ""23"": [0.601, true, null, true]}",12,0.720238,4.442651,65.230000,ok,0.1467,0.1468,60
228,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.210000,ok,0.0199,0.0200,60
229,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.300000,ok,0.0191,0.0191,60
230,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.610000,ok,0.0361,0.0362,60
231,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.340000,ok,4.9464,4.9465,60
232,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,92.680000,ok,4.1050,4.1051,60
233,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.780000,ok,0.0227,0.0228,60
234,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,90.320000,ok,3.3398,3.3399,60
235,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.210000,ok,0.0205,0.0206,60
236,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.010000,ok,0.0180,0.0181,60
237,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,93.780000,ok,1.6236,1.6237,60
238,1,1,True,"[8, 17, 19, 20, 21]","{""8"": [-0.807, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true], ""21"": [null, true, 1.391, false]}",5,0.863399,2.197225,89.810000,ok,2.1514,2.1515,60
239,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,92.630000,ok,3.8228,3.8229,60
240,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,92.960000,ok,3.0628,3.0629,60
