f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,class
5.72127,4.56019,4.09783,3.84295,2.85977,2.76859,2.23629,1.8656,0.1004,0.00122635,-0.557891,-0.831654,-0.784053,-0.810564,-0.0453793,-0.219347,-0.335212,-0.643519,-0.688036,-0.700124,-0.580432,0.131927,0.346359,0.381378,-0.210106,-0.56751,1.55339,1.1852,1.06721,0.359598,0.212062,0.289901,0.281951,0.190402,0.0226165,-0.169864,-0.613081,-0.76521,-0.754717,-0.232545,-0.624362,-0.696064,-0.738214,-0.202576,-0.278597,-0.422625,0.000924137,-0.620541,-0.660635,-0.439491,0.140266,-0.323027,-0.680338,-0.711406,-0.22791,-0.131787,-0.292255,-0.271223,-0.326977,-0.347893,-0.541038,-0.258805,0.657525,-0.606322,-0.745545,-0.719264,-0.313475,-0.107225,-0.229232,-0.136714,-0.266085,-0.249945,-0.731274,-0.215799,-0.124392,-0.110327,0.0114718,-0.385187,0.270915,0.193368,0.0807874,-0.0550726,-0.342575,-0.449427,-0.745894,-0.707326,-0.0643092,0.0454124,0.237803,0.14462,0.0503912,-0.431185,-0.57915,-0.443611,-0.698199,-0.671326,-0.699689,-0.670382,-0.768332,-0.641201,-0.647671,-0.694523,-0.733721,-0.666491,0.963002,-0.746091,-0.458097,-0.202876,-0.0563122,-0.78078,-0.744679,-0.774003,-0.73436,-0.115208,-0.127538,-0.038023,-0.765869,-0.792899,-0.134071,-0.051213,-0.129817,-0.0415139,-0.368731,-0.126954,-0.237405,0.0135928,-0.277846,-0.330182,-0.175156,-0.709934,-0.286059,-0.820502,-0.686093,-0.86626,-0.735637,-0.843546,-0.843565,-0.750391,0.977541,0.771181,0.313794,0.354369,0.212336,0.203088,-0.69292,0.0897132,-0.633709,0.214908,0.543386,0.311082,0.394265,0.550899,0.471996,1.73685,2.03925,0.400717,0.331989,1.55298,1.43027,0.740225,1.07537,0.214426,-0.27296,-0.692036,-0.336346,-0.481365,3
1.68505,4.46971,3.98482,3.80928,3.21434,2.97921,2.30369,1.51175,-0.977686,-0.95655,-0.817726,-0.840465,-0.85079,-0.845556,-0.746167,-0.703409,-0.576506,-0.530105,-0.153635,0.0691488,0.292697,0.404532,0.599506,0.529554,-0.419265,-0.788355,1.68269,1.56803,1.45128,0.766368,0.777999,0.662583,0.566912,0.221954,-0.260647,-0.64762,-0.584615,-0.828547,-0.366076,-0.705578,-0.741132,-0.519289,-0.133004,-0.399585,-0.316082,-0.820058,0.108079,-0.760605,-0.891024,-0.776031,0.408402,-0.679134,-0.608365,-0.162574,0.126702,-0.177866,-0.515762,-0.571041,-0.785558,-0.818593,-0.897672,-0.77283,-0.0326073,-0.604883,-0.291801,-0.0716539,-0.0119961,0.00199225,-0.241031,-0.391143,-0.623027,-0.661808,-0.734977,0.241278,0.168244,0.104744,0.125086,-0.856633,0.755854,0.418631,0.0867953,-0.415251,-0.668255,-0.66024,-0.55232,-0.351295,0.406514,0.418275,0.483467,0.392513,0.130925,-0.721459,-0.677569,-0.587488,-0.687645,-0.612725,-0.11567,-0.195306,-0.872494,-0.798501,-0.840615,-0.792605,-0.3486,0.0167481,-0.234537,-0.147275,0.152235,0.0566989,0.0147442,-0.741107,-0.785808,-0.847442,0.0152435,0.192278,0.150856,-0.0261519,-0.885679,-0.919138,0.159783,0.171642,0.105949,-0.285859,-0.640995,-0.211219,-0.855575,-0.204384,-0.758494,-0.767073,-0.671992,-0.873858,-0.648824,-0.957583,-0.644924,-0.969019,-0.861113,-0.945038,-0.96078,-0.957532,0.785322,1.27237,0.57492,0.264081,0.749697,0.409551,-0.88014,0.160096,-0.879242,0.652234,0.697703,0.727874,0.802005,0.728283,0.815971,2.41427,2.55193,0.571204,0.498492,2.21757,1.86878,0.161035,1.38382,-0.202353,-0.444963,-0.719062,-0.448654,-0.53107,2
3.35236,3.23128,2.86181,2.7594,2.38158,2.31953,2.08305,1.97125,1.60791,1.49128,1.25439,1.08368,0.612636,0.141912,1.57542,1.49768,1.30769,1.15552,0.618821,0.444745,0.077109,-0.0826905,-0.401357,-0.656495,-0.942436,-0.831054,1.93218,1.54599,1.40088,0.966794,0.605638,0.24875,-0.100781,-0.535768,-0.785613,-0.855513,-0.967603,-0.994053,0.897744,1.47009,0.837707,0.839641,-0.250914,-0.764828,-0.666298,-0.906842,-0.599067,-0.887184,-0.947418,-0.871996,-0.0787232,1.35428,0.996799,0.593309,-0.242413,-0.645273,-0.825051,-0.918785,-0.923006,-0.906725,-0.958328,-0.866178,-0.745215,1.13788,0.651348,0.395137,-0.0604211,-0.492214,-0.671754,-0.790401,-0.925837,-0.879975,-0.963773,0.101335,-0.184146,-0.229163,-0.46239,-0.886329,0.536188,-0.156728,-0.563444,-0.868759,1.38651,1.28458,0.775709,0.793495,0.432444,-0.0279522,-0.426005,-0.543826,-0.712086,-0.923139,-0.970518,-0.978254,-0.91189,1.18886,0.669632,0.0321855,-0.978725,-0.899925,-0.934161,-0.925197,0.90175,0.591379,0.564138,0.695563,0.517088,0.269219,-0.769353,-0.98442,-0.937448,-1.00889,-0.0830746,0.405402,0.310854,-0.316483,-1.01291,-1.02134,-0.608474,-0.356727,-0.0842525,-0.563257,-0.787195,-0.587687,-0.956392,-1.02278,-1.03468,-1.02712,-1.00001,-1.04155,-1.06585,-0.335719,-1.00435,-1.06749,-1.01946,-0.261696,-0.110518,0.0578476,0.987918,1.16099,-0.0517972,-0.717278,0.584706,-0.433734,-0.947351,-0.694265,-0.941566,0.232893,-0.540544,0.231086,0.31822,-0.521468,-0.387223,0.0766758,1.78247,-0.476739,-0.503405,1.33211,-0.0849944,-0.297754,-0.211262,-0.531921,-0.634611,-0.959982,-0.656665,-0.738172,3
1.32039,3.474,3.08544,2.98667,2.56176,2.4826,2.17285,2.00531,1.54967,1.39291,1.34393,1.03408,0.238956,-0.108232,1.66854,1.57408,1.39001,1.22046,1.00408,0.737417,0.380705,-0.0944709,-0.341197,-0.723852,-0.863938,-0.690907,2.05609,1.67027,1.55421,1.05756,0.49302,-0.131411,-0.385658,-0.706078,-0.757206,-0.763439,-0.704553,-0.929383,1.20453,1.55835,0.917328,1.09402,0.510624,-0.688459,-0.543596,-0.827478,-0.586286,-0.672165,-0.82545,-0.774197,0.085796,1.44381,1.07248,0.729083,-0.368443,-0.808455,-0.884136,-0.844502,-0.842247,-0.816104,-0.86714,-0.779874,-0.611459,1.24654,0.73284,0.357305,-0.237844,-0.717552,-0.80769,-0.850568,-0.886765,-0.794629,-0.874574,-0.0252571,-0.302869,-0.412082,-0.670036,-0.800259,0.250589,-0.458173,-0.755538,-0.779588,1.49556,1.32348,0.952723,0.940025,-0.0771665,-0.273342,-0.458562,-0.571079,-0.839538,-0.785659,-0.841965,-0.819886,-0.807677,1.19382,0.574528,-0.118471,-0.90374,-0.815307,-0.795509,-0.854542,0.904868,0.19826,-0.205696,0.686689,-0.120425,-0.409254,-0.896944,-0.914162,-0.86935,-0.93703,0.333831,-0.383373,-0.449983,-0.822916,-0.965751,-0.981634,-0.331378,-0.60929,-0.615953,-0.919229,-0.940214,-0.945142,-0.848524,-0.969518,-0.702367,-0.90233,-0.802971,-0.820131,-0.958524,0.0674081,-0.773044,-0.980528,-0.950721,-0.999692,-0.117211,-0.119646,0.884002,1.2858,-0.0746095,-0.67643,0.711643,-0.324603,-0.868049,-0.662109,-0.864037,0.247429,-0.510497,0.336847,0.363714,-0.473835,-0.260831,0.317306,2.04044,-0.333845,-0.384905,1.61106,0.0999954,-0.169531,-0.126344,-0.413518,-0.532743,-0.830572,-0.561063,-0.621096,3
2.45483,3.30253,2.94644,2.82415,2.39418,2.30213,2.01274,1.79295,1.27272,1.14648,1.1817,0.898435,0.101039,-0.198568,1.37131,1.30382,1.21354,1.13282,0.791185,0.591457,0.369303,0.170889,-0.171223,-0.524041,-0.930865,-1.03975,1.81391,1.50855,1.41639,1.03059,0.736204,0.406125,0.105113,-0.416455,-0.794581,-1.00736,-0.976691,-1.08412,1.00023,1.29562,0.813564,0.930051,-0.144919,-0.79646,-0.592453,-1.0373,-0.607904,-0.943482,-1.04653,-1.00977,0.441727,1.22157,0.985895,0.703669,-0.10785,-0.602023,-0.874622,-0.992357,-1.05167,-1.04629,-1.09397,-1.02145,-1.13215,1.08679,0.755576,0.521106,0.0996837,-0.400275,-0.621699,-0.831377,-1.00801,-1.03602,-0.998564,0.273377,0.103545,-0.014899,-0.301474,-1.0327,0.607826,0.0575248,-0.449636,-0.886793,1.24682,1.17356,0.852747,0.872101,0.531499,0.131993,-0.272281,-0.472837,-0.688494,-1.06679,-1.10437,-1.06625,-0.976433,1.07872,0.756008,0.0690994,-1.06806,-1.00574,-1.07675,-1.03908,0.923608,0.726101,0.710374,0.765918,0.605255,0.343301,-0.757727,-1.02707,-1.06554,-1.0839,0.0577886,0.462058,0.367648,-0.204654,-1.11683,-1.12878,-0.648421,-0.127983,0.103232,-0.439462,-0.906839,-0.562888,-1.06267,-0.820336,-1.09592,-1.08086,-1.08075,-1.15454,-0.96791,-0.213297,-1.06552,-1.16192,-1.13142,-0.449323,-0.175193,0.233444,0.789841,1.15598,0.0828499,-0.689356,0.712484,-0.248881,-1.06404,-0.569604,-1.07032,0.392827,-0.475672,0.307724,0.376355,-0.440868,-0.177509,0.473409,1.83342,-0.24999,-0.355124,1.39925,0.19069,-0.500538,-0.0767779,-0.702372,-0.788238,-1.00413,-0.779804,-0.828998,2
2.23001,3.28114,2.89667,2.76997,2.36008,2.28706,2.01644,1.86918,1.43865,1.32333,1.16882,0.993386,0.848742,0.292475,1.51197,1.45944,1.26379,1.14432,0.669763,0.468646,0.194309,-0.0110676,-0.314833,-0.668582,-0.928115,-1.07465,1.88179,1.51034,1.38429,0.986737,0.675017,0.322004,0.0722691,-0.353759,-0.686717,-0.931575,-1.0023,-1.10772,0.973082,1.43308,0.802937,0.891122,-0.192231,-0.755012,-0.620911,-0.997964,-0.728134,-1.01761,-1.08824,-1.02756,0.422467,1.3362,0.9893,0.639042,-0.156311,-0.5729,-0.866287,-0.878036,-1.04128,-1.07978,-1.10982,-1.0301,-1.14651,1.12806,0.697659,0.438961,0.00720673,-0.353644,-0.611272,-0.752825,-0.858727,-0.912823,-1.00341,0.20568,0.0270697,-0.0785738,-0.258034,-1.0326,0.543673,-0.00150385,-0.392796,-0.760523,1.36253,1.24402,0.817796,0.821094,0.405633,0.0417875,-0.373603,-0.515988,-0.724719,-1.11508,-1.1243,-1.05748,-0.966913,1.17064,0.736401,0.0156329,-1.08762,-1.03087,-1.09088,-1.07512,0.922764,0.654854,0.656614,0.758279,0.525704,0.25851,-0.817025,-1.00893,-1.08647,-1.09671,0.0946861,0.385462,0.301548,-0.231132,-1.08864,-1.14579,-0.533794,-0.167131,0.0864618,-0.445033,-0.748755,-0.47279,-0.927429,-1.01447,-1.0922,-1.0471,-0.909656,-1.13953,-1.15293,-0.445367,-1.0835,-1.14996,-1.15165,-0.260617,-0.320813,0.421543,0.870199,1.15288,0.123261,-0.622773,0.66416,-0.148225,-1.07488,-0.558662,-1.0795,0.331427,-0.476877,0.256837,0.359521,-0.437183,-0.1647,0.402415,1.7966,-0.263292,-0.318307,1.33002,0.178796,-0.491411,-0.108591,-0.699899,-0.792686,-1.01495,-0.791913,-0.855683,3
1.17569,3.44059,3.08923,2.93009,2.49331,2.40145,2.08332,1.87151,1.3158,1.21637,1.16966,0.957319,0.244573,-0.292714,1.47534,1.40586,1.2114,1.06851,0.887518,0.736341,0.548639,0.285812,0.032693,-0.368464,-0.852818,-1.17711,1.92095,1.54178,1.41312,0.951312,0.586422,0.227043,0.0278525,-0.273726,-0.642137,-0.863769,-0.937657,-1.21826,1.07794,1.37602,0.717125,0.941473,0.48764,-0.701225,-0.480196,-1.01102,-0.510378,-0.964852,-1.05122,-1.00266,0.511219,1.2713,0.891955,0.680511,-0.309546,-0.556807,-0.803018,-0.81928,-0.988714,-1.03858,-1.10184,-1.00843,-1.09567,1.05459,0.62917,0.432353,0.00474539,-0.371482,-0.584166,-0.701858,-0.855058,-0.872841,-1.04437,0.213633,-0.0694881,-0.15077,-0.315611,-1.0734,0.436528,-0.0954975,-0.35529,-0.739813,1.31339,1.15813,0.807884,0.82277,0.183678,0.0456219,-0.139476,-0.275326,-0.516877,-1.13553,-1.10815,-0.999437,-1.06066,1.0066,0.580651,-0.0441165,-1.14861,-1.12569,-1.19393,-1.12563,0.780827,0.363849,0.464544,0.644717,0.0900935,-0.063932,-0.65732,-1.07333,-1.13864,-1.16135,0.482462,-0.10008,-0.0639858,-0.335038,-1.21614,-1.21756,-0.107353,-0.812418,-0.150552,-0.788471,-0.788423,-0.45687,-0.925701,-1.14038,-1.09243,-1.16023,-0.991808,-1.21809,-1.18002,0.124385,-1.13884,-1.21719,-1.21728,-0.206418,0.0746755,0.148626,0.696131,1.13276,0.134081,-0.444961,0.703169,-0.0712514,-1.0896,-0.456095,-1.10115,0.40302,-0.198184,0.313297,0.390331,-0.180313,0.0229443,0.908453,1.96596,-0.196679,-0.259555,1.5237,0.559955,-0.463028,0.18671,-0.679283,-0.788793,-1.10162,-0.782249,-0.863315,1
5.06377,4.72821,4.18041,4.11679,3.32034,3.0826,2.29453,2.01404,1.23837,0.954731,1.05957,0.139182,-0.551027,-0.714647,0.99868,0.879047,0.578626,0.310442,-0.209029,-0.328535,-0.588351,-0.638691,-0.385788,-0.0863512,-0.329523,-0.561039,1.87843,1.26461,1.09972,0.42596,0.162153,-0.13935,-0.0856293,-0.0931964,-0.18284,-0.396024,-0.597945,-0.669516,-0.140173,0.866595,0.225213,0.107825,-0.543759,-0.392144,-0.577885,-0.580775,-0.365529,-0.484854,-0.680139,-0.648529,-0.749195,0.697977,0.236524,-0.286488,-0.479056,-0.366466,-0.455792,-0.394467,-0.532972,-0.613939,-0.684449,-0.538617,0.28109,0.36491,-0.278499,-0.399559,-0.607809,-0.412059,-0.405266,-0.306979,-0.411979,-0.442428,-0.639201,-0.522941,-0.674518,-0.680691,-0.289636,-0.644401,0.00571707,-0.140617,-0.166465,-0.263925,0.698924,0.541915,-0.012678,-0.144549,-0.58409,-0.659993,-0.229504,-0.251555,-0.260114,-0.461435,-0.535793,-0.425957,-0.635824,0.322735,-0.27952,-0.652921,-0.724198,-0.652471,-0.602119,-0.654036,-0.161668,-0.360294,0.00890732,-0.286078,-0.421626,-0.656076,-0.25646,-0.638767,-0.680398,-0.656778,-0.518875,-0.565699,-0.607483,-0.292846,-0.718944,-0.718705,-0.689763,-0.311555,-0.470738,-0.296867,-0.479919,-0.303738,-0.548534,-0.239252,-0.501016,-0.519515,-0.456911,-0.728516,-0.383601,-0.758947,-0.625181,-0.766375,-0.728499,-0.750562,-0.658063,-0.624273,1.0407,0.895644,-0.0584439,0.0967854,0.17875,-0.160701,-0.68515,-0.14858,-0.651724,-0.115055,0.198384,0.108642,0.255001,0.198298,0.126927,1.03697,1.78665,0.139478,0.0896347,1.06515,0.850864,0.423477,0.630031,0.00341254,-0.371251,-0.624746,-0.450067,-0.498657,3
2.41779,3.41392,3.02962,2.90796,2.49257,2.41928,2.14842,1.94748,1.47297,1.39964,1.27376,1.07394,0.518392,-0.298003,1.58668,1.51464,1.35412,1.22438,0.939269,0.674997,0.36544,0.0222321,-0.33147,-0.631039,-0.865361,-0.74302,1.9991,1.65819,1.52069,1.03934,0.494585,-0.086068,-0.347161,-0.675743,-0.751736,-0.772753,-0.837132,-0.917255,1.15765,1.50873,0.907014,1.06584,0.415672,-0.726473,-0.506884,-0.774179,-0.562596,-0.720156,-0.861021,-0.78596,0.210498,1.40595,1.07087,0.633554,-0.409907,-0.773589,-0.850344,-0.843593,-0.847453,-0.82636,-0.877134,-0.793776,-0.64036,1.2471,0.675342,0.389022,-0.233452,-0.65962,-0.758335,-0.837246,-0.870822,-0.805099,-0.924753,0.0470889,-0.315536,-0.362458,-0.586201,-0.811854,0.338863,-0.416116,-0.704587,-0.79261,1.43857,1.32956,0.954437,0.946114,0.0191634,-0.260231,-0.463993,-0.536607,-0.767125,-0.789557,-0.871395,-0.847248,-0.803791,1.19781,0.600859,-0.0421533,-0.907883,-0.813821,-0.84956,-0.859961,0.9032,0.327302,-0.736293,0.625088,0.0677126,-0.300947,-0.85862,-0.912779,-0.877206,-0.939493,0.451071,-0.26493,-0.304464,-0.713924,-0.956518,-0.958422,-0.215211,-0.527439,-0.53027,-0.861043,-0.985875,-0.857846,-0.876724,-0.849577,-0.936276,-0.967611,-0.898201,-0.922053,-0.984707,-0.167398,-0.906497,-1.00078,-0.93134,-0.999309,-0.475175,-0.0853183,0.901107,1.22065,-0.0574064,-0.657331,0.667012,-0.367694,-0.873746,-0.623716,-0.869281,0.331655,-0.502518,0.270592,0.354028,-0.47938,-0.260896,0.31052,1.96973,-0.28552,-0.363872,1.56218,0.0614704,-0.180296,-0.132645,-0.447879,-0.554159,-0.862797,-0.569605,-0.652892,3
1.54095,4.28019,3.86297,3.69049,3.09096,2.88373,2.28579,1.64221,-0.792901,-0.822534,-0.955598,-0.903011,-0.965189,-0.976882,-0.361681,-0.255047,-0.13299,-0.0393501,0.258584,0.456779,0.576112,0.697063,0.628851,0.312696,-0.568369,-0.872973,1.79742,1.59383,1.54125,0.876568,0.832179,0.668014,0.433751,-0.0246798,-0.420212,-0.783239,-0.646395,-0.993655,0.159163,-0.285203,-0.350679,-0.0588912,0.203592,-0.491873,-0.247364,-0.912345,0.0329015,-0.894917,-0.97377,-0.886187,1.00046,-0.227063,-0.175895,0.255397,0.124754,-0.316985,-0.656013,-0.735386,-0.927044,-0.941247,-1.00202,-0.869898,-0.280141,-0.111447,0.0914604,0.247725,0.147209,-0.137806,-0.359759,-0.566728,-0.771847,-0.793076,-0.848522,0.377386,0.208222,0.115955,-0.0437945,-0.92312,0.822162,0.263016,-0.142972,-0.555123,-0.229502,-0.195581,-0.113257,0.0854788,0.672803,0.514268,0.42443,0.273815,-0.0589703,-0.894828,-0.953923,-0.768855,-0.799864,-0.129733,0.261076,-0.048343,-0.995511,-0.910304,-0.921135,-0.901538,0.0772758,0.30803,-1.03737,0.24792,0.298414,0.186492,-0.194734,-0.878282,-0.916498,-0.982507,0.32764,0.261397,0.215513,-0.108739,-1.01371,-1.03623,0.333916,0.0695098,0.113513,-0.425425,-0.761879,-0.420607,-0.945834,-0.345519,-0.858841,-0.848296,-0.826639,-1.02762,-0.717305,-1.02637,-0.738106,-1.09931,-1.02848,-1.10142,-1.04772,-0.997215,0.488687,1.31686,0.557897,0.0371912,0.839459,0.355966,-0.962757,-0.00776439,-0.969657,0.665988,0.454064,0.676666,0.734366,0.477312,0.647278,2.1454,2.46777,0.40888,0.314853,2.14052,1.6194,-0.00639405,1.11048,-0.343001,-0.551985,-0.820808,-0.550594,-0.609524,1
1.87603,4.42233,3.91343,3.70916,3.12734,2.8968,2.31499,1.67176,-0.691942,-0.770529,-0.720846,-0.801142,-0.817619,-0.809579,-0.710683,-0.745284,-0.76064,-0.696932,-0.621239,-0.107177,0.272738,0.573152,0.694137,0.613558,-0.334376,-0.784465,1.79177,1.57932,1.4643,0.728431,0.745495,0.772636,0.692982,0.467888,0.0476777,-0.603432,-0.594276,-0.866379,-0.612787,-0.775459,-0.854673,-0.67312,-0.0615257,-0.129801,-0.135293,-0.688921,0.331203,-0.740541,-0.840702,-0.79345,0.90207,-0.798489,-0.751881,-0.456087,0.0191962,0.0653772,-0.336422,-0.441792,-0.671963,-0.774083,-0.875647,-0.781613,0.0426194,-0.76232,-0.717454,-0.194448,0.061383,0.149093,0.0474911,-0.102376,-0.42616,-0.642605,-0.714526,0.130003,0.0931831,0.00516366,0.320122,-0.809917,0.75868,0.555223,0.355238,-0.141942,-0.807578,-0.826885,-0.722708,-0.565998,-0.0750153,0.392389,0.580752,0.462315,0.265774,-0.614386,-0.687969,-0.639942,-0.713147,-0.752567,-0.491706,-0.267366,-0.871014,-0.818654,-0.762968,-0.790378,-0.668024,-0.515654,-0.54642,-0.557749,-0.420869,0.0526012,0.174198,-0.718529,-0.835489,-0.792135,0.207595,-0.0644041,0.156778,0.0417868,-0.832907,-0.889327,0.294701,0.162592,0.231292,-0.0594332,-0.589206,0.0260602,-0.78084,-0.36199,-0.804705,-0.725657,-0.710129,-0.894988,-0.627686,-0.905138,-0.677554,-0.919767,-0.891787,-0.873874,-0.880643,-0.718341,0.558604,1.30587,0.663691,0.298795,0.728336,0.487045,-0.850331,0.236424,-0.845186,0.730425,0.679237,0.717093,0.832443,0.698419,0.814499,2.31785,2.4379,0.560034,0.464182,2.13794,1.75009,0.0795449,1.30168,-0.259559,-0.524813,-0.693348,-0.495219,-0.578387,3
3.79467,3.66724,3.27465,3.16016,2.78639,2.72616,2.38425,2.27104,1.66009,1.67656,1.25674,0.896175,0.552596,0.341844,1.73684,1.48385,1.18328,0.866429,0.640845,0.300095,0.120905,-0.0842296,-0.571454,-0.81311,-0.644443,-0.678984,2.14789,1.48949,1.42078,0.696649,0.189426,-0.208073,-0.456426,-0.567632,-0.533547,-0.53988,-0.73026,-0.870648,0.866792,1.46372,0.675677,0.713438,0.128927,-0.593144,-0.467151,-0.637179,-0.840972,-0.688473,-0.787405,-0.612974,0.0429393,1.28163,0.756759,0.365048,-0.563785,-0.708437,-0.749354,-0.614903,-0.634911,-0.634818,-0.725165,-0.566219,-0.0305773,0.935835,0.411863,0.0873563,-0.223982,-0.677731,-0.729761,-0.645527,-0.686202,-0.605923,-0.816633,-0.10576,-0.335475,-0.475268,-0.652559,-0.605534,0.0516408,-0.517311,-0.607732,-0.58113,1.30666,1.09805,0.64108,0.607466,-0.070908,-0.503412,-0.845302,-0.810221,-0.848295,-0.648794,-0.739337,-0.685618,-0.797451,0.835973,0.199206,-0.247931,-0.849055,-0.766002,-0.749535,-0.824197,0.577437,-0.0316204,-0.887789,0.308227,-0.213992,-0.55372,-0.839847,-0.844689,-0.814703,-0.871522,0.1096,-0.483501,-0.620367,-0.882461,-0.890794,-0.893846,-0.497504,-0.748765,-0.825703,-0.736707,-0.751585,-0.833677,-0.737185,-0.628599,-0.691411,-0.734966,-0.604316,-0.804055,-0.755723,-0.528899,-0.83194,-0.928444,-0.937392,-0.478405,0.00725872,0.275704,1.24657,1.05435,-0.229971,-0.386723,0.369054,-0.451253,-0.796838,-0.542504,-0.766966,0.0448796,-0.284269,0.0437677,0.160385,-0.278728,-0.254755,0.27586,2.0986,-0.273382,-0.321719,1.23111,0.19976,0.0830898,0.0568357,-0.246393,-0.470082,-0.84778,-0.503442,-0.591922,3
2.49799,3.40209,3.01722,2.901,2.4801,2.40442,2.13682,1.94685,1.55419,1.44213,1.36669,1.22288,0.779683,-0.0411619,1.59815,1.5088,1.32808,1.1744,0.931384,0.689275,0.408179,-0.00826262,-0.292878,-0.51565,-0.866168,-0.812501,1.97655,1.61315,1.47446,0.979738,0.482126,-0.110592,-0.352362,-0.63391,-0.7681,-0.785892,-0.751974,-0.976762,1.10596,1.50118,0.859141,1.02388,0.452126,-0.749246,-0.51432,-0.82546,-0.567422,-0.744542,-0.868345,-0.765606,0.130261,1.38448,1.01408,0.69577,-0.398315,-0.785935,-0.874469,-0.855198,-0.86094,-0.824869,-0.889034,-0.774144,-0.589006,1.19577,0.675639,0.330654,-0.172789,-0.651285,-0.784808,-0.851758,-0.914519,-0.833854,-0.892761,0.0367389,-0.284856,-0.385126,-0.594086,-0.798262,0.272157,-0.42597,-0.660693,-0.816867,1.41801,1.28122,0.898527,0.862386,-0.00393505,-0.267586,-0.442585,-0.500832,-0.725214,-0.848228,-0.897713,-0.860826,-0.88243,1.14271,0.549613,-0.145658,-0.958186,-0.885694,-0.901222,-0.925695,0.846871,0.197697,-0.361296,0.652064,-0.0369442,-0.380081,-0.835413,-0.962516,-0.949355,-0.999833,0.312574,-0.331198,-0.43491,-0.707153,-1.01574,-1.03274,-0.280086,-0.542032,-0.568628,-0.901439,-0.966891,-0.912019,-0.949959,-0.862481,-0.805168,-0.92197,-0.91828,-0.85873,-0.917833,0.266362,-0.892793,-1.02913,-1.02135,-1.03387,-0.0626899,0.155547,0.919201,1.18643,-0.0872739,-0.635098,0.672074,-0.334344,-0.904553,-0.599545,-0.896218,0.26414,-0.395283,0.315199,0.325854,-0.370801,-0.223211,0.401733,1.93603,-0.35343,-0.407118,1.51094,0.159797,-0.163671,-0.071531,-0.427656,-0.583439,-0.931707,-0.599444,-0.675791,3
4.29221,5.96226,4.0869,3.44363,2.91673,2.81813,2.25997,1.7221,-0.0170401,-0.142618,-0.670981,-0.806713,-0.778365,-0.822052,-0.194426,-0.364106,-0.42395,-0.715157,-0.7188,-0.715031,-0.604723,0.25456,0.366221,0.392317,-0.186497,-0.432469,1.45358,1.19915,1.01425,0.356521,0.226713,0.31197,0.305396,0.19493,0.00962335,-0.211929,-0.629457,-0.79005,-0.802361,-0.378129,-0.768265,-0.734123,-0.778528,-0.23629,-0.227105,-0.422469,0.04747,-0.385396,-0.623036,-0.420508,0.283059,-0.433493,-0.762895,-0.728001,-0.22611,-0.114092,-0.34818,-0.304232,-0.370962,-0.408057,-0.553465,-0.296391,0.696606,-0.768053,-0.779478,-0.742599,-0.351238,-0.0730386,-0.220623,-0.180802,-0.297652,-0.323019,-0.7346,-0.23185,-0.0210739,-0.0734312,0.0169701,-0.412608,0.28365,0.211021,0.0860735,-0.0976258,-0.441062,-0.592463,-0.787095,-0.742432,0.106976,0.101823,0.261163,0.164871,0.0445704,-0.301623,-0.452743,-0.356816,-0.689445,-0.753936,-0.700575,-0.697127,-0.739757,-0.634569,-0.546664,-0.69416,-0.767645,-0.677041,0.767778,-0.759823,-0.437057,-0.16363,0.0450443,-0.805042,-0.715782,-0.81292,-0.767312,-0.0685222,-0.0925601,0.0304007,-0.766169,-0.830275,-0.0516979,-0.0749153,-0.11541,-0.0911138,-0.378214,-0.0839439,-0.372782,0.00315665,-0.355473,-0.395412,-0.33822,-0.746734,-0.281167,-0.826232,-0.655004,-0.876097,-0.709396,0.0896019,-0.874083,-0.878269,0.951687,0.77525,0.374196,0.36656,0.217941,0.21166,-0.656896,0.105005,-0.609749,0.219279,0.571735,0.344866,0.43334,0.562174,0.499063,1.82223,2.09389,0.450719,0.379454,1.65517,1.48064,0.810855,1.17412,0.277555,-0.175519,-0.69593,-0.303238,-0.410891,1
