f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,class
1.6123,1.60856,1.58538,1.56468,1.52475,1.46308,1.39359,1.30139,1.2119,1.11499,1.02046,0.921463,0.824868,0.723873,0.6274,0.531067,0.430059,0.33543,0.243084,0.152007,0.0582903,-0.0307526,-0.118381,-0.204861,-0.289432,-0.36535,-0.446815,-0.526381,-0.593231,-0.667402,-0.738745,-0.806885,-0.87135,-0.931621,-0.993262,-1.0542,-1.09965,-1.14998,-1.18947,-1.23434,-1.25168,-1.28127,-1.30281,-1.31583,-1.31977,-1.31458,-1.30058,-1.27811,-1.25052,-1.23824,-1.1941,-1.16214,-1.1054,-1.06042,-1.00436,-0.952334,-0.881154,-0.820069,-0.758805,-0.686916,-0.614119,-0.539184,-0.461781,-0.382188,-0.300523,-0.22103,-0.134142,-0.0461268,0.042907,0.13284,0.228608,0.319838,0.416049,0.512524,0.612354,0.71012,0.806846,0.905724,1.00464,1.09765,1.19384,1.28664,1.37679,1.46527,1.52537,1.55534,1.57187,1.56901,1.56868,1.57077,1.57528,1.55951,1.5264,1.47133,1.40311,1.3147,1.22533,1.12853,1.03182,0.935221,0.838749,0.742409,0.641401,0.544818,0.444206,0.348188,0.257694,0.162812,0.0730468,-0.0152429,-0.102486,-0.187749,-0.270379,-0.35126,-0.430183,-0.506811,-0.584858,-0.659233,-0.730817,-0.810302,-0.877598,-0.939144,-0.997778,-1.06419,-1.12128,-1.16956,-1.22276,-1.26969,-1.30959,-1.32083,-1.34421,-1.35848,-1.36343,-1.35906,-1.34549,-1.3438,-1.31206,-1.27261,-1.24394,-1.19145,-1.13994,-1.08489,-1.03087,-0.958697,-0.896452,-0.826499,-0.75997,-0.687369,-0.606156,-0.540343,-0.453308,-0.373076,-0.287444,-0.207483,-0.122342,-0.0342861,0.0605773,0.155722,0.251117,0.340307,0.430395,0.520239,0.617006,0.713893,0.814842,0.911811,1.01274,1.10979,1.20691,1.30056,1.39121,1.47871,1.53241,1.57351,1.59411,1.61298,30
1.87938,1.84588,1.77432,1.68239,1.56636,1.43511,1.30114,1.16911,1.04805,0.918973,0.794487,0.698779,0.608306,0.528753,0.452629,0.365056,0.297614,0.247255,0.147638,0.0819749,0.00725813,-0.0691235,-0.163707,-0.250212,-0.320234,-0.369155,-0.452559,-0.513704,-0.585902,-0.659795,-0.735307,-0.801163,-0.871931,-0.936875,-0.993462,-1.05737,-1.10686,-1.16742,-1.20215,-1.2484,-1.28472,-1.30738,-1.319,-1.32382,-1.32753,-1.3317,-1.31819,-1.30654,-1.27812,-1.24326,-1.20007,-1.16687,-1.11797,-1.06218,-0.995696,-0.938787,-0.866714,-0.805117,-0.738737,-0.662073,-0.591171,-0.510407,-0.431408,-0.375753,-0.286998,-0.209119,-0.120278,-0.0468668,0.0315896,0.112047,0.182311,0.256745,0.360886,0.406506,0.488402,0.546449,0.627278,0.71864,0.815163,0.928632,1.05696,1.18899,1.32122,1.45396,1.58336,1.7,1.79525,1.85064,1.87943,1.85689,1.80142,1.7305,1.61168,1.48137,1.36024,1.22677,1.11457,0.985517,0.861794,0.772953,0.679131,0.609326,0.554167,0.474438,0.419341,0.360756,0.280863,0.189194,0.114105,0.0257881,-0.0687105,-0.155585,-0.243341,-0.33439,-0.41985,-0.497967,-0.585534,-0.663146,-0.732615,-0.801952,-0.86567,-0.931608,-0.983105,-1.04538,-1.1043,-1.1599,-1.19286,-1.22731,-1.25372,-1.28194,-1.28375,-1.29327,-1.30503,-1.29055,-1.29385,-1.27015,-1.24637,-1.20342,-1.17918,-1.12959,-1.07047,-1.01944,-0.976979,-0.90967,-0.844894,-0.775297,-0.706781,-0.627153,-0.556841,-0.474425,-0.394207,-0.31522,-0.224627,-0.135432,-0.0379878,0.0507776,0.141293,0.230615,0.284582,0.367419,0.437624,0.502115,0.552587,0.620541,0.679804,0.794802,0.909082,1.03569,1.15617,1.28638,1.41253,1.53745,1.66623,1.75941,1.83211,1.86229,10
1.60567,1.59627,1.5896,1.57628,1.54124,1.47807,1.38985,1.30013,1.20478,1.09948,0.990882,0.882421,0.769505,0.656589,0.543673,0.435391,0.322491,0.214407,0.106533,-0.00631162,-0.111656,-0.210169,-0.316291,-0.416036,-0.510545,-0.603236,-0.701669,-0.789951,-0.865025,-0.946011,-1.00315,-1.05575,-1.0956,-1.1283,-1.11659,-1.1128,-1.08846,-1.03638,-0.971968,-0.917746,-0.872321,-0.855864,-0.829714,-0.833146,-0.872149,-0.917545,-0.955722,-1.01695,-1.07013,-1.13185,-1.16183,-1.16903,-1.16677,-1.16615,-1.13868,-1.08725,-1.02855,-0.955698,-0.881709,-0.799508,-0.706988,-0.628036,-0.53698,-0.439451,-0.334053,-0.233432,-0.14692,-0.0364913,0.0726803,0.183084,0.27455,0.387263,0.494563,0.607373,0.725499,0.833184,0.945748,1.05342,1.1583,1.25929,1.35687,1.4515,1.52877,1.57557,1.59696,1.59938,1.61061,1.60674,1.60567,1.60745,1.59007,1.57562,1.54441,1.4719,1.37553,1.27569,1.17302,1.06872,0.955793,0.84738,0.734464,0.621553,0.530128,0.418949,0.304302,0.196074,0.0831783,-0.0248273,-0.137691,-0.245424,-0.347335,-0.454216,-0.554417,-0.660146,-0.750735,-0.846439,-0.927546,-1.01192,-1.08304,-1.14701,-1.1897,-1.23699,-1.24396,-1.23717,-1.21687,-1.18067,-1.12193,-1.07213,-1.01188,-0.946123,-0.923821,-0.899058,-0.896501,-0.89266,-0.909857,-0.947232,-0.985417,-1.02666,-1.06137,-1.06571,-1.07814,-1.07821,-1.0666,-1.02255,-0.9701,-0.910545,-0.864024,-0.783101,-0.699004,-0.611805,-0.514008,-0.417929,-0.314808,-0.216137,-0.110706,-0.00484772,0.10138,0.207944,0.29938,0.410723,0.518955,0.630665,0.723128,0.835089,0.943162,1.05067,1.15335,1.26134,1.35827,1.44855,1.48596,1.52622,1.56977,1.57245,1.5876,1.60643,14
1.68255,1.70284,1.69268,1.64404,1.5677,1.47946,1.38857,1.29689,1.20603,1.11642,1.02809,0.948178,0.862608,0.776006,0.694946,0.613907,0.530052,0.444935,0.359626,0.273626,0.188541,0.102742,0.0173758,-0.067448,-0.153287,-0.237933,-0.320825,-0.402833,-0.484568,-0.567085,-0.64576,-0.726748,-0.802275,-0.876691,-0.951217,-1.01937,-1.08934,-1.15002,-1.21179,-1.2617,-1.31153,-1.34634,-1.37947,-1.4026,-1.4148,-1.41556,-1.40473,-1.38407,-1.35847,-1.31724,-1.275,-1.22541,-1.16466,-1.10332,-1.04485,-0.976343,-0.905363,-0.831538,-0.755562,-0.680221,-0.605898,-0.529352,-0.451284,-0.368695,-0.287858,-0.213555,-0.128657,-0.043021,0.0431094,0.119823,0.205194,0.291644,0.370683,0.457285,0.542495,0.629246,0.715303,0.800961,0.88742,0.974609,1.0631,1.15288,1.24341,1.33416,1.42515,1.50726,1.59696,1.67722,1.69883,1.69963,1.70258,1.64211,1.55541,1.46654,1.37562,1.28553,1.19552,1.10653,1.01875,0.931696,0.846752,0.761309,0.67641,0.590895,0.505801,0.427643,0.342514,0.257952,0.169696,0.0845501,-0.00135887,-0.0860852,-0.170188,-0.253579,-0.336164,-0.420946,-0.501736,-0.581319,-0.65949,-0.736021,-0.810626,-0.887505,-0.957478,-1.02946,-1.09287,-1.15774,-1.21807,-1.26624,-1.31412,-1.35423,-1.3853,-1.40615,-1.41597,-1.41418,-1.40097,-1.38603,-1.35377,-1.31856,-1.26834,-1.2233,-1.16157,-1.10933,-1.0423,-0.973973,-0.902615,-0.82462,-0.757702,-0.682182,-0.610358,-0.529875,-0.455844,-0.373295,-0.297672,-0.215032,-0.131047,-0.0455584,0.0304781,0.109041,0.194133,0.281099,0.366177,0.452471,0.539454,0.616733,0.702719,0.788309,0.875063,0.962596,1.05096,1.13986,1.23039,1.32151,1.41264,1.50252,1.59173,1.64918,1
1.65264,1.63485,1.63871,1.62333,1.58073,1.52203,1.44372,1.36294,1.26067,1.15848,1.05687,0.957953,0.850401,0.74336,0.641463,0.537035,0.434208,0.336012,0.234658,0.134128,0.0377928,-0.0578036,-0.152562,-0.240614,-0.32666,-0.41146,-0.487315,-0.567756,-0.636353,-0.700087,-0.769443,-0.824809,-0.883087,-0.945348,-0.990937,-1.04472,-1.09274,-1.14388,-1.18422,-1.21486,-1.24546,-1.28445,-1.30781,-1.30917,-1.30171,-1.28826,-1.29626,-1.29962,-1.27327,-1.2393,-1.19804,-1.15728,-1.1289,-1.08412,-1.01881,-0.967063,-0.915859,-0.859022,-0.78592,-0.731324,-0.662845,-0.596802,-0.527775,-0.454632,-0.370822,-0.291234,-0.207929,-0.11822,-0.0263394,0.0679581,0.169125,0.267731,0.368197,0.47,0.574929,0.677436,0.780409,0.884984,0.988152,1.08937,1.19486,1.29718,1.3816,1.46291,1.50421,1.55181,1.59063,1.59732,1.61451,1.62373,1.59933,1.58643,1.56055,1.51749,1.43845,1.3654,1.26495,1.16364,1.05903,0.956914,0.854899,0.749397,0.647496,0.54366,0.440231,0.342578,0.241253,0.144518,0.0490544,-0.0468321,-0.132618,-0.221167,-0.307962,-0.385385,-0.459276,-0.529259,-0.594815,-0.671667,-0.733408,-0.784845,-0.855346,-0.91436,-0.95857,-1.0111,-1.058,-1.11509,-1.15033,-1.17734,-1.21521,-1.246,-1.26903,-1.26491,-1.27143,-1.26961,-1.25925,-1.24084,-1.23506,-1.21671,-1.17519,-1.12738,-1.08942,-1.0458,-1.00159,-0.940584,-0.878135,-0.822584,-0.76221,-0.686879,-0.621676,-0.565596,-0.497093,-0.418392,-0.350637,-0.26362,-0.177962,-0.0943656,-0.00141639,0.0940862,0.186759,0.287222,0.388626,0.486403,0.588234,0.69234,0.792247,0.897748,0.999908,1.09901,1.19845,1.29375,1.3999,1.45575,1.5359,1.5786,1.60496,1.63465,27
1.52416,1.43898,1.35411,1.26954,1.18519,1.10093,1.01707,0.9326,0.849266,0.765859,0.682466,0.600249,0.517646,0.436907,0.356795,0.275374,0.196797,0.116396,0.0389692,-0.0393581,-0.116794,-0.194961,-0.268712,-0.345136,-0.420502,-0.494636,-0.570025,-0.638423,-0.713926,-0.781293,-0.853345,-0.915615,-0.982632,-1.04181,-1.099,-1.15235,-1.2018,-1.24459,-1.27952,-1.30512,-1.32052,-1.32508,-1.32003,-1.30396,-1.27777,-1.25405,-1.21015,-1.15966,-1.10372,-1.05209,-0.987331,-0.919629,-0.856664,-0.790686,-0.716084,-0.645954,-0.568612,-0.495446,-0.420908,-0.345183,-0.269717,-0.193057,-0.115827,-0.0370711,0.0405099,0.119104,0.199636,0.27842,0.358052,0.4401,0.521139,0.602682,0.684804,0.768535,0.85186,0.935759,1.02012,1.10488,1.18944,1.27419,1.3589,1.44376,1.52882,1.61522,1.66126,1.67576,1.66961,1.62359,1.54549,1.46176,1.37705,1.29049,1.20393,1.11737,1.03082,0.944257,0.85958,0.776957,0.691841,0.605905,0.521486,0.43678,0.351656,0.266378,0.182329,0.0982437,0.0143698,-0.0720641,-0.155738,-0.240727,-0.324821,-0.408716,-0.494885,-0.577673,-0.660107,-0.742108,-0.823589,-0.904435,-0.989195,-1.06864,-1.14687,-1.22352,-1.30465,-1.37698,-1.45358,-1.51649,-1.56241,-1.60482,-1.63099,-1.63667,-1.60881,-1.56644,-1.51845,-1.45284,-1.39297,-1.32267,-1.24425,-1.18016,-1.10045,-1.02253,-0.943379,-0.858805,-0.77824,-0.693013,-0.609257,-0.529057,-0.440101,-0.357758,-0.269254,-0.188905,-0.102831,-0.0178691,0.0665555,0.149943,0.234989,0.319895,0.403636,0.487506,0.571488,0.655573,0.744978,0.83099,0.913326,0.997249,1.08588,1.17242,1.26108,1.34549,1.42982,1.51004,1.5885,1.6575,1.69122,1.68929,1.65475,1.60221,16
1.39157,1.28853,1.18651,1.08649,0.987562,0.892881,0.797084,0.709221,0.617528,0.532232,0.444583,0.363038,0.278259,0.202726,0.123186,0.0388889,-0.027716,-0.107465,-0.176406,-0.240949,-0.314835,-0.370236,-0.435908,-0.511656,-0.556394,-0.613357,-0.676397,-0.722134,-0.769794,-0.816191,-0.846377,-0.882134,-0.927502,-0.928056,-0.962113,-0.990256,-0.991095,-0.98525,-1.00382,-1.01781,-0.991978,-0.981197,-0.985218,-0.961508,-0.931977,-0.922704,-0.908828,-0.867324,-0.825045,-0.794815,-0.750612,-0.697516,-0.650699,-0.590816,-0.529634,-0.483555,-0.420149,-0.353376,-0.294946,-0.221747,-0.145922,-0.0850186,-0.0055276,0.069407,0.147087,0.227436,0.303836,0.389233,0.459375,0.535694,0.625588,0.713843,0.803901,0.89918,0.974783,1.07343,1.17452,1.27688,1.3801,1.48459,1.57825,1.67685,1.70774,1.71754,1.72608,1.71088,1.65617,1.56431,1.46546,1.36415,1.26296,1.1619,1.06311,0.965292,0.86483,0.770068,0.670484,0.576481,0.482752,0.384843,0.29334,0.19555,0.101965,0.00911379,-0.0869435,-0.182396,-0.277169,-0.361857,-0.454598,-0.546288,-0.636836,-0.72606,-0.813741,-0.89972,-0.983597,-1.06517,-1.144,-1.21959,-1.27559,-1.34217,-1.40375,-1.45934,-1.4887,-1.52917,-1.56081,-1.58341,-1.59594,-1.59822,-1.59032,-1.57202,-1.5444,-1.50769,-1.46299,-1.42935,-1.37026,-1.30586,-1.23661,-1.16338,-1.08668,-1.00695,-0.924725,-0.840216,-0.753837,-0.665794,-0.576288,-0.485551,-0.393657,-0.300811,-0.207091,-0.121154,-0.025675,0.0704213,0.160737,0.256853,0.354624,0.446081,0.544784,0.637626,0.737081,0.831098,0.930676,1.02619,1.12677,1.22752,1.32501,1.42481,1.52607,1.62744,1.69283,1.7243,1.75204,1.73971,1.70829,1.67115,1.59736,1.49157,36
1.57586,1.57715,1.55841,1.53423,1.49953,1.42579,1.34464,1.26126,1.17532,1.08865,1.00238,0.914892,0.828636,0.753377,0.668144,0.583126,0.499255,0.41542,0.331624,0.247871,0.164167,0.0805191,-0.00155365,-0.0849974,-0.168352,-0.251606,-0.33474,-0.417736,-0.500568,-0.580932,-0.663843,-0.747728,-0.829496,-0.910825,-0.991591,-1.07163,-1.14669,-1.21458,-1.28013,-1.334,-1.36793,-1.37911,-1.37814,-1.37158,-1.36923,-1.37555,-1.39166,-1.40971,-1.40736,-1.37801,-1.32831,-1.26305,-1.19199,-1.11615,-1.03944,-0.958458,-0.876919,-0.794953,-0.71265,-0.630075,-0.547279,-0.464301,-0.38117,-0.299559,-0.216108,-0.13257,-0.0503207,0.0334152,0.116241,0.199892,0.28381,0.367759,0.451737,0.535742,0.61719,0.693991,0.779045,0.864938,0.950872,1.03821,1.12653,1.21192,1.29696,1.3795,1.45921,1.52336,1.54948,1.56609,1.56505,1.56608,1.54928,1.53355,1.49187,1.41531,1.33494,1.25133,1.16629,1.08101,0.993393,0.907001,0.819514,0.733366,0.648102,0.564286,0.479254,0.395473,0.311734,0.228045,0.14441,0.0608376,-0.0226652,-0.106088,-0.189418,-0.272643,-0.355745,-0.438702,-0.521488,-0.60407,-0.686407,-0.768444,-0.85011,-0.934252,-1.01517,-1.09533,-1.16051,-1.23808,-1.2939,-1.35686,-1.40178,-1.42432,-1.42824,-1.41309,-1.40192,-1.38586,-1.39884,-1.39514,-1.38387,-1.35587,-1.3077,-1.25041,-1.18119,-1.10621,-1.02618,-0.948293,-0.866694,-0.784682,-0.702341,-0.619737,-0.536916,-0.453917,-0.372497,-0.289133,-0.20567,-0.123541,-0.0398567,0.0438859,0.126495,0.21038,0.294302,0.377253,0.46127,0.545311,0.630274,0.714472,0.800215,0.874446,0.961353,1.04847,1.13489,1.22067,1.30617,1.38829,1.46769,1.521,1.55699,1.57624,24
1.46076,1.44598,1.43007,1.32729,1.29459,1.27546,1.20249,1.11383,1.04992,0.952756,0.851434,0.74769,0.654076,0.577648,0.493594,0.386516,0.282449,0.180305,0.101241,0.00673704,-0.105952,-0.207077,-0.307517,-0.39225,-0.475008,-0.554734,-0.640184,-0.722632,-0.792092,-0.879436,-0.940701,-1.02157,-1.07254,-1.14481,-1.18302,-1.24412,-1.26697,-1.31409,-1.34625,-1.34992,-1.36585,-1.34875,-1.35272,-1.34708,-1.33301,-1.28949,-1.24402,-1.20557,-1.16084,-1.10906,-1.07149,-1.01119,-0.945964,-0.876177,-0.802913,-0.726135,-0.64658,-0.587387,-0.519379,-0.435464,-0.345501,-0.258497,-0.17936,-0.101771,-0.0162426,0.0763227,0.165696,0.246433,0.339661,0.435225,0.526671,0.61867,0.717048,0.806735,0.907186,1.00757,1.10483,1.20367,1.29948,1.39656,1.48972,1.55618,1.59886,1.61571,1.65648,1.68049,1.68045,1.6574,1.65204,1.63607,1.58801,1.49489,1.40383,1.30125,1.19824,1.10326,1.0014,0.908862,0.80859,0.71867,0.62056,0.528547,0.426006,0.328614,0.246389,0.148037,0.0603717,-0.0306693,-0.116685,-0.20827,-0.289665,-0.378566,-0.45428,-0.543468,-0.616153,-0.695781,-0.798611,-0.85336,-0.928904,-0.973086,-1.03953,-1.10172,-1.17345,-1.24162,-1.2863,-1.35623,-1.35346,-1.37466,-1.38625,-1.35834,-1.3687,-1.4304,-1.41121,-1.37605,-1.36561,-1.31376,-1.26116,-1.21982,-1.17625,-1.10004,-1.02036,-0.950527,-0.874754,-0.814763,-0.748927,-0.653626,-0.557194,-0.474662,-0.375494,-0.294225,-0.210638,-0.113113,-0.00724659,0.0911414,0.209997,0.312782,0.410426,0.462527,0.573969,0.606993,0.670561,0.775228,0.851081,0.896471,0.973498,1.03321,1.05473,1.004,1.06288,1.16278,1.26798,1.33069,1.3208,1.35732,1.31033,1.38399,22
1.60197,1.58226,1.56507,1.52716,1.46468,1.38055,1.30701,1.21188,1.11463,1.01412,0.913705,0.817235,0.721247,0.625779,0.535717,0.441764,0.352932,0.262928,0.180751,0.0936695,0.00809507,-0.0758575,-0.158091,-0.238231,-0.322918,-0.402346,-0.480209,-0.537133,-0.60987,-0.679509,-0.747945,-0.822709,-0.896839,-0.953155,-1.01366,-1.06336,-1.12031,-1.16458,-1.19739,-1.23552,-1.2662,-1.28922,-1.30389,-1.30988,-1.30736,-1.31727,-1.29714,-1.28912,-1.25292,-1.22285,-1.17807,-1.12911,-1.07722,-1.01311,-0.963208,-0.895646,-0.84811,-0.780478,-0.697315,-0.623772,-0.547464,-0.468698,-0.387693,-0.311459,-0.228371,-0.137578,-0.0523891,0.0344112,0.122637,0.211668,0.302755,0.39267,0.48705,0.58219,0.677831,0.77399,0.874286,0.974672,1.07514,1.17569,1.27336,1.36997,1.46436,1.55753,1.6426,1.68712,1.71109,1.70983,1.69382,1.66813,1.61238,1.51974,1.42621,1.32784,1.25025,1.15028,1.04947,0.945541,0.844764,0.744054,0.643419,0.544651,0.449997,0.375224,0.279829,0.189716,0.096358,0.00740829,-0.0819864,-0.169884,-0.256279,-0.338839,-0.407798,-0.492148,-0.574547,-0.654735,-0.732451,-0.80728,-0.878876,-0.946893,-1.01049,-1.07367,-1.12306,-1.18767,-1.23297,-1.27956,-1.29937,-1.32831,-1.35327,-1.35889,-1.37153,-1.35312,-1.34733,-1.33275,-1.3093,-1.27795,-1.2391,-1.18908,-1.13459,-1.09678,-1.0356,-0.97017,-0.900797,-0.828131,-0.766652,-0.687846,-0.61961,-0.5482,-0.462558,-0.375513,-0.301359,-0.236848,-0.154495,-0.0655023,0.0159826,0.099176,0.184091,0.270403,0.358026,0.446915,0.53575,0.628717,0.722369,0.816644,0.916066,1.01563,1.11532,1.21093,1.30429,1.39939,1.48479,1.53517,1.5779,1.59949,1.60493,1.62389,32
1.76988,1.70425,1.61853,1.53263,1.44631,1.36046,1.27479,1.18905,1.10396,1.01826,0.93339,0.848319,0.763433,0.679354,0.594378,0.510129,0.425864,0.341862,0.257987,0.174176,0.0906746,0.00752164,-0.0752385,-0.157551,-0.239356,-0.320581,-0.401382,-0.480919,-0.561955,-0.641351,-0.718234,-0.793673,-0.8707,-0.944063,-1.01361,-1.08034,-1.14941,-1.20819,-1.26905,-1.31605,-1.36365,-1.39304,-1.42106,-1.43731,-1.44077,-1.43107,-1.41222,-1.38028,-1.33865,-1.29702,-1.24017,-1.18231,-1.1184,-1.05438,-0.981478,-0.91157,-0.838103,-0.760795,-0.685242,-0.606154,-0.526711,-0.447818,-0.368042,-0.287505,-0.203652,-0.122055,-0.0399425,0.0426259,0.125595,0.208921,0.292565,0.376494,0.460679,0.545095,0.629719,0.713194,0.798258,0.882873,0.967748,1.05233,1.13785,1.22268,1.30777,1.39369,1.47926,1.56498,1.65033,1.73586,1.7593,1.69355,1.60748,1.52178,1.43592,1.35018,1.2642,1.17895,1.09397,1.00835,0.923552,0.839116,0.754705,0.669891,0.584957,0.500871,0.416729,0.333032,0.249072,0.165401,0.0820519,-0.000934717,-0.0835124,-0.165624,-0.247208,-0.328187,-0.408635,-0.487946,-0.570027,-0.647742,-0.724191,-0.799134,-0.875537,-0.948423,-1.01722,-1.08896,-1.15128,-1.20889,-1.26855,-1.31401,-1.36002,-1.39714,-1.41377,-1.42821,-1.42998,-1.41889,-1.39573,-1.36179,-1.32723,-1.27577,-1.21511,-1.16239,-1.10167,-1.03109,-0.963422,-0.888064,-0.815757,-0.741531,-0.662634,-0.584839,-0.506773,-0.427423,-0.345197,-0.264323,-0.183208,-0.101521,-0.0193298,0.0633058,0.146334,0.22971,0.313398,0.397366,0.481585,0.566031,0.650681,0.73419,0.819274,0.903878,0.988804,1.07339,1.15891,1.24413,1.32936,1.41487,1.50096,1.58661,1.67204,1.74831,15
1.72631,1.74279,1.74989,1.7066,1.65533,1.60453,1.49225,1.39465,1.28193,1.15784,1.03737,0.916967,0.799357,0.68954,0.5839,0.492025,0.406139,0.326592,0.268303,0.197134,0.121729,0.0396964,-0.0457584,-0.126084,-0.201753,-0.277623,-0.357226,-0.437394,-0.515668,-0.587345,-0.661993,-0.740184,-0.803559,-0.861513,-0.929118,-0.981532,-1.04477,-1.10262,-1.13168,-1.17736,-1.21654,-1.24905,-1.27408,-1.2918,-1.27495,-1.27862,-1.30015,-1.28819,-1.26869,-1.24182,-1.23187,-1.19063,-1.14284,-1.11162,-1.05183,-1.00793,-0.954485,-0.882844,-0.8152,-0.757767,-0.677539,-0.61094,-0.539931,-0.456472,-0.392211,-0.311446,-0.230922,-0.140097,-0.0619749,0.019919,0.0953817,0.184954,0.268494,0.349901,0.43754,0.527183,0.625292,0.705453,0.816929,0.932266,1.05009,1.15384,1.26401,1.3851,1.50622,1.62045,1.72201,1.77738,1.77736,1.77798,1.77955,1.76275,1.70344,1.61982,1.52864,1.4126,1.29208,1.17163,1.05126,0.934976,0.823516,0.715424,0.62785,0.530354,0.444726,0.357103,0.274414,0.196726,0.112655,0.0292401,-0.0505894,-0.139267,-0.211622,-0.293923,-0.379326,-0.461118,-0.539573,-0.614399,-0.685354,-0.751906,-0.813887,-0.870845,-0.943191,-0.991036,-1.03002,-1.0867,-1.13776,-1.16634,-1.18927,-1.22177,-1.24721,-1.2654,-1.27576,-1.27862,-1.27362,-1.26093,-1.24089,-1.21324,-1.19778,-1.16133,-1.13694,-1.09394,-1.057,-0.992444,-0.946297,-0.889305,-0.810611,-0.746713,-0.67831,-0.622515,-0.529309,-0.462441,-0.38087,-0.302809,-0.230923,-0.137844,-0.0611715,0.0196803,0.106415,0.187467,0.269781,0.349691,0.436007,0.528394,0.63,0.715476,0.827604,0.944305,1.06521,1.18616,1.30715,1.4265,1.54422,1.62227,1.67656,1.7075,2
1.8007,1.78641,1.72649,1.61987,1.5128,1.42085,1.31312,1.20789,1.12005,1.01745,0.913617,0.829193,0.733626,0.636827,0.541846,0.448777,0.357843,0.269185,0.17751,0.0936146,0.00625543,-0.0788225,-0.16224,-0.245697,-0.326403,-0.404732,-0.475518,-0.544163,-0.616927,-0.688857,-0.755704,-0.821193,-0.888472,-0.944193,-1.01148,-1.0511,-1.09651,-1.13467,-1.18082,-1.20561,-1.23834,-1.26398,-1.26613,-1.27632,-1.27865,-1.28902,-1.27552,-1.25424,-1.2265,-1.20499,-1.17708,-1.13402,-1.08694,-1.03981,-0.987112,-0.929246,-0.866692,-0.799885,-0.737006,-0.668556,-0.596018,-0.520385,-0.450615,-0.373734,-0.294793,-0.212721,-0.13045,-0.0414588,0.0396113,0.132056,0.223802,0.310592,0.404432,0.480047,0.573056,0.668029,0.764743,0.863113,0.965154,1.06656,1.16881,1.27411,1.38007,1.48663,1.59378,1.70033,1.79053,1.84973,1.85793,1.8037,1.73028,1.62344,1.51547,1.40839,1.30114,1.19666,1.09124,0.988851,0.885166,0.788126,0.690015,0.593615,0.514555,0.417531,0.322895,0.232846,0.140832,0.0506804,-0.031137,-0.117116,-0.206582,-0.279647,-0.3729,-0.455618,-0.518199,-0.591096,-0.667216,-0.735871,-0.805681,-0.861175,-0.930049,-0.977862,-1.03264,-1.08188,-1.12526,-1.16213,-1.19226,-1.23033,-1.24599,-1.26959,-1.27395,-1.27774,-1.2779,-1.27024,-1.25471,-1.2473,-1.21668,-1.17929,-1.14989,-1.09967,-1.06599,-1.01874,-0.956303,-0.895859,-0.835723,-0.774501,-0.720174,-0.646542,-0.569789,-0.499434,-0.416829,-0.343421,-0.260866,-0.180968,-0.0995691,-0.00900829,0.0707319,0.16497,0.255039,0.342098,0.427829,0.511285,0.608273,0.702814,0.799153,0.897116,0.996601,1.09748,1.20178,1.3068,1.41094,1.5188,1.62436,1.73029,1.78786,1.80795,4
