f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,class
1.6682,2.14917,2.17533,1.39942,1.65738,0.362403,1.17347,0.785468,1.86565,0.782142,0.683533,1.14766,0.319083,1.13374,1.25779,0.00435653,0.390459,0.710066,0.16374,0.476151,-0.46837,0.741448,0.794561,0.121617,-0.378715,-0.227896,-0.346478,0.291975,0.64326,-0.234471,-0.867405,-0.174783,0.199226,0.319176,-0.147939,-0.442832,-0.151141,-1.41839,0.208164,0.172398,-0.367834,-1.56253,-0.0874128,-0.700187,-1.39864,-0.206072,-0.364835,-1.56952,-0.450184,-0.409398,-0.855452,-0.622594,-1.64166,-2.19057,-0.850509,-1.01493,-0.835385,-1.04073,-1.98503,-0.785148,4
2.01611,0.721056,1.13542,0.523482,1.85053,1.44328,2.04844,2.08192,0.629709,0.649331,0.770453,0.353146,0.482468,1.45938,0.614629,0.626653,1.14234,1.07115,-0.305771,0.259094,0.285028,0.0450046,0.493239,0.402477,-0.210884,-0.149563,0.398185,0.499201,-0.606548,0.0390762,-0.575754,-0.5316,0.422433,-0.621427,0.0802408,0.381719,-0.956923,0.25552,-0.56525,0.354131,-0.237219,0.585321,-1.43457,-1.38139,-1.50975,-1.33706,-0.688794,-1.51815,0.0283384,-0.790027,-0.556382,-0.0414995,-0.772309,-0.166479,-1.62489,-1.02801,-1.29275,-1.59986,-1.60225,-2.04341,4
2.1607,1.0338,1.02125,0.197235,1.18127,1.35848,0.80397,1.08163,-0.0545837,1.72841,0.0370386,0.792633,1.60855,1.24907,0.514111,0.166033,0.381344,-0.054623,0.993129,0.518709,0.723567,0.582705,0.304478,-0.651769,0.986114,1.29364,-0.330629,0.223879,0.682049,0.0678676,0.164854,-0.592548,-0.457777,0.244353,-0.452864,0.408067,0.251918,0.233232,-1.44472,0.0955527,-0.426692,-0.834798,-0.372363,-0.0608123,-1.33578,-0.669001,-1.30374,0.183776,-1.6156,-0.720815,0.278227,-0.206508,-1.42216,-1.37058,-0.214878,-2.19616,-2.14178,-0.988883,-1.26568,-2.36589,4
1.36276,1.85036,1.91363,1.82051,0.159962,1.21421,1.47335,0.814958,0.311887,0.923914,1.66748,0.244655,1.31843,1.5456,0.476878,-0.160553,1.10723,0.243582,1.28927,-0.411206,-0.55325,-0.455976,0.403243,0.00732744,0.532844,-0.165641,0.419372,-0.296142,0.759321,0.912337,0.648272,-0.570175,0.781299,-0.62621,0.000612904,-0.0835957,-1.27262,-1.17516,-1.11132,-1.48754,-0.49455,-1.11665,0.204714,-0.995873,-0.859333,-1.30381,0.0704753,-2.02171,-0.0867799,-0.319954,-0.341136,-0.403384,-1.42368,-0.519452,-0.372165,-0.766194,-0.742693,-0.65845,-1.94287,-1.74043,4
1.46773,1.90029,1.90254,1.58478,1.06817,0.794295,1.44196,0.788224,0.854935,0.605183,1.17108,1.20607,0.719146,1.33034,1.40463,0.292594,0.155877,0.971243,0.278289,0.644134,1.04761,0.983147,0.0576113,0.783014,0.728694,-0.00601873,-0.424179,0.297272,0.587379,-0.485272,-0.240005,-0.213094,0.264381,-0.291946,-0.539875,-0.0816205,-0.0215921,-0.603052,-0.999872,-0.881043,0.117447,-1.17651,-0.431427,-0.336141,-1.17916,-1.10388,-0.486653,-1.48099,-1.50311,-0.475678,-1.17275,-1.4131,-1.16821,-1.04339,-0.740143,-0.999136,-1.8622,-1.91723,-0.923516,-1.24726,4
2.30985,0.982816,1.88581,2.16136,1.25191,1.12501,1.15575,0.895203,1.521,0.561759,0.583876,0.899585,0.960213,0.89,0.958097,0.463451,0.657649,0.547006,1.16627,0.152344,0.968861,-0.0386168,0.30625,0.825741,-0.0130082,0.751158,-0.429626,-0.451315,-0.277881,-0.118622,-0.225739,-0.0388018,-0.487942,-0.133687,-0.55701,0.109127,0.0113981,-0.240838,-0.938001,-0.659147,0.0641762,-0.857199,-0.287905,-0.205194,-1.32323,-0.658706,-1.08645,-0.436401,-0.30016,-0.713547,-1.66897,-1.03098,-0.562097,-1.91763,-1.65958,-1.05123,-2.07662,-1.07958,-1.71659,-0.923379,4
1.88829,0.737393,1.87082,1.49151,1.67358,0.914432,0.461137,0.383863,1.60645,1.22545,0.315813,-0.107055,0.990492,0.224814,1.23155,0.887366,0.899152,0.580964,-0.192102,0.645431,1.05283,0.851091,0.982881,-0.551051,0.749608,0.03744,0.133562,-0.726017,0.343146,0.504342,0.380798,0.202723,0.649162,-0.709597,0.570689,-0.711744,0.337741,-0.282006,-1.02659,-0.722108,-0.616199,-0.516819,-0.160313,-0.142812,-0.276853,-0.400234,-1.62845,-1.58158,-1.28407,-0.711285,-1.04996,-0.259145,-1.36546,-1.97497,-0.583388,-0.772346,-0.728964,-1.65944,-1.96637,-2.11759,4
1.25718,1.25524,0.989704,1.83611,1.0988,2.35617,0.529673,0.456163,1.2372,0.449208,0.873227,1.16325,1.65108,1.06401,-0.0903668,-0.140412,0.140374,-0.0196881,1.23867,1.21871,1.21416,1.54713,1.00121,0.964876,0.31178,0.2746,-0.281928,-0.400652,-0.679828,0.55935,-0.190315,-0.538895,-0.31295,-0.718051,-0.490691,-0.171168,-0.719042,-0.247987,-0.791774,-0.553087,-1.07881,-1.22768,-0.996094,-0.112965,0.0115988,-1.73732,-0.769247,-0.0360394,-0.799277,-1.87763,-0.219638,-1.95887,-0.168425,-1.65377,-0.657371,-1.16847,-0.742578,-0.984592,-1.1065,-1.05738,4
1.46879,2.20701,1.50864,0.667275,1.77304,1.46277,1.09282,0.972282,0.980962,0.948811,0.428581,0.353354,1.18678,1.25048,1.35603,0.456736,0.151235,0.206559,0.30601,0.775314,1.03385,-0.183055,-0.2222,0.319192,0.550957,-0.190308,0.5118,0.996739,0.104358,0.358881,0.556575,-0.320184,-0.663077,-0.244231,0.108354,0.421535,-0.514686,0.157788,-0.708825,-0.546539,-0.594273,-0.588784,0.246119,-0.590341,-0.848043,-0.754314,-0.863989,-0.839869,-1.33371,-1.53105,-0.269778,-1.47285,-1.34368,-1.66218,-1.73159,-1.38573,-0.97692,-1.89904,-0.631432,-2.00894,4
1.00412,0.593839,1.19646,1.18183,1.70908,1.64908,1.42374,0.168126,0.429993,0.599843,1.54444,0.0761708,0.0188698,1.54669,0.886238,0.789181,0.677099,1.52476,1.38796,1.44827,0.401747,0.629006,0.853746,0.336716,0.246176,-0.431932,-0.410249,-0.465435,0.88389,0.847727,-0.105578,-0.804932,0.360762,0.775821,-0.603337,-0.951591,0.112147,-0.281229,-1.11212,-0.52972,-0.816053,-0.914712,-0.56019,-0.867552,-1.29327,-0.633916,0.0964843,-1.58198,-1.56507,-0.477007,-0.994333,0.00412466,-0.0881883,-1.0453,-1.95115,-1.05093,-1.92604,-1.41074,-1.13755,-1.39402,4
1.60891,1.42112,1.34852,1.55289,1.31581,1.64099,1.34617,0.498994,0.43953,0.537675,1.47583,0.916066,1.25903,1.19024,0.797973,0.110677,0.395147,0.0193212,0.234568,1.07707,1.01565,0.600563,0.788691,0.789991,0.0417037,0.53981,0.746252,0.214273,0.650112,0.087984,-0.557948,0.364878,-0.85102,0.0586577,0.0975527,-0.284633,-0.607843,-1.03695,-0.786521,-1.07789,-0.496324,-0.0041709,-0.469778,-0.550145,-0.230096,-0.976407,-0.417102,-0.805849,-0.558317,-1.33543,-1.6997,-1.03642,-1.71623,-1.92255,-0.741446,-1.48829,-2.1086,-0.759653,-1.51599,-1.14736,4
2.08092,1.35538,1.86313,0.691717,1.66172,1.37939,1.88136,1.22647,1.68816,0.165153,1.6422,1.55184,0.115842,0.0226881,0.700565,0.496362,1.00155,0.114649,0.467431,0.120846,0.215806,-0.308388,-0.262209,-0.553617,-0.475674,-0.0392986,0.300228,-0.194042,-0.24602,0.911032,-0.237636,0.698361,0.520553,0.386141,-0.432809,-0.085859,-0.896408,-0.297386,-0.647385,-1.25671,-0.00503273,-0.821299,-0.351817,0.114931,-0.206104,-0.164432,0.0124316,-1.51459,-1.14957,-1.37787,-1.3471,-0.829484,-1.65067,-0.592307,-1.42214,-1.85307,-1.65266,-0.820039,-1.5925,-0.102727,4
1.90809,0.66827,2.40491,0.871344,1.22267,1.10471,1.94264,0.905924,1.46496,1.76593,1.21416,2.18652,0.17133,0.495099,0.0145949,0.738784,0.557732,-0.146943,0.0565581,0.698635,-0.146302,-0.426703,1.11585,0.457013,0.0992683,0.8281,0.275161,-0.522619,-0.26842,-0.372199,0.218665,-0.634366,0.276335,-0.877642,-0.646587,-0.474767,-0.685988,-1.13801,-0.322302,-0.493748,-0.244851,-0.652706,-1.24999,-0.180438,0.172575,-0.808089,-0.460875,-1.6592,-1.63429,-0.319385,-1.91279,-0.237824,-1.40859,-1.67169,-0.109996,-1.17304,-1.01742,-0.934707,-0.759811,-0.243534,4
2.08711,1.35147,1.88739,1.64255,0.946745,0.883996,1.70925,0.85524,0.717062,1.46391,0.604945,0.453351,0.763258,1.52554,0.34674,0.385096,0.186001,0.614697,1.2261,0.884089,-0.12751,0.429647,-0.192557,0.962377,0.876203,0.0312343,-0.0354925,0.569015,0.222596,0.17948,-0.656157,0.667647,-0.0245152,0.172002,-0.272991,0.39976,-0.219586,-0.664953,-0.77623,-0.375718,-0.0512526,-0.825019,-0.671894,-1.01844,-0.663856,-1.31031,-1.19433,-1.24645,-0.361311,-1.50032,-0.977509,-1.50517,-1.04431,-0.720609,-1.70137,-1.29448,-1.12281,-1.08098,-1.50738,-1.901,4
1.6776,1.15867,1.25831,2.00949,0.402344,0.447819,2.26118,0.909199,0.884521,1.4091,0.350227,0.730845,1.35707,1.55703,0.0544257,-0.174543,1.44879,0.0840495,0.0963883,1.55734,-0.17117,0.983512,0.0597387,0.87615,0.0542334,-0.023138,0.964042,-0.322225,-0.551176,-0.788621,0.340265,0.810995,-0.0134207,0.110545,0.27345,-1.06658,-0.816637,-0.584592,-0.437976,0.0910228,-0.0304435,-0.212346,-1.02477,-0.101576,-0.34858,-0.975766,-0.828836,-1.53927,-0.963812,-1.30296,-0.773381,-1.26215,-1.86207,-1.62938,-1.52698,-0.804612,-1.49136,-0.61336,-0.923317,-1.05331,4
1.27345,0.853248,0.621031,0.438508,0.847766,0.983502,0.600295,2.03323,-0.0886331,0.493732,0.739582,1.16781,1.99,0.56054,0.966818,0.5915,1.27347,1.26208,0.0462448,-0.154797,1.59995,-0.523655,0.808082,0.00722813,1.14162,0.766825,-0.771603,-0.472031,0.958357,-0.184804,-0.964565,-0.475248,-0.491098,0.115245,0.308397,1.06125,-0.262909,-1.19173,0.874865,-1.55542,-0.573946,-1.22934,-0.873566,-0.182325,0.0438137,-0.355815,-0.225871,-1.22128,-0.964422,-1.62692,-0.308647,0.003796,-2.08146,-0.305358,-1.61405,-0.339608,-0.260955,-1.68603,-1.2234,-2.22275,4
1.73908,0.986233,1.70584,1.1923,0.900433,1.17243,1.1308,0.740799,1.23846,1.09913,1.15252,1.7217,0.624291,1.41091,1.27984,0.529671,0.305874,0.760276,0.620256,0.36549,0.385404,0.544675,1.14509,0.125491,1.01846,-0.00765773,0.822003,0.158359,-0.387764,0.247296,0.338943,0.321228,-0.899494,-0.726732,-0.210541,-0.411525,-0.466082,-0.767033,0.0234494,-0.296367,0.0895364,-0.857082,-1.43673,-0.42017,-1.22961,-1.02983,-0.701046,-0.52576,-1.13972,-1.50591,-1.1969,-1.36426,-1.11851,-0.939924,-1.45457,-2.06477,-0.827136,-0.935137,-1.66944,-1.30656,4
0.54379,1.91366,0.295341,1.74055,0.460278,0.0358152,0.0929461,0.855358,0.274068,1.3784,0.223446,1.5146,0.6061,1.46763,1.38398,-0.231839,0.489032,1.62586,1.10016,-0.357754,1.28108,-0.335257,1.36128,1.32366,0.187193,0.935866,0.622212,-0.542112,1.04489,-0.77247,0.533935,0.0137325,-0.294239,-0.748283,0.422353,0.331828,-0.199938,-0.084345,-0.942874,-0.764486,-1.09616,-0.696026,0.53291,-0.867347,-1.26665,-1.01121,-1.63609,-0.0945232,-1.13919,-0.649846,-0.470541,-1.54842,-0.555221,-1.85301,-0.179312,-2.00016,-1.56319,-0.832748,-1.80926,-0.0494586,4
0.923419,0.87203,1.54764,1.90079,1.40736,1.03452,2.03708,1.70357,0.394745,1.66496,1.04353,1.53749,0.824923,1.11476,-0.0204088,0.0614838,0.60006,0.930547,0.743116,0.216448,0.0898816,0.672605,0.0762944,0.681796,-0.270454,0.199774,0.901622,-0.25351,-0.252485,0.700078,0.0266553,-0.120327,-0.491462,0.02758,-0.21915,0.426984,-0.0502008,-0.696293,-0.447471,-0.754696,-0.252442,-0.776379,-0.619679,-0.737723,-1.03623,-0.397504,-1.03968,-0.314801,-0.902063,-0.566724,-1.4577,-1.33808,-2.11364,-0.992165,-1.22693,-0.898221,-1.41063,-2.0515,-0.888746,-1.76446,4
0.753846,1.53874,1.21605,0.932105,0.562808,0.969876,0.73891,1.17057,0.388596,1.3792,1.29482,0.885379,1.53726,1.58718,0.751787,0.572779,0.700885,0.851953,0.239377,0.982217,1.03859,-0.219876,0.779021,-0.141401,0.946731,0.286512,1.07209,0.488819,0.0286779,-0.223726,0.739953,0.495998,-0.168834,-0.668606,0.584655,-0.244515,-0.176534,-0.986636,-0.926483,-0.727208,0.129168,0.0633595,-1.32096,-0.651978,-0.393044,-1.00845,-0.785204,-0.585619,-0.907273,-1.57117,-1.41374,-0.608228,-1.59997,-0.633544,-1.53553,-1.84688,-1.41267,-2.03995,-2.03702,-0.872846,4
1.8411,1.20369,1.87934,1.95123,0.619813,1.16354,1.24137,1.16817,0.78579,1.65261,0.903241,0.513339,1.20043,0.938686,1.2168,0.172767,1.0796,-0.0467035,0.150521,0.45323,0.774476,0.125414,0.663246,0.825375,-0.0802409,0.714959,-0.0116078,0.0623862,0.690411,0.412262,-0.297606,-0.207262,-0.581698,0.274321,-0.809715,-0.909398,-0.50382,0.170022,0.188163,-0.785272,-0.563824,-0.202494,-0.992043,-0.877104,-1.19564,-0.75449,-0.278535,-0.527333,-0.312468,-1.03327,-1.67699,-1.46524,-1.16283,-1.667,-0.86701,-0.870778,-1.47902,-1.76215,-1.93076,-1.18402,4
1.4327,1.01329,1.59113,0.748971,1.32055,0.583664,1.77345,1.14752,1.84201,1.01757,0.517552,0.786523,1.3393,1.54244,1.51461,0.334481,0.153215,-0.0569854,0.795432,0.963099,1.0931,-0.290417,-0.274194,0.637189,-0.0963832,0.438964,-0.21985,-0.0170185,0.430971,-0.698398,-0.815814,-0.789808,-0.148215,0.495875,-1.00724,0.12546,0.375475,0.388326,0.286965,-0.278732,-0.536587,-1.30349,0.0565038,-0.602672,-0.0539185,-1.59643,-0.820602,-0.400631,-1.23857,-0.324749,-1.66306,-1.07635,-0.96433,-1.1064,-1.38433,-0.800938,-0.780649,-1.92129,-2.336,-1.14229,4
1.86248,0.91407,1.49613,0.925404,0.655085,1.76424,0.97543,0.473957,0.675588,0.547616,1.63748,1.31868,0.40604,1.06547,0.583281,0.0303136,0.989316,1.43839,1.48199,1.32733,0.896238,-0.383688,0.941516,0.27568,0.456496,-0.354685,-0.612809,-0.13905,0.243397,0.671449,-0.538424,-0.0544866,-0.385706,-0.244011,0.48096,-0.159122,-0.964962,-0.592707,0.161401,-1.29188,-0.00529178,-0.866068,-0.346273,-1.47208,-1.00361,-0.586402,-0.106812,-0.792098,-0.219903,-0.833607,-0.415585,-0.504213,-0.796222,-0.938896,-1.10597,-1.37935,-2.28452,-1.11605,-2.25073,-1.95022,4
2.21306,1.85091,1.47567,0.849396,0.712036,0.914806,1.20187,2.26201,1.64776,0.127953,0.0016235,1.98534,0.502627,0.197915,-0.392827,1.19618,-0.259104,0.86148,-0.251194,0.293079,0.592186,-0.475609,1.33921,-0.788847,1.21093,-0.527623,0.0765146,0.16993,-0.505919,-0.672456,0.43666,-0.522813,0.0315958,-1.19793,-0.0934214,-0.74532,-0.443947,-0.400658,-0.264908,-0.599235,0.592345,0.638715,-0.772708,-1.73554,-1.02807,-0.0625149,-1.2306,-1.7804,-0.303943,-0.0651783,-0.299312,-0.82671,-0.360827,-0.109083,-0.0889295,-2.2778,-1.24962,-1.54428,-0.410556,-1.09392,4
1.041,1.24316,1.23456,0.287055,1.96355,0.554534,0.336285,1.86139,1.01762,1.13168,1.10604,0.495137,-0.121614,-0.0305091,1.24043,0.266284,0.0628141,0.664314,0.195689,0.450764,1.35091,-0.507764,0.222435,1.08862,1.11461,0.298236,0.851939,0.869077,-0.124618,0.188649,1.08878,-0.776309,0.542865,0.486804,-0.609281,0.853965,0.349108,-0.340195,-0.61578,-1.15182,-1.33144,-0.447284,-1.21704,-0.221383,-1.28417,-1.54513,-1.11087,-0.334098,-1.01648,0.232637,-0.468912,-0.571669,-1.33995,-1.66134,-0.000234094,-1.86897,-1.82624,-0.33263,-1.83359,-2.0016,4
2.35157,1.82579,1.43155,1.6381,2.11257,1.19704,1.81174,0.236344,0.0316451,1.14809,0.0211216,0.468241,1.25299,0.436705,-0.159886,0.188167,0.221552,0.75991,0.536307,-0.0465295,1.22431,-0.548824,1.35878,0.198829,1.13487,-0.0793442,0.626353,0.0718729,0.443738,-0.382314,-0.127797,-0.185149,-0.506039,-0.495809,-0.405504,-0.782242,0.260086,-1.02233,-0.847387,0.268433,-0.29975,-0.559658,-0.164068,0.285523,-0.821571,-0.835153,-1.30693,0.294508,-0.648374,-1.50413,-0.821727,-1.70076,-1.21856,-1.96167,-0.826254,-1.55459,-1.06693,-1.52659,-0.922935,-0.507922,4
0.311024,0.525772,2.03177,0.671608,0.721969,1.90861,1.56424,1.70793,0.466493,1.59295,-0.109188,0.936542,1.16781,1.34507,1.45356,0.760979,1.0296,0.831163,0.51137,-0.58116,0.128499,1.10791,0.556596,-0.0787301,-0.342726,-0.520911,0.334742,0.585273,-0.994044,0.40607,0.566181,-0.0242999,-0.65368,-0.746453,0.344566,0.296908,0.39135,-0.0978061,-0.946258,-0.0315329,-1.00374,0.056169,-0.441381,-0.405041,-0.774447,-0.461935,-0.18209,-1.32668,-1.4423,-0.169087,-0.719588,-0.402386,-1.89058,-1.48775,-0.438233,-1.78293,-2.27541,-1.51275,-1.01781,-1.45179,4
1.40592,1.0335,1.05667,1.42056,0.658772,1.19553,1.76949,0.498635,0.284638,1.4817,0.204649,0.336163,0.709248,0.844134,1.18683,1.1469,0.635502,1.19538,0.967555,1.10538,-0.233721,1.01701,1.07242,0.778206,0.703266,0.908343,0.533632,-0.21091,-0.581515,0.801791,0.494765,0.565639,0.25519,-0.647784,-0.862122,0.0782495,-0.919419,-1.09745,-0.129569,0.202628,-1.04091,-0.3002,-0.32629,-1.32459,-1.18912,-0.607802,-0.509343,-0.832923,-1.09452,-1.15738,-1.17958,-0.71568,-1.61948,-1.27833,-0.965893,-1.81747,-1.35484,-1.03576,-1.90149,-1.6142,4
1.69487,2.07033,2.16131,0.335477,2.1115,0.596752,0.251708,1.81857,1.77011,1.25465,0.722635,1.62511,0.777925,0.126659,0.538313,1.13059,0.208115,0.180926,-0.298754,1.07577,0.329275,-0.231168,0.949101,0.818653,0.24508,-0.373235,-0.593861,-0.692917,-0.0502944,0.734788,-0.337592,-0.985568,-0.824121,0.432881,0.193568,-0.124996,-0.276241,-1.06951,-0.356406,-0.38383,-0.0348346,-1.01819,-1.01797,-1.11054,-0.422134,-0.502566,-0.878482,-0.816643,-0.585517,-0.0371961,-1.68312,-0.503888,-0.593514,-0.614642,-1.59648,-1.30443,-1.64796,-0.93689,-0.430194,-1.82099,4
0.772302,1.37343,1.76708,1.60052,1.86307,1.30212,1.37403,0.502485,1.47592,1.60086,1.23619,0.484808,1.01576,0.399287,0.66881,1.11492,1.1333,-0.102357,0.514466,0.384293,-0.336133,0.942032,-0.298941,0.795725,0.820409,0.688839,0.221594,0.505425,-0.0596644,0.222415,-0.0562955,0.337177,0.216143,0.244503,-0.907801,-0.739749,-0.824706,-0.930269,-0.186996,-1.16996,-0.134355,-0.945704,-0.398157,-0.499444,-0.746989,-1.16115,-0.719095,-1.00977,-1.53209,-0.355097,-1.70111,-0.804689,-0.798821,-1.41705,-1.96203,-0.597803,-1.54447,-1.31421,-0.830636,-1.49236,4
1.17249,1.71333,1.1172,1.14039,0.457908,0.787851,0.778095,1.98119,-0.142463,-0.192311,1.68419,0.739001,0.882821,0.376171,1.00039,1.06661,-0.377508,0.596947,1.31109,1.30618,1.00497,-0.230549,0.0202965,0.805293,1.1919,-0.0294089,0.970603,-0.335578,0.406508,0.0286254,-0.474172,0.836415,0.12372,-0.0703932,-1.40855,-1.18317,-0.2896,0.433367,0.378293,0.328071,0.0959515,-1.23013,-0.806397,-0.997693,-0.484373,-0.46982,-0.531118,-1.17656,-0.363133,-1.29758,-1.534,-0.250292,-1.47192,-1.40538,-1.35337,-0.497518,-0.490312,-1.28041,-2.26988,-2.09226,4
1.57625,1.43812,1.79575,1.49763,0.866233,1.10798,0.855583,0.788672,1.71172,0.76929,1.63943,0.811215,1.22557,0.265864,0.771625,0.66371,1.03273,1.18493,0.53397,0.0885195,0.836597,0.533927,0.278228,0.900327,0.0963196,0.0519085,0.239549,-0.426156,0.441762,0.414858,0.387408,-0.122297,-0.480532,0.520148,-0.489639,0.309986,-0.161125,-0.52715,-0.912286,-0.595229,0.105127,-0.458567,-0.904143,-0.550572,-0.945633,-1.31889,-0.673345,-1.17707,-1.38339,-0.743862,-1.47753,-1.38065,-0.966646,-1.64794,-1.54024,-1.70536,-1.45976,-0.797532,-1.16166,-1.73373,4
1.75775,1.43487,1.02779,0.94586,1.50339,1.15474,1.36661,0.896348,1.70586,1.37775,0.828438,1.27024,1.09622,1.28801,0.82766,0.214473,0.192336,0.973482,1.14266,0.395772,-0.110312,0.154488,0.359599,0.751033,0.132268,0.928829,-0.122177,0.25942,-0.581793,-0.501534,-0.186632,0.475146,-0.558841,-0.613236,-0.0281548,-0.0524978,0.0113436,-0.111008,-0.0958056,-0.0922556,-0.0895312,-0.639395,-0.136778,-1.2609,-1.24081,-0.272174,-0.488112,-1.13296,-1.4794,-0.684838,-0.959377,-0.672843,-1.70076,-1.30811,-1.87461,-0.931055,-1.90974,-1.88258,-1.19789,-1.55628,4
1.61729,1.24534,1.96847,1.44204,1.5245,1.74037,0.740111,0.743181,0.748265,0.709595,1.33509,1.43825,1.03436,1.36525,1.23336,0.559867,0.303493,0.325052,1.20651,0.111197,0.513858,0.276334,-0.0291421,0.201668,0.297809,0.503822,0.419611,0.730471,-0.529048,-0.585776,0.0656567,-0.0610854,-0.0520324,-0.817461,-0.353287,-0.924706,-0.135272,-0.960895,-0.361945,0.0508481,0.0680428,-0.935246,-0.131807,-0.440316,-0.426635,-0.429429,-0.603774,-0.273945,-0.847701,-0.827593,-1.13883,-1.64786,-1.69385,-1.72077,-1.86706,-0.970093,-0.983012,-1.87961,-1.31007,-1.58146,4
2.18363,1.74798,1.65521,1.09113,1.23981,0.612168,0.454215,-0.043539,-0.0619296,0.78436,0.938216,1.43882,0.682878,1.02429,0.852797,0.909972,0.500164,1.11012,1.14853,0.0916197,1.13488,0.0500741,-0.326057,0.188265,0.608017,-0.0354717,0.430933,0.452049,1.04921,0.23407,-0.0868534,0.350062,-0.789231,0.169008,0.000298688,0.241505,-1.17872,-0.862541,0.243148,-1.26497,0.327791,-0.620829,-0.532792,-0.99243,-1.50258,-1.7298,-1.38101,-1.63514,-0.109214,-0.847074,0.0365925,-0.611985,-0.531962,-0.734132,-0.587621,-0.429993,-2.16708,-0.910945,-1.79587,-2.21203,4
1.94599,1.35529,0.770338,0.624749,0.795997,0.476429,0.591322,1.49372,0.939076,1.04799,0.936191,1.63749,1.55296,0.763031,1.47636,0.165021,1.6971,-0.0671738,1.62007,0.906742,1.17521,1.20924,0.574831,0.158841,-0.443079,0.451879,-0.676469,-0.500765,0.0977746,-0.124177,-0.55671,-0.68282,-0.379418,-0.367161,-1.16944,-0.430907,-0.141607,-1.03749,-0.195827,0.377207,-1.276,0.0427519,-1.16401,0.225626,-0.939,-1.5716,0.0868827,-1.25003,-0.495883,-1.5991,-0.600192,-0.18007,-1.1594,-1.9136,-0.583632,-0.684475,-0.955884,-0.899735,-1.63927,-1.51121,4
1.07155,1.69183,1.20055,1.82019,1.1595,0.877065,1.76482,0.527931,0.526221,0.825669,1.69801,0.587121,1.69982,0.146352,0.150567,1.27662,-0.0918244,1.27027,0.765949,1.11728,0.738422,0.730721,0.373821,0.0958173,0.110595,0.00366635,0.524512,0.346028,0.772258,-0.717955,0.0510605,-0.0439531,-0.0219657,-0.448513,-0.591756,-0.712229,0.234421,-0.738723,-1.10249,0.122788,0.100244,-0.204876,-0.800351,-0.521102,-0.618886,-0.343281,-0.917498,-1.71889,-0.370915,-0.452251,-1.29404,-1.97484,-0.798416,-1.74553,-1.39313,-0.76181,-1.12411,-1.67014,-1.99847,-1.20372,4
-0.0016997,-1.31464,-0.454339,0.022031,-1.01809,-0.825926,-0.295383,-1.11966,-0.253043,-1.11973,-1.44147,-1.53445,-1.51345,-1.47328,-0.887507,-0.830848,-1.29146,-1.53122,-1.42814,-0.395791,-1.0103,-1.20954,-1.72504,-0.0411404,-0.883066,0.0733867,-0.359897,0.995701,1.54711,0.466699,1.44415,-0.0489788,1.21398,0.779424,-0.0630481,0.107839,0.148009,0.969601,0.837906,1.68677,0.344384,0.0415027,1.13767,0.798597,1.37513,0.670614,1.59701,-0.293196,-0.238907,0.368844,1.59561,1.59354,0.935761,0.709508,1.61812,0.359597,0.242319,-0.2226,0.228995,0.916041,5
-0.858925,-1.4973,-1.25261,-1.51882,-0.411594,-0.386322,-1.3664,-1.16847,-0.379702,-0.788092,-0.543982,-1.09281,-1.12731,-0.744752,-1.6102,-1.33623,-1.42762,-1.57164,-0.814438,-0.646363,-0.523995,-0.889785,-1.04905,-1.19771,-1.36487,-0.955479,-0.503863,-0.444592,0.865976,0.370666,0.471859,1.39638,0.581007,0.925278,0.524885,1.16594,1.30239,0.476801,1.34205,1.49753,0.909347,0.598011,0.655937,1.2133,1.15728,0.730023,0.4474,0.35731,0.890279,0.511759,1.36939,1.39899,1.36977,0.885962,0.838942,0.686683,0.707086,0.258995,0.952458,0.613243,5
-0.303104,-1.25257,-0.786489,-0.164171,-0.617716,-2.21065,-0.335571,-1.47599,-2.21686,-0.705453,-0.774497,-1.76386,-1.31591,-0.481186,-1.27856,-0.506202,-0.563479,-0.502974,-1.15843,-0.991182,-1.1115,-1.52576,-0.194574,0.432154,1.02236,-0.318756,-0.40379,1.44006,-0.359425,1.09272,1.50381,-0.721574,-0.513165,0.303149,1.11918,1.11036,1.15261,0.430859,0.379719,-0.00821656,0.639193,1.0214,0.737946,1.45902,0.207568,0.784676,-0.250594,1.30381,0.812789,1.37714,0.331956,-0.144541,0.189289,1.00906,0.869503,1.46466,1.4553,-0.600075,0.951797,0.954762,5
-0.275109,-0.948174,-1.40324,-1.53295,-0.925184,-1.36743,-0.79923,-0.886738,-0.335229,-1.18552,-0.36309,-0.331136,-0.499524,-1.16234,-1.00938,-0.833731,-0.675739,-1.47415,-1.39749,-0.621879,-1.40877,-1.512,-0.910738,-0.647383,-0.638966,-0.636799,-1.03047,-0.938904,-0.688186,-0.485183,-0.792739,0.947812,0.490187,0.538019,1.35466,0.637973,0.839514,0.758445,0.83742,1.30505,0.317444,1.41076,1.17936,1.04065,1.1731,0.478719,1.1996,0.388381,1.2768,1.41698,1.23673,1.04093,0.719158,0.474889,0.822543,0.949012,1.4499,1.23264,0.809485,1.39121,5
